Gene Symbol	Rank	Gene Name	P-Value	Q-Value
DC2	1366	2738949_DC2	0.008180458	0.112035139
GLCCI1	1367	2989537_GLCCI1	0.008202373	0.112236842
RNPEP	1368	2374982_RNPEP	0.008207184	0.112236842
GNG10	1369	3184940_GNG10	0.00824086	0.112615048
HN1	1370	3770606_HN1	0.008248877	0.112642336
GBP7	1371	2421925_GBP7	0.008276673	0.11293946
HSPC111	1372	2888284_HSPC111	0.008295382	0.113018182
PACS1	1373	3335952_PACS1	0.008300192	0.113018182
GOLIM4	1374	2704267_GOLIM4	0.008300727	0.113018182
RNF19B	1375	2405312_RNF19B	0.008306607	0.113018182
EIF3J	1376	3591963_EIF3J	0.008324781	0.113120464
MEI1	1377	3947036_MEI1	0.008330661	0.113120464
KIAA0319L	1378	2406139_KIAA0319L	0.008332264	0.113120464
SCYE1	1379	2738466_SCYE1	0.008366474	0.113502538
CIDECP	1380	2662520_CIDECP	0.008374492	0.113528986
NT5DC2	1381	2676182_NT5DC2	0.00838251	0.113555395
ATG5	1382	2967550_ATG5	0.008403357	0.113709328
NEO1	1383	3601051_NEO1	0.00840603	0.113709328
POLR2H	1384	2655773_POLR2H	0.008415651	0.113757225
NUDT15	1385	3488942_NUDT15	0.008433825	0.113857246
EEF2	1386	3846538_EEF2	0.008438636	0.113857246
PAFAH2	1387	2402493_PAFAH2	0.008441309	0.113857246
SLC3A2	1388	3333711_SLC3A2	0.008460017	0.113883704
SRP19	1389	2824286_SRP19	0.008462155	0.113883704
CYFIP2	1390	2837266_CYFIP2	0.008466966	0.113883704
CENPK	1391	2859667_CENPK	0.008469104	0.113883704
SFRS9	1392	3474502_SFRS9	0.008473915	0.113883704
RBBP8	1393	3781429_RBBP8	0.008479795	0.113883704
CDCA2	1394	3090697_CDCA2	0.008522023	0.114315412
BTD	1395	2612401_BTD	0.008524161	0.114315412
MSRB2	1396	3238761_MSRB2	0.008572269	0.114878224
DKFZP686E2158	1397	2858793_DKFZP686E2158	0.008603271	0.115146533
LOC652968	1398	3957207_LOC652968	0.008609151	0.115146533
FRMD8	1399	3335131_FRMD8	0.008610755	0.115146533
MC5R	1400	3780334_MC5R	0.008632136	0.11535
LCMT2	1401	3621140_LCMT2	0.008658328	0.115617416
LENG8	1402	3841474_LENG8	0.008681847	0.115762108
UTP15	1403	2815455_UTP15	0.008683451	0.115762108
WBP1	1404	2492729_WBP1	0.008687727	0.115762108
GAMT	1405	3845175_GAMT	0.008708574	0.115931963
PSMD6	1406	2679864_PSMD6	0.008721403	0.115931963
KLF11	1407	2469213_KLF11	0.008729955	0.115931963
NEIL3	1408	2752725_NEIL3	0.008731024	0.115931963
FJX1	1409	3326826_FJX1	0.008742249	0.115931963
CBL	1410	3352070_CBL	0.008742784	0.115931963
TUBA4A	1411	2600068_TUBA4A	0.008743853	0.115931963
FAM20B	1412	2369463_FAM20B	0.008758285	0.11601557
C15orf34	1413	3600713_C15orf34	0.008762561	0.11601557
GLT8D3	1414	3451246_GLT8D3	0.008866795	0.117312588
C1orf55	1415	2458649_C1orf55	0.00889566	0.117556497
SIN3B	1416	3823901_SIN3B	0.008897798	0.117556497
ZDHHC16	1417	3259836_ZDHHC16	0.008910092	0.11763585
NOTCH1	1418	3230141_NOTCH1	0.00892987	0.117787174
HIST1H2BK	1419	3923211_HIST1H2BK	0.008934146	0.117787174
EIF3A	1420	3309215_EIF3A	0.008961941	0.118043631
PMS2L5	1421	3056957_PMS2L5	0.008966218	0.118043631
ARHGEF7	1422	3501661_ARHGEF7	0.008976374	0.118081518
PGAM5	1423	3439195_PGAM5	0.008981719	0.118081518
EPB41L4B	1424	3219788_EPB41L4B	0.008989737	0.118103933
UBA2	1425	3829768_UBA2	0.009050674	0.118821053
GMNN	1426	2898597_GMNN	0.009057622	0.118828892
H2AFY	1427	2876479_H2AFY	0.00908328	0.119061625
DDX39	1428	3852691_DDX39	0.009088091	0.119061625
CIAPIN1	1429	3782771_CIAPIN1	0.009119628	0.119391183
GSDML	1430	3755903_GSDML	0.009150096	0.119706294
SETD8	1431	3435817_SETD8	0.009166132	0.119832285
GRHL3	1432	2325358_GRHL3	0.009191255	0.12004187
ZNF20	1433	3851250_ZNF20	0.009194997	0.12004187
TRIAP1	1434	3474495_TRIAP1	0.009203015	0.120062762
DHFR	1435	2864619_DHFR	0.00921424	0.120125436
PADI4	1436	2322848_PADI4	0.009253261	0.120550139
CORO1B	1437	3378830_CORO1B	0.009293885	0.120995129
C1orf25	1438	2447993_C1orf25	0.009303507	0.121036161
ZNF83	1439	3869650_ZNF83	0.009322215	0.121195275
---	1440	3036382_---	0.009392773	0.122027778
SMARCC2	1441	3457455_SMARCC2	0.009428052	0.12240111
TFAP4	1442	3678000_TFAP4	0.009451037	0.122614424
ZNF81	1443	3976406_ZNF81	0.009469746	0.122772003
THTPA	1444	3529185_THTPA	0.009528544	0.123448754
SNRPE	1445	2375877_SNRPE	0.009557409	0.123737024
PSMD3	1446	3720636_PSMD3	0.009585204	0.124011065
PPFIBP2	1447	3319137_PPFIBP2	0.009612465	0.124219613
BBS10	1448	3462930_BBS10	0.009614603	0.124219613
SDHA	1449	2798538_SDHA	0.009631174	0.124347826
SNX9	1450	2933331_SNX9	0.009648813	0.124489655
WTAP	1451	2934089_WTAP	0.009676609	0.124704264
ADNP2	1452	3795501_ADNP2	0.009683023	0.124704264
STARD4	1453	2870828_STARD4	0.009688903	0.124704264
ERN1	1454	3766651_ERN1	0.00969211	0.124704264
ASCC2	1455	3957003_ASCC2	0.009750374	0.125367698
HPS1	1456	3302805_HPS1	0.009765876	0.125480769
SURF4	1457	3228674_SURF4	0.009779239	0.125566232
MSTO1	1458	2360989_MSTO1	0.009797947	0.125720165
UBL7	1459	3632940_UBL7	0.009835899	0.126120631
ILVBL	1460	3853063_ILVBL	0.009850331	0.126173854
TTC23	1461	3641391_TTC23	0.009853539	0.126173854
MED26	1462	3854032_MED26	0.009876523	0.126381669
ZKSCAN4	1463	2947219_ZKSCAN4	0.00989149	0.126486671
ADH7	1464	2779302_ADH7	0.009926769	0.126628065
C17orf80	1465	3733999_C17orf80	0.009926769	0.126628065
YEATS4	1466	3421523_YEATS4	0.009928373	0.126628065
STAU1	1467	3908786_STAU1	0.009934253	0.126628065
HIST1H2BG	1468	2946345_HIST1H2BG	0.009936391	0.126628065
RNASET2	1469	2984884_RNASET2	0.009972739	0.126920462
OAS2	1470	3432514_OAS2	0.009978619	0.126920462
BNIP1	1471	2841528_BNIP1	0.009979688	0.126920462
DNMT1	1472	3850069_DNMT1	0.01002459	0.127355932
HMG1L1	1473	3941053_HMG1L1	0.01003902	0.127355932
AP2A1	1474	3838886_AP2A1	0.01003956	0.127355932
ETS2	1475	3921068_ETS2	0.01004116	0.127355932
TMCO1	1476	2442134_TMCO1	0.01004918	0.127371274
PLSCR3	1477	3743701_PLSCR3	0.01007056	0.127496617
PSMD11	1478	3717737_PSMD11	0.0100727	0.127496617
AMBRA1	1479	3371544_AMBRA1	0.01008285	0.127538878
HERPUD1	1480	3662387_HERPUD1	0.01011653	0.127878378
HIST4H4	1481	3445643_HIST4H4	0.01012348	0.127879811
PLA2G6	1482	3960388_PLA2G6	0.01017212	0.128374916
PPM2C	1483	3107342_PPM2C	0.0101764	0.128374916
LIPA	1484	3299585_LIPA	0.01024856	0.129198113
HIRA	1485	3952637_HIRA	0.01025818	0.129232323
UBE3B	1486	3431143_UBE3B	0.01026673	0.129253028
ARHGAP12	1487	3283920_ARHGAP12	0.01030201	0.129609953
PARVG	1488	3948047_PARVG	0.01038593	0.130577957
MGC16384	1489	3477967_MGC16384	0.01040892	0.130779046
TCTA	1490	2622095_TCTA	0.01041907	0.130804829
CCDC150	1491	2521278_CCDC150	0.01042495	0.130804829
ANP32B	1492	3181417_ANP32B	0.01043992	0.130903615
WDR4	1493	3933817_WDR4	0.0104474	0.130903615
ACAD9	1494	2641341_ACAD9	0.01045382	0.130903615
C1orf183	1495	2428079_C1orf183	0.01046718	0.130983278
CR1	1496	2377332_CR1	0.01053346	0.131724599
YIPF5	1497	2879509_YIPF5	0.01060509	0.13253173
FAM134C	1498	3757990_FAM134C	0.01061578	0.132576769
POU2F2	1499	3863435_POU2F2	0.01062594	0.132615077
INTS10	1500	3088405_INTS10	0.01068153	0.13322
METT11D1	1501	3527745_METT11D1	0.01070291	0.133397735
ATP6AP2	1502	3974556_ATP6AP2	0.01072215	0.133479707
TGS1	1503	3098935_TGS1	0.01072375	0.133479707
TIMM44	1504	3848651_TIMM44	0.01074941	0.133710106
SMN2	1505	2814176_SMN2	0.01078041	0.134006645
TMEM192	1506	2792420_TMEM192	0.01079592	0.134110226
PHF12	1507	3751184_PHF12	0.01082371	0.134310345
TMEM109	1508	3332615_TMEM109	0.01082638	0.134310345
KIAA0284	1509	3554452_KIAA0284	0.01085311	0.134552684
ANXA4	1510	2487412_ANXA4	0.01088518	0.134860927
PTGES3	1511	3458057_PTGES3	0.01089587	0.134904037
PDLIM1	1512	3301218_PDLIM1	0.01100171	0.136124339
CBFA2T2	1513	3882533_CBFA2T2	0.01102149	0.136278916
NDUFAF2	1514	2811247_NDUFAF2	0.01104394	0.136466314
SNHG7	1515	3230332_SNHG7	0.01107494	0.136759076
TXNRD1	1516	3429460_TXNRD1	0.01110541	0.136923584
GORASP1	1517	2669888_GORASP1	0.01110541	0.136923584
ATRIP	1518	2621705_ATRIP	0.01111022	0.136923584
DDX58	1519	3203086_DDX58	0.01112358	0.136998025
PI4KB	1520	2434925_PI4KB	0.01115566	0.13721236
ZRANB1	1521	3269373_ZRANB1	0.01115566	0.13721236
RBM3	1522	3976519_RBM3	0.01117169	0.137319317
SNTB2	1523	3666601_SNTB2	0.0112059	0.137649376
BRIP1	1524	3765580_BRIP1	0.01123904	0.137883355
LOC440104	1525	3416996_LOC440104	0.01124599	0.137883355
EIF3H	1526	3149754_EIF3H	0.01124706	0.137883355
HCFC1	1527	4026956_HCFC1	0.01125722	0.137917485
LASP1	1528	3719980_LASP1	0.01127432	0.138036649
ATRX	1529	4013224_ATRX	0.01130319	0.138299542
CEPT1	1530	2351632_CEPT1	0.01132083	0.138419334
FTSJ1	1531	3976609_FTSJ1	0.01132777	0.138419334
HBP1	1532	3018420_HBP1	0.01133846	0.13845953
SMYD2	1533	2379754_SMYD2	0.01141383	0.139288976
HIST1H3G	1534	2946369_HIST1H3G	0.01142613	0.13934811
KBTBD2	1535	3044904_KBTBD2	0.01146836	0.139577373
TEX10	1536	3217807_TEX10	0.01146942	0.139577373
PLP2	1537	3977067_PLP2	0.0114721	0.139577373
MON2	1538	3419239_MON2	0.01147477	0.139577373
TMEM63A	1539	2458513_TMEM63A	0.01149669	0.139753086
DTX2	1540	3009472_DTX2	0.01151646	0.139902597
FAM100B	1541	3735447_FAM100B	0.01155976	0.140337443
STIL	1542	2411228_STIL	0.01160573	0.140743855
ZNF221	1543	3835280_ZNF221	0.01160947	0.140743855
FAM123B	1544	4010602_FAM123B	0.01162123	0.140743855
ZNF597	1545	3677612_ZNF597	0.01162711	0.140743855
C15orf44	1546	3629761_C15orf44	0.01163085	0.140743855
SMC2	1547	3182781_SMC2	0.01166239	0.14103426
DOPEY1	1548	2915268_DOPEY1	0.01167041	0.141040052
SFRS14	1549	3855410_SFRS14	0.01172119	0.141307148
TAF1B	1550	2469094_TAF1B	0.01172814	0.141307148
CCDC5	1551	3787005_CCDC5	0.01172814	0.141307148
SERPINE1	1552	3016148_SERPINE1	0.01172814	0.141307148
MGC35361	1553	3016953_MGC35361	0.01173028	0.141307148
CFLAR	1554	2522616_CFLAR	0.01175166	0.141455128
APEX2	1555	3978620_APEX2	0.01177037	0.141455128
ASTE1	1556	2695295_ASTE1	0.01178052	0.141455128
PSMB4	1557	2358906_PSMB4	0.01178533	0.141455128
NUP54	1558	2773997_NUP54	0.01179495	0.141455128
TBC1D2B	1559	3634458_TBC1D2B	0.01179495	0.141455128
C16orf57	1560	3663055_C16orf57	0.01179549	0.141455128
C11orf58	1561	3322048_C11orf58	0.01185482	0.142075593
SOD1	1562	3917851_SOD1	0.01188743	0.14237516
SS18L2	1563	2619323_SS18L2	0.01189812	0.142412028
SURF4	1564	4051966_SURF4	0.01194142	0.142838875
SH3TC1	1565	2717593_SH3TC1	0.01199273	0.143361022
TRIM13	1566	3489644_TRIM13	0.0120542	0.143931079
FOSL1	1567	3377988_FOSL1	0.01205581	0.143931079
IFT122	1568	2641667_IFT122	0.01207344	0.144049745
SP110	1569	2603051_SP110	0.01209483	0.144212874
SLC35E3	1570	3421244_SLC35E3	0.0121285	0.144522293
KIF15	1571	2620256_KIF15	0.01213812	0.144544876
FLAD1	1572	2360468_FLAD1	0.01217661	0.144910942
SSH2	1573	3751625_SSH2	0.01221723	0.145301971
TRAFD1	1574	3432267_TRAFD1	0.01223808	0.145457433
RPAP1	1575	3620054_RPAP1	0.01225091	0.14551746
PPP1R15B	1576	2452049_PPP1R15B	0.01231024	0.14604312
GTF3C6	1577	2921346_GTF3C6	0.01231078	0.14604312
ZNF263	1578	3645779_ZNF263	0.01240539	0.147072243
NPAL2	1579	3146012_NPAL2	0.01245189	0.147436709
B4GALT2	1580	2333678_B4GALT2	0.01245189	0.147436709
GPR172B	1581	3742532_GPR172B	0.01246526	0.147501581
AGXT2L2	1582	2889486_AGXT2L2	0.01250695	0.147901391
MAP3K8	1583	3240987_MAP3K8	0.01256842	0.148534428
MRPL47	1584	2706985_MRPL47	0.01259675	0.148775253
TM7SF2	1585	3334884_TM7SF2	0.01261118	0.148808323
TUBG2	1586	3721956_TUBG2	0.01261546	0.148808323
KBTBD3	1587	3389566_KBTBD3	0.01263417	0.148935098
CENPI	1588	3984655_CENPI	0.01267052	0.149269521
PSMD1	1589	2531712_PSMD1	0.01270847	0.149541457
LOC100137047-PLA2G4B	1590	3590709_LOC100137047-PLA2G4B	0.01271969	0.149541457
CEACAM21	1591	3834257_CEACAM21	0.0127245	0.149541457
ATF7IP2	1592	3647827_ATF7IP2	0.01272557	0.149541457
CENPQ	1593	2909723_CENPQ	0.01273733	0.149585687
CDC42EP4	1594	3770029_CDC42EP4	0.01274963	0.149636136
NCOA3	1595	3887635_NCOA3	0.01276994	0.14966875
ITGB1	1596	3284188_ITGB1	0.01277956	0.14966875
---	1597	3384417_---	0.01278972	0.14966875
TTK	1598	2914777_TTK	0.01279346	0.14966875
REEP4	1599	3127334_REEP4	0.01279827	0.14966875
DYNC1LI1	1600	2668035_DYNC1LI1	0.01280041	0.14966875
UFD1L	1601	3952718_UFD1L	0.01281751	0.149775141
NOLA1	1602	2739242_NOLA1	0.01283462	0.149819089
H3F3A	1603	2383062_H3F3A	0.01283729	0.149819089
BRD9	1604	2845591_BRD9	0.01285653	0.149844431
DHODH	1605	3667811_DHODH	0.01286348	0.149844431
ZNF563	1606	3851353_ZNF563	0.01286669	0.149844431
PPIL1	1607	2952065_PPIL1	0.0128715	0.149844431
C20orf72	1608	3878220_C20orf72	0.01290036	0.150087065
EPS8L2	1609	3316149_EPS8L2	0.01291159	0.150124301
PDCL3	1610	2496280_PDCL3	0.01292388	0.150173913
ERCC4	1611	3648995_ERCC4	0.0129784	0.150669975
LMLN	1612	2660029_LMLN	0.01298268	0.150669975
DR1	1613	2347096_DR1	0.01299337	0.150700558
DHRS1	1614	3558118_DHRS1	0.01300246	0.150712516
SKAP1	1615	3761164_SKAP1	0.01302437	0.150873065
CX3CR1	1616	2669979_CX3CR1	0.01308157	0.151372913
DAG1	1617	2622121_DAG1	0.01308371	0.151372913
ZNF709	1618	3851374_ZNF709	0.01317618	0.152296296
TMEM128	1619	2758658_TMEM128	0.01318527	0.152296296
ING2	1620	2753952_ING2	0.01318794	0.152296296
CDT1	1621	3673684_CDT1	0.013243	0.152797289
CD44	1622	3326635_CD44	0.01324888	0.152797289
KIAA0355	1623	3829638_KIAA0355	0.01325583	0.152797289
C9orf156	1624	3216931_C9orf156	0.01328148	0.152998769
UBR2	1625	2907190_UBR2	0.01335044	0.153603936
HMGN2	1626	3586117_HMGN2	0.01335044	0.153603936
NEK4	1627	2676352_NEK4	0.01336594	0.153687769
BTRC	1628	3261165_BTRC	0.01344826	0.154426732
FMNL3	1629	3454006_FMNL3	0.01345628	0.154426732
UCK1	1630	3227645_UCK1	0.01345628	0.154426732
ALS2CR8	1631	2523419_ALS2CR8	0.01346322	0.154426732
TUBB2C	1632	4050485_TUBB2C	0.01349049	0.154644608
ARHGAP17	1633	3685610_ARHGAP17	0.01356906	0.155450092
FAM127A	1634	3991889_FAM127A	0.01364176	0.156187271
TMCO6	1635	2831897_TMCO6	0.01371338	0.156870416
STK11	1636	3815566_STK11	0.0137182	0.156870416
PIAS1	1637	3599280_PIAS1	0.01374278	0.156931056
MORF4	1638	2794180_MORF4	0.01374599	0.156931056
FAM54A	1639	2975655_FAM54A	0.01374866	0.156931056
HSPA1L	1640	2949450_HSPA1L	0.0137818	0.15714808
HMGN2	1641	2326531_HMGN2	0.01378448	0.15714808
SCO1	1642	3745504_SCO1	0.01380051	0.157163725
PAN2	1643	3457696_PAN2	0.01380265	0.157163725
FCHSD2	1644	3381377_FCHSD2	0.01381708	0.15723236
STIM1	1645	3317915_STIM1	0.01384916	0.157421117
ZNF19	1646	3697683_ZNF19	0.01385076	0.157421117
TXLNB	1647	2976727_TXLNB	0.01385985	0.157421117
COQ9	1648	3662723_COQ9	0.01386733	0.157421117
TMEM103	1649	2672774_TMEM103	0.01389566	0.157647059
FAM86B1	1650	3124772_FAM86B1	0.01390849	0.15769697
MAFK	1651	2987211_MAFK	0.01392613	0.157801333
---	1652	3190331_---	0.01394003	0.157863196
TGM1	1653	3558043_TGM1	0.01395767	0.157967332
WDR79	1654	3708961_WDR79	0.01399188	0.158258767
SPG7	1655	3674048_SPG7	0.01404586	0.158737923
WDR74	1656	3376235_WDR74	0.01405121	0.158737923
FAM36A	1657	2389062_FAM36A	0.01406992	0.158853349
MFN2	1658	2320619_MFN2	0.01408969	0.1589807
MYBPC2	1659	3839360_MYBPC2	0.01410573	0.159065702
AP3D1	1660	3845708_AP3D1	0.0141533	0.159506024
ANKRD26	1661	3282117_ANKRD26	0.01423722	0.160355208
DHX9	1662	2370991_DHX9	0.01426716	0.160595668
THOC3	1663	2888103_THOC3	0.01428319	0.160679495
DKFZp451M2119	1664	2588889_DKFZp451M2119	0.01436925	0.161550481
GPR15	1665	2633191_GPR15	0.01439651	0.16175976
NTN1	1666	3709838_NTN1	0.01441041	0.161768585
POU2AF1	1667	3390860_POU2AF1	0.01442164	0.161768585
SLC35F2	1668	3389976_SLC35F2	0.01442324	0.161768585
C20orf142	1669	3906852_C20orf142	0.01443286	0.161779509
MCAT	1670	3962781_MCAT	0.01448525	0.162269461
C20orf132	1671	3904797_C20orf132	0.01450502	0.162393776
PER1	1672	3744150_PER1	0.01451946	0.162456665
LASS5	1673	3454296_LASS5	0.01452801	0.162456665
CCNG1	1674	2838598_CCNG1	0.01456489	0.162770149
MRPS5	1675	2564599_MRPS5	0.01457344	0.162770149
POMT2	1676	3572982_POMT2	0.01463598	0.163285629
RHEB	1677	4037903_RHEB	0.01463705	0.163285629
CR2	1678	2377283_CR2	0.01465683	0.16340882
BRCA1	1679	3758317_BRCA1	0.01468249	0.163597379
SLC9A1	1680	2402942_SLC9A1	0.01472097	0.163928571
MSN	1681	3979659_MSN	0.01473434	0.163979774
SLAMF1	1682	2440327_SLAMF1	0.01475037	0.164060642
RQCD1	1683	2527856_RQCD1	0.01477229	0.164206774
AGPAT3	1684	3923354_AGPAT3	0.01478939	0.164299287
THUMPD3	1685	2609560_THUMPD3	0.01482628	0.164611276
MAP3K13	1686	2656146_MAP3K13	0.01483804	0.164644128
CFLP1	1687	3256669_CFLP1	0.01485995	0.164739337
ARHGAP27	1688	3759778_ARHGAP27	0.01486423	0.164739337
---	1689	3346339_---	0.01489096	0.164934911
NCBP2	1690	2713074_NCBP2	0.01489951	0.164934911
MESDC2	1691	3635456_MESDC2	0.01492998	0.165174453
PTPN22	1692	2428796_PTPN22	0.01495029	0.165215594
RGP1	1693	3168136_RGP1	0.01495136	0.165215594
HNRNPH3	1694	3249738_HNRNPH3	0.01496846	0.165306966
RGL1	1695	2371346_RGL1	0.01503474	0.165913915
LOC152217	1696	2659676_LOC152217	0.01504116	0.165913915
POLR2J2	1697	3065154_POLR2J2	0.01505238	0.165939894
PHF20	1698	3883547_PHF20	0.01507965	0.166142521
NRG4	1699	3633699_NRG4	0.01512294	0.166521483
RBM12B	1700	3144760_RBM12B	0.01514486	0.166664706
ICAM2	1701	3766621_ICAM2	0.01516357	0.166772487
RNF214	1702	3350850_RNF214	0.01518441	0.166903643
C16orf80	1703	3693511_C16orf80	0.01519403	0.166911333
NOL12	1704	3944902_NOL12	0.01524054	0.167323944
ABCC1	1705	3649890_ABCC1	0.01526833	0.167530792
SACM1L	1706	2620685_SACM1L	0.01529453	0.167719812
HDX	1707	4014076_HDX	0.01530522	0.167738723
JAGN1	1708	2610044_JAGN1	0.01532874	0.167811586
TMEM48	1709	2413423_TMEM48	0.01532981	0.167811586
HKR1	1710	3831831_HKR1	0.01534103	0.167836257
WDTC1	1711	2326912_WDTC1	0.01538593	0.168229106
MFN1	1712	2653932_MFN1	0.01540838	0.168376168
LASS2	1713	2434716_LASS2	0.01551101	0.169398716
MVK	1714	3431220_MVK	0.01552651	0.169469078
BRPF1	1715	2609870_BRPF1	0.01556393	0.169778426
HERC2	1716	3614901_HERC2	0.01557409	0.16979021
TMEM5	1717	3419585_TMEM5	0.01564304	0.170384168
IFIT3	1718	3257204_IFIT3	0.01564678	0.170384168
SDF2L1	1719	3938238_SDF2L1	0.01566228	0.170453752
RUFY1	1720	2844082_RUFY1	0.01567351	0.170458769
RNF14	1721	2833024_RNF14	0.01568954	0.170458769
ZNF530	1722	3843386_ZNF530	0.01569008	0.170458769
TMOD2	1723	3594031_TMOD2	0.01570612	0.170533952
ELK1	1724	4007186_ELK1	0.01571948	0.170580046
C9orf127	1725	3168210_C9orf127	0.01584402	0.171831884
KCTD11	1726	3708508_KCTD11	0.01589962	0.172271676
ZNF625	1727	3851267_ZNF625	0.01591405	0.172271676
C17orf79	1728	3752424_C17orf79	0.0159242	0.172271676
NAPB	1729	3901191_NAPB	0.01593008	0.172271676
SBF2	1730	3362468_SBF2	0.01593062	0.172271676
LOC402176	1731	2769512_LOC402176	0.01596269	0.172518775
UQCRC1	1732	2673509_UQCRC1	0.01597391	0.172540416
MED23	1733	2974188_MED23	0.01603111	0.17305828
FLJ37201	1734	3299782_FLJ37201	0.01610541	0.173760092
C8orf5	1735	3124333_C8orf5	0.01611877	0.173804035
FOXO4	1736	3980745_FOXO4	0.01613267	0.173853687
OSBPL7	1737	3760894_OSBPL7	0.0161455	0.173891767
PSMD2	1738	2655650_PSMD2	0.01621125	0.174499425
GARS	1739	2995420_GARS	0.016308	0.175353245
H1FX	1740	2694675_H1FX	0.01631227	0.175353245
STRA13	1741	3774516_STRA13	0.01631869	0.175353245
SH3KBP1	1742	4001850_SH3KBP1	0.01634381	0.175522388
ZMYND19	1743	3231157_ZMYND19	0.01636305	0.175628227
C2CD2	1744	3933331_C2CD2	0.01639138	0.175831422
ZNF330	1745	2745220_ZNF330	0.01644965	0.176355301
RAB11FIP4	1746	3716783_RAB11FIP4	0.01646996	0.176471936
OR2A2	1747	3029498_OR2A2	0.01650096	0.176514286
UEVLD	1748	3365487_UEVLD	0.01650417	0.176514286
IFIT5	1749	3257268_IFIT5	0.01650684	0.176514286
YWHAQ	1750	2539869_YWHAQ	0.01651165	0.176514286
ZNF99	1751	3856720_ZNF99	0.01652662	0.176573387
TTC30B	1752	2588965_TTC30B	0.0165635	0.176866438
SESN3	1753	3387259_SESN3	0.01661749	0.177321937
C11orf40	1754	3360182_C11orf40	0.01663246	0.177321937
IRAK4	1755	3412296_IRAK4	0.01663459	0.177321937
CD22	1756	3830359_CD22	0.01664529	0.177334852
UBE2L6	1757	3373962_UBE2L6	0.01666453	0.177438816
LRRC47	1758	2393711_LRRC47	0.01668698	0.177576792
WBP1	1759	2489279_WBP1	0.01672547	0.177885162
C1orf131	1760	2460487_C1orf131	0.01675219	0.178068182
HLA-DQB2	1761	2950125_HLA-DQB2	0.01683665	0.178864282
MOBKL3	1762	2521500_MOBKL3	0.01685161	0.178882587
DNAH8	1763	2905946_DNAH8	0.01685749	0.178882587
CHST14	1764	3589972_CHST14	0.01686872	0.178896435
CBX3	1765	2993639_CBX3	0.01687834	0.178896435
LOC63920	1766	2884647_LOC63920	0.01689491	0.178896435
TMEM62	1767	3591281_TMEM62	0.01689705	0.178896435
PLCG2	1768	3670918_PLCG2	0.01692484	0.179089367
TAF10	1769	3361021_TAF10	0.01697295	0.179429379
TRADD	1770	3695433_TRADD	0.01697616	0.179429379
IGBP1	1771	3980455_IGBP1	0.01700021	0.179453213
CCDC88C	1772	3576441_CCDC88C	0.01700984	0.179453213
NUDCD2	1773	2885099_NUDCD2	0.01701518	0.179453213
BAG2	1774	2911372_BAG2	0.01701678	0.179453213
RASSF1	1775	2675208_RASSF1	0.0170403	0.1796
RIBC2	1776	3948590_RIBC2	0.0170852	0.179971847
DNASE2	1777	3851826_DNASE2	0.01710765	0.180106922
C17orf62	1778	3775038_C17orf62	0.01715095	0.180461192
UBE2M	1779	3872999_UBE2M	0.01720547	0.180933109
C14orf43	1780	3571553_C14orf43	0.01722365	0.181022472
AMZ2	1781	3732736_AMZ2	0.01724075	0.181100505
PCYOX1L	1782	2835021_PCYOX1L	0.01725412	0.181138531
L2HGDH	1783	3563814_L2HGDH	0.01726374	0.181138531
SLC15A4	1784	3477917_SLC15A4	0.01731879	0.18161435
PUS7	1785	3066436_PUS7	0.01734766	0.181676915
SOS2	1786	3563734_SOS2	0.01735568	0.181676915
ZCCHC6	1787	3212976_ZCCHC6	0.01736904	0.181676915
VKORC1L1	1788	3005280_VKORC1L1	0.01736957	0.181676915
FARSB	1789	2601021_FARSB	0.01737332	0.181676915
SLC30A1	1790	2454378_SLC30A1	0.01738454	0.181692737
ZFP36	1791	3832978_ZFP36	0.01740699	0.181825796
SAMM50	1792	3947986_SAMM50	0.01742303	0.181891741
CHTF18	1793	3643431_CHTF18	0.01745082	0.182080312
TPCN1	1794	3432678_TPCN1	0.01748824	0.182305123
KIF11	1795	3258168_KIF11	0.01749359	0.182305123
ELOVL1	1796	2409310_ELOVL1	0.0175016	0.182305123
ZNF654	1797	2632036_ZNF654	0.01752192	0.182415136
FAM117A	1798	3761989_FAM117A	0.01761225	0.183253615
DERL2	1799	3742756_DERL2	0.01775123	0.184596998
AMIGO3	1800	2674646_AMIGO3	0.01779827	0.184983333
EXOSC3	1801	3205586_EXOSC3	0.0178437	0.185252357
CDKN2AIP	1802	2753880_CDKN2AIP	0.01784584	0.185252357
AFG3L1	1803	3674602_AFG3L1	0.01785386	0.185252357
OR52H1	1804	3360587_OR52H1	0.01787096	0.185290859
SF3A3	1805	2407439_SF3A3	0.01787738	0.185290859
TNFSF9	1806	3818468_TNFSF9	0.01789983	0.18542082
FAM86A	1807	3678563_FAM86A	0.01798108	0.18615938
DOCK10	1808	2601648_DOCK10	0.01800941	0.186349558
ENY2	1809	3111530_ENY2	0.01804682	0.186552486
SUMO3	1810	3934669_SUMO3	0.01804896	0.186552486
SPATA7	1811	3547500_SPATA7	0.01807248	0.186692435
ASH2L	1812	3094447_ASH2L	0.01815587	0.187380033
HOXB4	1813	3761348_HOXB4	0.01815908	0.187380033
RPL13A	1814	3259610_RPL13A	0.01816977	0.18738699
MGC72080	1815	3062665_MGC72080	0.01818206	0.187400881
TSPAN8	1816	3461981_TSPAN8	0.01819115	0.187400881
USP16	1817	3917155_USP16	0.01820451	0.187435333
