EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
821	CANX	calnexin	Cytoplasm	other	ENSG00000127022	6.725544322	7.768599241	7.125414322	8.247600583	0.39987	0.479001342	1.043054919	1.122186261
84232	MAF1	MAF1 homolog (S. cerevisiae)	Nucleus	other	ENSG00000179632	6.22744174	5.117344211	5.815560161	4.693475339	-0.411881579	-0.423868871	-1.11009753	-1.122084822
79649	MAP7D3	MAP7 domain containing 3	unknown	other	ENSG00000129680	2.040715822	2.640358734	2.027604831	3.14902415	-0.013110992	0.508665416	0.599642912	1.12141932
664	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3	Cytoplasm	other	ENSG00000176171	4.644942864	4.289512646	4.514303041	3.393127447	-0.130639824	-0.8963852	-0.355430218	-1.121175594
26959	HBP1	HMG-box transcription factor 1	Nucleus	transcription regulator	ENSG00000105856	6.6847456	6.276457486	6.692790495	5.571688674	0.008044896	-0.704768812	-0.408288114	-1.121101822
3703	STT3A	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)	Plasma Membrane	enzyme	ENSG00000134910	4.85529388	5.583357292	5.030103044	6.1506003	0.174809164	0.567243007	0.728063413	1.120497256
10254	STAM2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	Cytoplasm	other	ENSG00000115145	2.716794409	3.379739305	2.904632338	4.024894552	0.187837929	0.645155247	0.662944896	1.120262215
9263	STK17A	serine/threonine kinase 17a	Nucleus	kinase	ENSG00000164543	7.080480924	5.950148904	6.700109756	5.581327693	-0.380371168	-0.368821211	-1.13033202	-1.118782063
1027	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	Nucleus	other	ENSG00000111276	6.647221085	6.977088865	7.292683779	6.173917876	0.645462693	-0.803170989	0.329867779	-1.118765903
64863	METTL4	methyltransferase like 4	unknown	other	ENSG00000101574	2.294341664	4.031794861	2.795753434	3.914097372	0.501411769	-0.117697488	1.737453196	1.118343938
91687	CENPL	centromere protein L	unknown	other	ENSG00000120334	2.742674035	2.453151885	3.044010429	1.926709873	0.301336395	-0.526442011	-0.28952215	-1.117300556
92399	MRRF	mitochondrial ribosome recycling factor	Cytoplasm	other	ENSG00000148187	2.424731835	3.424381066	2.724061714	3.841107915	0.299329879	0.41672685	0.99964923	1.117046202
22944	KIN	KIN, antigenic determinant of recA protein homolog (mouse)	Nucleus	other	ENSG00000151657	2.178691473	2.974673946	2.784158299	3.901150133	0.605466826	0.926476187	0.795982473	1.116991834
26091	HERC4	hect domain and RLD 4	unknown	enzyme	ENSG00000148634	1.991716131	4.91408472	3.316570873	4.433451151	1.324854742	-0.480633569	2.92236859	1.116880278
10044	SH2D3C	SH2 domain containing 3C	Cytoplasm	other	ENSG00000095370	3.961400086	2.58262764	3.422844731	2.306641891	-0.538555355	-0.275985749	-1.378772446	-1.11620284
10856	RUVBL2	RuvB-like 2 (E. coli)	Nucleus	transcription regulator	ENSG00000183207	3.420387849	3.05173962	2.952061541	4.068220843	-0.468326308	1.016481223	-0.368648229	1.116159302
2783	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2	Plasma Membrane	enzyme	ENSG00000172354	5.699927605	4.322994936	5.28247586	4.166439787	-0.417451745	-0.156555149	-1.376932668	-1.116036073
54625	PARP14	poly (ADP-ribose) polymerase family, member 14	Cytoplasm	other	ENSG00000173193	4.306778653	6.384778173	4.662567584	5.778599022	0.355788931	-0.606179151	2.07799952	1.116031438
1802	DPH2	DPH2 homolog (S. cerevisiae)	unknown	other	ENSG00000132768	3.28687368	3.745490917	3.164212978	4.280176885	-0.122660702	0.534685969	0.458617236	1.115963907
23116	FAM179B	family with sequence similarity 179, member B	unknown	other	ENSG00000198718	3.013260063	2.289209035	3.177134135	2.061478455	0.163874072	-0.227730581	-0.724051028	-1.11565568
7737	RNF113A	ring finger protein 113A	Nucleus	other	ENSG00000125352	4.049494444	3.564819209	4.236550491	3.12145423	0.187056046	-0.443364979	-0.484675235	-1.115096261
5912	RAP2B	RAP2B, member of RAS oncogene family	Plasma Membrane	enzyme	ENSG00000181467	4.091929548	3.796478297	4.16226008	3.047365636	0.070330531	-0.749112661	-0.295451251	-1.114894443
65108	MARCKSL1	MARCKS-like 1	Cytoplasm	other	ENSG00000175130	4.592223616	3.754937005	4.300984392	3.186169507	-0.291239224	-0.568767499	-0.837286611	-1.114814885
3460	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	Plasma Membrane	transmembrane receptor	ENSG00000159128	5.015447994	3.428733269	4.787814986	3.673086834	-0.227633008	0.244353564	-1.586714724	-1.114728152
5169	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	Plasma Membrane	enzyme	ENSG00000154269	0	0	2.577997533	3.692646585	2.577997533	3.692646585	0	1.114649052
9246	UBE2L6	ubiquitin-conjugating enzyme E2L 6	Cytoplasm	enzyme	ENSG00000156587	4.900523587	6.42620375	4.968648343	6.082784125	0.068124756	-0.343419624	1.525680163	1.114135783
54680	ZNHIT6	zinc finger, HIT type 6	unknown	other	ENSG00000117174	3.991524704	4.547093889	4.091767609	5.205700582	0.100242905	0.658606693	0.555569185	1.113932973
58526	MID1IP1	MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish))	Cytoplasm	other	ENSG00000165175	4.436706509	4.331092687	3.590865747	4.704639002	-0.845840763	0.373546316	-0.105613823	1.113773256
8992	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	Cytoplasm	transporter	ENSG00000113732	6.575373666	7.268770423	6.783688313	7.896966821	0.208314647	0.628196398	0.693396756	1.113278507
1022	CDK7	cyclin-dependent kinase 7	Nucleus	kinase	ENSG00000134058	3.128489516	3.45446057	3.474048765	4.586455533	0.345559249	1.131994963	0.325971054	1.112406767
51136	RNFT1	ring finger protein, transmembrane 1	unknown	other	ENSG00000189050	2.329250769	3.87095842	3.492928152	4.604265795	1.163677383	0.733307375	1.541707652	1.111337643
348995	NUP43	nucleoporin 43kDa	Nucleus	transporter	ENSG00000120253	1.9659921	2.443361661	2.001897468	3.112963296	0.035905369	0.669601634	0.477369562	1.111065827
6749	SSRP1	structure specific recognition protein 1	Nucleus	other	ENSG00000149136	4.471907303	4.857722354	4.509638967	5.620075437	0.037731664	0.762353083	0.385815051	1.110436471
80097	FAM128B	family with sequence similarity 128, member B	unknown	other	ENSG00000152082	3.954784736	2.373963307	3.415462638	2.305666426	-0.539322098	-0.068296881	-1.58082143	-1.109796212
51526	C20ORF111	chromosome 20 open reading frame 111	unknown	kinase	ENSG00000132823	5.027043625	4.422055857	5.267187193	4.158266594	0.240143569	-0.263789263	-0.604987768	-1.108920599
64116	SLC39A8	solute carrier family 39 (zinc transporter), member 8	Extracellular Space	transporter	ENSG00000138821	5.715348441	6.533436113	5.401446744	6.509798784	-0.313901697	-0.023637329	0.818087672	1.10835204
3396	ICT1	immature colon carcinoma transcript 1	unknown	other	ENSG00000167862	2.992047757	4.296589212	3.135043522	4.242853297	0.142995765	-0.053735915	1.304541455	1.107809776
284273	ZADH2	zinc binding alcohol dehydrogenase domain containing 2	Cytoplasm	enzyme	ENSG00000180011	3.422986759	3.775114887	3.611689463	2.504486348	0.188702704	-1.270628539	0.352128128	-1.107203115
54884	RETSAT	retinol saturase (all-trans-retinol 13,14-reductase)	Cytoplasm	enzyme	ENSG00000042445	3.587309432	3.026016125	3.837578167	2.731469321	0.250268735	-0.294546804	-0.561293306	-1.106108846
6625	SNRNP70	small nuclear ribonucleoprotein 70kDa (U1)	Nucleus	other	ENSG00000104852	5.511800761	4.292327505	5.086221813	3.980677223	-0.425578949	-0.311650281	-1.219473257	-1.105544589
2950	GSTP1	glutathione S-transferase pi 1	Cytoplasm	enzyme	ENSG00000084207	3.325269447	4.052380201	3.493579716	4.598529838	0.16831027	0.546149637	0.727110754	1.104950122
9761	MLEC	malectin	Plasma Membrane	other	ENSG00000110917	3.867130326	4.578890521	4.01528359	5.119938639	0.148153264	0.541048118	0.711760194	1.104655049
57129	MRPL47	mitochondrial ribosomal protein L47	Cytoplasm	other	ENSG00000136522	4.336648967	4.731166805	4.547629542	5.652113492	0.210980575	0.920946687	0.394517838	1.10448395
23678	SGK3	serum/glucocorticoid regulated kinase family, member 3	Cytoplasm	kinase	ENSG00000104205	4.057767199	4.364986575	4.318421343	3.214087827	0.260654145	-1.150898748	0.307219377	-1.104333516
79958	DENND1C	DENN/MADD domain containing 1C	unknown	other	ENSG00000205744	4.190515716	3.017251244	3.556697912	2.452459725	-0.633817805	-0.564791519	-1.173264473	-1.104238187
10221	TRIB1	tribbles homolog 1 (Drosophila)	Cytoplasm	kinase	ENSG00000173334	0	1.880621816	2.651919987	3.756000013	2.651919987	1.875378198	1.880621816	1.104080026
5423	POLB	polymerase (DNA directed), beta	Nucleus	enzyme	ENSG00000070501	4.401763884	4.597900274	4.208778877	5.312066739	-0.192985006	0.714166465	0.19613639	1.103287861
129831	RBM45	RNA binding motif protein 45	Cytoplasm	other	ENSG00000155636	2.142987047	3.486762228	3.110343081	4.212939765	0.967356034	0.726177537	1.343775181	1.102596684
55153	SDAD1	SDA1 domain containing 1	Nucleus	other	ENSG00000198301	4.815910023	6.073464036	5.167052295	6.269055754	0.351142273	0.195591719	1.257554013	1.102003459
220988	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	Nucleus	other	ENSG00000170144	5.844803337	6.811245031	6.132121715	7.233725644	0.287318378	0.422480613	0.966441694	1.101603929
1509	CTSD	cathepsin D	Cytoplasm	peptidase	ENSG00000117984	3.798151458	3.987936247	4.277333644	3.17596831	0.479182187	-0.811967937	0.189784789	-1.101365334
23248	RPRD2	regulation of nuclear pre-mRNA domain containing 2	unknown	other	ENSG00000163125	4.349520894	3.439666441	4.060576209	2.959350631	-0.288944685	-0.48031581	-0.909854453	-1.101225578
2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5	Nucleus	enzyme	ENSG00000134899	5.165587016	4.978741578	5.295168574	4.194291466	0.129581558	-0.784450113	-0.186845438	-1.100877108
5586	PKN2	protein kinase N2	Cytoplasm	kinase	ENSG00000065243	4.458506451	3.781515474	4.343435541	3.242639467	-0.115070909	-0.538876007	-0.676990977	-1.100796075
80110	ZNF614	zinc finger protein 614	unknown	other	ENSG00000142556	2.5112107	3.183765574	2.495821899	3.595443846	-0.015388801	0.411678272	0.672554874	1.099621947
7626	ZNF75D	zinc finger protein 75D	Nucleus	other	ENSG00000186376	3.038116331	4.038354435	3.402625689	2.303031813	0.364509357	-1.735322623	1.000238104	-1.099593876
4627	MYH9	myosin, heavy chain 9, non-muscle	Cytoplasm	enzyme	ENSG00000100345	6.862727808	6.003515924	6.601199257	5.501686683	-0.261528552	-0.501829242	-0.859211884	-1.099512574
10981	RAB32	RAB32, member RAS oncogene family	Cytoplasm	other	ENSG00000118508	0	0	3.022730575	1.923254821	3.022730575	1.923254821	0	-1.099475753
55095	SAMD4B	sterile alpha motif domain containing 4B	unknown	other	ENSG00000179134	4.132339803	2.794644502	3.425251327	2.325775574	-0.707088475	-0.468868928	-1.3376953	-1.099475753
9328	GTF3C5	general transcription factor IIIC, polypeptide 5, 63kDa	Nucleus	transcription regulator	ENSG00000148308	4.502315802	3.387684369	4.101132228	3.001656474	-0.401183574	-0.386027895	-1.114631433	-1.099475753
55111	PLEKHJ1	pleckstrin homology domain containing, family J member 1	unknown	other	ENSG00000104886	3.671065048	2.74392653	3.568940007	2.469545856	-0.102125041	-0.274380674	-0.927138518	-1.099394151
10456	HAX1	HCLS1 associated protein X-1	Nucleus	other	ENSG00000143575	5.462012279	5.732466462	5.351553339	6.450823561	-0.110458941	0.718357099	0.270454183	1.099270223
9047	SH2D2A	SH2 domain protein 2A	Cytoplasm	other	ENSG00000027869	4.050170801	3.229533937	3.866567031	4.965236152	-0.18360377	1.735702216	-0.820636864	1.098669122
51106	TFB1M	transcription factor B1, mitochondrial	Cytoplasm	transcription regulator	ENSG00000029639	2.506634904	3.518793279	2.604050864	3.702456683	0.09741596	0.183663404	1.012158375	1.098405818
3837	KPNB1	karyopherin (importin) beta 1	Nucleus	transporter	ENSG00000108424	6.978630287	7.364233956	6.863303819	7.961665207	-0.115326468	0.59743125	0.385603669	1.098361388
4697	NDUFA4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa	Cytoplasm	enzyme	ENSG00000189043	6.349338848	6.971475526	6.506830699	7.604644538	0.157491851	0.633169013	0.622136678	1.097813839
7520	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)	Nucleus	enzyme	ENSG00000079246	6.863944319	7.620956603	6.997736821	8.095499156	0.133792502	0.474542553	0.757012284	1.097762335
169200	TMEM64	transmembrane protein 64	unknown	other	ENSG00000180694	4.278468006	5.31612143	4.523160956	5.620831673	0.24469295	0.304710243	1.037653424	1.097670717
617	BCS1L	BCS1-like (yeast)	Cytoplasm	other	ENSG00000074582	2.115584297	2.765795096	2.199928032	3.297218892	0.084343735	0.531423797	0.650210799	1.09729086
64841	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	Cytoplasm	enzyme	ENSG00000100522	2.734690382	3.410218802	3.00502291	4.102289195	0.270332527	0.692070393	0.675528419	1.097266285
284459	HKR1	GLI-Kruppel family member HKR1	Nucleus	other	ENSG00000181666	3.448626988	3.120361476	3.578596345	2.481584315	0.129969358	-0.638777161	-0.328265512	-1.09701203
9814	SFI1	Sfi1 homolog, spindle assembly associated (yeast)	Cytoplasm	other	ENSG00000198089	3.794865023	2.911847524	3.13044644	2.033704872	-0.664418583	-0.878142652	-0.8830175	-1.096741569
132160	PPM1M	protein phosphatase 1M (PP2C domain containing)	Nucleus	phosphatase	ENSG00000164088	4.319895059	4.410678449	4.041577999	5.138076318	-0.27831706	0.72739787	0.09078339	1.09649832
1603	DAD1	defender against cell death 1	Cytoplasm	enzyme	ENSG00000129562	5.324302405	6.211181045	5.702588258	6.798003234	0.378285853	0.586822189	0.886878641	1.095414977
25896	INTS7	integrator complex subunit 7	unknown	other	ENSG00000143493	2.07329583	3.332678824	3.081771045	4.176692851	1.008475215	0.844014027	1.259382994	1.094921806
3309	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	Cytoplasm	other	ENSG00000044574	7.302790243	7.460385575	7.194120505	8.288020359	-0.108669738	0.827634783	0.157595332	1.093899853
2632	GBE1	glucan (1,4-alpha-), branching enzyme 1	Cytoplasm	enzyme	ENSG00000114480	2.030258459	3.791169864	2.870131014	3.963588081	0.839872555	0.172418217	1.760911405	1.093457068
64854	USP46	ubiquitin specific peptidase 46	unknown	peptidase	ENSG00000109189	3.091489603	2.950509256	3.337462737	2.244245974	0.245973134	-0.706263283	-0.140980346	-1.093216763
51341	ZBTB7A	zinc finger and BTB domain containing 7A	Nucleus	transcription regulator	ENSG00000178951	4.580013873	3.252162049	4.034282458	2.941201415	-0.545731415	-0.310960633	-1.327851825	-1.093081043
56658	TRIM39	tripartite motif-containing 39	unknown	other	ENSG00000204599	4.1785067	3.07419202	4.264472088	3.172420032	0.085965388	0.098228012	-1.10431468	-1.092052057
79886	C9ORF82	chromosome 9 open reading frame 82	unknown	other	ENSG00000120159	4.267996282	4.818579107	4.174334638	5.264379366	-0.093661645	0.445800258	0.550582825	1.090044728
91012	LASS5	LAG1 homolog, ceramide synthase 5	Cytoplasm	transcription regulator	ENSG00000139624	4.418812911	4.758847681	4.180861558	5.269597379	-0.237951353	0.510749698	0.34003477	1.088735821
1054	CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	Nucleus	transcription regulator	ENSG00000153879	4.978786167	5.351279209	4.877214275	5.965779438	-0.101571893	0.614500229	0.372493042	1.088565163
80273	GRPEL1	GrpE-like 1, mitochondrial (E. coli)	Cytoplasm	other	ENSG00000109519	4.607017177	4.743943994	4.356955605	5.444122248	-0.250061572	0.700178254	0.136926817	1.087166643
54472	TOLLIP	toll interacting protein	Cytoplasm	other	ENSG00000078902	3.971051949	2.779281482	3.569819339	2.482943623	-0.401232609	-0.296337859	-1.191770466	-1.086875716
58478	ENOPH1	enolase-phosphatase 1	Cytoplasm	enzyme	ENSG00000145293	4.706593788	5.774737612	5.155248711	6.241809442	0.448654922	0.46707183	1.068143823	1.086560731
23549	DNPEP	aspartyl aminopeptidase	Cytoplasm	peptidase	ENSG00000123992	3.410656998	3.827448915	3.143969749	4.230489714	-0.26668725	0.403040798	0.416791917	1.086519965
8906	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	Cytoplasm	transporter	ENSG00000213983	4.630701143	4.594457219	4.551431799	3.464956666	-0.079269345	-1.129500553	-0.036243924	-1.086475133
55262	C7ORF43	chromosome 7 open reading frame 43	unknown	other	ENSG00000146826	3.465509316	2.598258872	3.129439754	2.043322383	-0.336069562	-0.554936488	-0.867250444	-1.08611737
6137	RPL13	ribosomal protein L13	Cytoplasm	other	ENSG00000167526	9.866807221	9.028079374	9.089543946	8.003524503	-0.777263275	-1.024554871	-0.838727847	-1.086019443
23683	PRKD3	protein kinase D3	unknown	kinase	ENSG00000115825	4.928696015	4.855572122	5.136955146	4.051153076	0.208259131	-0.804419046	-0.073123892	-1.08580207
2931	GSK3A	glycogen synthase kinase 3 alpha	Nucleus	kinase	ENSG00000105723	4.277742957	2.543706819	3.999200667	2.914165937	-0.278542289	0.370459117	-1.734036138	-1.085034731
3858	KRT10	keratin 10	Cytoplasm	other	ENSG00000186395	3.570224727	4.693586812	3.816805782	4.901598905	0.246581055	0.208012093	1.123362085	1.084793123
9987	HNRPDL	heterogeneous nuclear ribonucleoprotein D-like	Nucleus	other	ENSG00000152795	6.846949927	7.487077902	6.757949122	7.842138655	-0.089000806	0.355060753	0.640127975	1.084189533
5257	PHKB	phosphorylase kinase, beta	Cytoplasm	kinase	ENSG00000102893	2.133217344	4.162628279	2.587043494	3.671167679	0.453826151	-0.4914606	2.029410936	1.084124185
10329	TMEM5	transmembrane protein 5	Plasma Membrane	other	ENSG00000118600	2.810400018	3.90831959	2.766153285	3.85018094	-0.044246733	-0.05813865	1.097919571	1.084027655
5605	MAP2K2	mitogen-activated protein kinase kinase 2	Cytoplasm	kinase	ENSG00000126934	4.31895993	3.59374403	4.10364915	3.019672446	-0.21531078	-0.574071584	-0.7252159	-1.083976704
10923	SUB1	SUB1 homolog (S. cerevisiae)	Nucleus	transcription regulator	ENSG00000113387	6.962057879	7.758401083	7.211582152	8.294837384	0.249524273	0.536436301	0.796343204	1.083255232
51639	SF3B14	splicing factor 3B, 14 kDa subunit	Nucleus	other	ENSG00000115128	4.760815715	5.462870477	5.313211027	6.396068205	0.552395312	0.933197728	0.702054763	1.082857179
10781	ZNF266	zinc finger protein 266	Nucleus	other	ENSG00000174652	5.895013891	5.898609082	6.088026879	5.0061101	0.193012988	-0.892498981	0.00359519	-1.081916778
8573	CASK	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	Plasma Membrane	kinase	ENSG00000147044	2.775233493	3.697996933	3.123949904	4.20515632	0.348716411	0.507159388	0.92276344	1.081206416
5045	FURIN	furin (paired basic amino acid cleaving enzyme)	Cytoplasm	peptidase	ENSG00000140564	5.108746448	2.426681624	4.699175201	3.618169866	-0.409571246	1.191488242	-2.682064824	-1.081005335
6223	RPS19	ribosomal protein S19	Cytoplasm	other	ENSG00000105372	8.288567049	7.123415526	7.661515195	6.580878465	-0.627051855	-0.542537061	-1.165151524	-1.08063673
26273	FBXO3	F-box protein 3	unknown	enzyme	ENSG00000110429	4.900889033	4.478373932	4.994923289	3.914303221	0.094034256	-0.564070712	-0.422515101	-1.080620068
11100	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U-like 1	Nucleus	other	ENSG00000105323	6.943556613	5.645991482	6.512246394	5.431941534	-0.431310219	-0.214049948	-1.29756513	-1.080304859
4277	MICB	MHC class I polypeptide-related sequence B	Plasma Membrane	transmembrane receptor	ENSG00000204516	3.996344707	3.590425392	4.239301532	3.159724132	0.242956825	-0.43070126	-0.405919315	-1.0795774
51531	C9ORF156	chromosome 9 open reading frame 156	unknown	other	ENSG00000136932	2.323669248	2.480277274	3.038206998	1.95881549	0.714537749	-0.521461784	0.156608026	-1.079391507
114803	MYSM1	Myb-like, SWIRM and MPN domains 1	Nucleus	other	ENSG00000162601	3.234674536	2.89382476	3.483036478	2.404855503	0.248361942	-0.488969257	-0.340849776	-1.078180975
5305	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	Cytoplasm	kinase	ENSG00000150867	5.788106579	6.221426726	6.668559207	5.590576514	0.880452628	-0.630850211	0.433320147	-1.077982692
84162	KIAA1109	KIAA1109	unknown	other	ENSG00000138688	4.592036734	4.339357411	4.296856009	3.21897936	-0.295180725	-1.120378051	-0.252679323	-1.077876649
55327	LIN7C	lin-7 homolog C (C. elegans)	Cytoplasm	other	ENSG00000148943	4.314191776	4.913256019	4.285414747	5.36322231	-0.028777029	0.44996629	0.599064243	1.077807563
4043	LRPAP1	low density lipoprotein receptor-related protein associated protein 1	Plasma Membrane	transmembrane receptor	ENSG00000163956	4.862182977	3.611680703	4.747815561	3.671423421	-0.114367415	0.059742718	-1.250502273	-1.07639214
55127	HEATR1	HEAT repeat containing 1	Nucleus	other	ENSG00000119285	4.111538184	5.020840353	4.344267055	5.420306999	0.232728871	0.399466645	0.909302169	1.076039944
11311	VPS45	vacuolar protein sorting 45 homolog (S. cerevisiae)	Cytoplasm	transporter	ENSG00000136631	1.336104079	3.584127211	2.160174237	3.236093425	0.824070158	-0.348033786	2.248023132	1.075919189
85476	GFM1	G elongation factor, mitochondrial 1	Cytoplasm	translation regulator	ENSG00000168827	4.591742595	5.32451059	4.907487132	5.983169575	0.315744537	0.658658985	0.732767995	1.075682443
8602	NOP14	NOP14 nucleolar protein homolog (yeast)	Nucleus	other	ENSG00000087269	4.469732709	4.475829273	4.179004724	5.25447423	-0.290727984	0.778644956	0.006096565	1.075469506
2717	GLA	galactosidase, alpha	Cytoplasm	enzyme	ENSG00000102393	3.307040785	3.121256614	3.198974786	4.273392936	-0.108066	1.152136322	-0.185784171	1.07441815
2309	FOXO3	forkhead box O3	Nucleus	transcription regulator	ENSG00000118689	4.29710528	3.884022833	4.127504721	3.053369964	-0.169600558	-0.830652869	-0.413082447	-1.074134758
5713	PSMD7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	Cytoplasm	other	ENSG00000103035	6.135678029	6.349990764	6.158560261	7.231297447	0.022882232	0.881306683	0.214312735	1.072737185
84650	EBPL	emopamil binding protein-like	Cytoplasm	enzyme	ENSG00000123179	2.508572415	3.484869141	2.605964078	3.67848084	0.097391663	0.193611699	0.976296726	1.072516762
79587	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)	unknown	enzyme	ENSG00000134905	3.076058427	3.921005672	3.025921799	4.0983734	-0.050136628	0.177367729	0.844947245	1.072451601
1803	DPP4	dipeptidyl-peptidase 4	Plasma Membrane	peptidase	ENSG00000197635	3.892116707	5.746536477	3.566809241	4.638379029	-0.325307466	-1.108157448	1.85441977	1.071569788
257106	ARHGAP30	Rho GTPase activating protein 30	unknown	other	ENSG00000186517	6.504935369	5.920009283	6.572351021	5.500988904	0.067415651	-0.419020379	-0.584926087	-1.071362117
54557	SGTB	small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta	unknown	other	ENSG00000197860	5.080797494	4.662689891	5.048665114	3.977320325	-0.03213238	-0.685369566	-0.418107603	-1.071344789
81611	ANP32E	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	Nucleus	other	ENSG00000143401	5.900431199	6.778664155	6.229654104	7.300367093	0.329222905	0.521702938	0.878232956	1.070712989
57396	CLK4	CDC-like kinase 4	Nucleus	kinase	ENSG00000113240	5.655436905	5.729184291	5.760274495	4.690023791	0.10483759	-1.0391605	0.073747386	-1.070250704
51185	CRBN	cereblon	unknown	enzyme	ENSG00000113851	6.211951178	6.145797669	6.301757505	5.231517592	0.089806328	-0.914280077	-0.066153509	-1.070239913
29071	C1GALT1C1	C1GALT1-specific chaperone 1	unknown	enzyme	ENSG00000171155	2.825270249	4.493016258	3.502219332	4.571837774	0.676949083	0.078821516	1.667746009	1.069618442
4683	NBN	nibrin	Nucleus	other	ENSG00000104320	4.744380539	5.874280059	4.926904668	5.996421641	0.182524129	0.122141582	1.12989952	1.069516974
24149	ZNF318	zinc finger protein 318	Nucleus	other	ENSG00000171467	2.991695568	2.814095632	3.372704578	2.303505889	0.381009011	-0.510589743	-0.177599936	-1.069198689
1017	CDK2	cyclin-dependent kinase 2	Nucleus	kinase	ENSG00000123374	2.474077777	2.578499169	2.35869704	3.427674901	-0.115380737	0.849175732	0.104421392	1.068977861
79903	NAT15	N-acetyltransferase 15 (GCN5-related, putative)	unknown	enzyme	ENSG00000122390	4.215543033	2.828313379	3.707811603	2.639905928	-0.507731431	-0.188407451	-1.387229654	-1.067905674
7280	TUBB2A	tubulin, beta 2A	Cytoplasm	other	ENSG00000137267	4.106186292	2.466426148	3.296752818	2.229575667	-0.809433474	-0.236850481	-1.639760143	-1.067177151
5226	PGD	phosphogluconate dehydrogenase	Cytoplasm	enzyme	ENSG00000142657	4.607869553	4.96734558	4.481096662	5.548138188	-0.126772891	0.580792608	0.359476027	1.067041526
3956	LGALS1	lectin, galactoside-binding, soluble, 1	Extracellular Space	other	ENSG00000100097	4.330931214	3.124034055	4.653180106	3.586618975	0.322248892	0.46258492	-1.206897159	-1.066561131
26278	SACS	spastic ataxia of Charlevoix-Saguenay (sacsin)	Nucleus	other	ENSG00000151835	2.354986796	3.555142715	2.413544279	3.480027497	0.058557483	-0.075115219	1.200155919	1.066483217
23076	RRP1B	ribosomal RNA processing 1 homolog B (S. cerevisiae)	Nucleus	other	ENSG00000160208	4.600035105	4.994506086	4.366412395	5.432745535	-0.233622709	0.438239449	0.394470982	1.06633314
85369	FAM40A	family with sequence similarity 40, member A	unknown	other	ENSG00000143093	4.707754437	3.737014909	4.29988802	3.233817477	-0.407866417	-0.503197432	-0.970739528	-1.066070543
10054	UBA2	ubiquitin-like modifier activating enzyme 2	Cytoplasm	enzyme	ENSG00000126261	6.492438537	7.09631625	6.486975627	7.553017544	-0.005462911	0.456701293	0.603877713	1.066041917
4650	MYO9B	myosin IXB	Cytoplasm	enzyme	ENSG00000099331	3.932967342	2.855230655	3.592226825	2.527374036	-0.340740518	-0.327856619	-1.077736687	-1.064852788
51022	GLRX2	glutaredoxin 2	Cytoplasm	enzyme	ENSG00000023572	0.875695072	2.148592873	2.058219201	3.12224218	1.182524129	0.973649307	1.272897801	1.064022979
51123	ZNF706	zinc finger protein 706	unknown	other	ENSG00000120963	3.845930053	4.413394851	4.147445679	5.211398718	0.301515626	0.798003867	0.567464798	1.063953038
5108	PCM1	pericentriolar material 1	Cytoplasm	other	ENSG00000078674	6.387260662	5.626179979	6.202862697	5.139097307	-0.184397965	-0.487082672	-0.761080682	-1.06376539
56882	CDC42SE1	CDC42 small effector 1	Plasma Membrane	other	ENSG00000197622	7.095550689	6.375805881	6.965126723	5.901438857	-0.130423967	-0.474367024	-0.719744808	-1.063687866
10483	SEC23B	Sec23 homolog B (S. cerevisiae)	Cytoplasm	transporter	ENSG00000101310	4.330708879	4.80287177	4.528379892	5.591593838	0.197671013	0.788722068	0.472162891	1.063213946
100129118	LOC100129118	similar to transmembrane protein 167A	unknown	other	ENSG00000174695	3.902623399	5.351321865	4.62522843	5.687909991	0.722605031	0.336588127	1.448698465	1.062681561
