ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P449048	0.06349757	1.8606323	up	847.24023	3008.569	4.398927	5.29472	NM_023149	chr18:84837462-84837403	Cndp2	Mus musculus CNDP dipeptidase 2 (metallopeptidase M20 family) (Cndp2), mRNA [NM_023149]	Mm.29646	66054	ENSMUST00000025546	TC1573353
A_51_P168613	0.000121081	3.0514212	up	27.286322	171.24992	-0.4529983	1.156483	NM_001004363	chr10:83834986-83834927	Nuak1	Mus musculus NUAK family, SNF1-like kinase, 1 (Nuak1), mRNA [NM_001004363]	Mm.25874	77976	ENSMUST00000020220	TC1607202
A_52_P542290	0.019312557	1.9744215	up	930.3701	3611.6233	4.57692	5.55835	NM_053181	chr16:13836515-13836456	Pdxdc1	Mus musculus pyridoxal-dependent decarboxylase domain containing 1 (Pdxdc1), transcript variant 1, mRNA [NM_053181]	Mm.171484	94184		TC1595765
A_51_P319460	0.008600912	2.0272207	up	212.4633	868.95526	2.4783533	3.4978564	NM_011019	chr15:6763745-6763686	Osmr	Mus musculus oncostatin M receptor (Osmr), mRNA [NM_011019]	Mm.10760	18414	ENSMUST00000022746	TC1580811
A_52_P676552	0.037143856	1.677012	up	24.688927	85.45218	-0.5953906	0.15050237	NM_001081267	chr7:104839096-104839155	Rsf1	Mus musculus remodeling and spacing factor 1 (Rsf1), mRNA [NM_001081267]	Mm.43977	233532	ENSMUST00000107153	TC1597856
A_51_P195875	0.000319126	2.7861104	up	203.67377	1159.9845	2.437649	3.9159014	NM_010929	chr17:34725120-34725179	Notch4	Mus musculus Notch gene homolog 4 (Drosophila) (Notch4), mRNA [NM_010929]	Mm.173813	18132	ENSMUST00000015612	TC1579189
A_52_P263518	0.001152331	2.6075363	up	161.18768	847.20264	2.0837412	3.4664285	NM_010315	chr14:20694881-20694822	Gng2	Mus musculus guanine nucleotide binding protein (G protein), gamma 2 (Gng2), transcript variant 1, mRNA [NM_010315]	Mm.41737	14702	ENSMUST00000055100	TC1697889
A_51_P136294	0.017502105	2.258319	up	54.43327	251.64178	0.52442646	1.6996757	NM_021718	chr19:11537629-11537688	Ms4a4b	Mus musculus membrane-spanning 4-domains, subfamily A, member 4B (Ms4a4b), mRNA [NM_021718]	Mm.33957	60361	ENSMUST00000035258	TC1628088
A_51_P168865	0.006586509	3.126191	up	695.3775	4198.828	4.131141	5.775547	BC026647	chr17:35283031-35283090	Bat3	Mus musculus HLA-B-associated transcript 3, mRNA (cDNA clone IMAGE:4987605), partial cds. [BC026647]	Mm.203962	224727
A_52_P198435	0.010509395	3.073224	up	79.55342	491.50146	1.0283679	2.6481209	NM_207246	chr17:75928310-75928369	Rasgrp3	Mus musculus RAS, guanyl releasing protein 3 (Rasgrp3), transcript variant 2, mRNA [NM_207246]	Mm.329203	240168	ENSMUST00000095204	TC1579999
A_52_P146877	0.000555362	5.4840617	up	159.47554	1730.7643	2.0397809	4.4950256	NM_010387	chr17:34294265-34294324	H2-DMb1	Mus musculus histocompatibility 2, class II, locus Mb1 (H2-DMb1), mRNA [NM_010387]	Mm.460938	14999	ENSMUST00000114232	TC1664265
A_51_P174681	0.001554821	3.0711102	up	324.38342	1996.6284	3.0797856	4.698546	NM_025840	chr12:36836300-36834179	Bzw2	Mus musculus basic leucine zipper and W2 domains 2 (Bzw2), mRNA [NM_025840]	Mm.288669	66912	ENSMUST00000020856	TC1572149
A_51_P236287	0.003489912	4.121972	up	118.24056	938.1906	1.5687823	3.612117	NM_001163300	chr17:56743702-56744718	Safb	Mus musculus scaffold attachment factor B (Safb), mRNA [NM_001163300]	Mm.255066	224903	ENSMUST00000095224	TC1773265
A_52_P653684	0.000391585	4.8783417	up	77.56073	756.8016	1.0141896	3.3005803	NM_029735	chr1:187222287-187222346	Eprs	Mus musculus glutamyl-prolyl-tRNA synthetase (Eprs), mRNA [NM_029735]	Mm.154511	107508	ENSMUST00000046514	TC1634061
A_52_P433817	0.004470864	1.9125075	up	16.894445	65.44738	-1.1673715	-0.2319061	NM_181584	chrX:72235404-72234128	Gab3	Mus musculus growth factor receptor bound protein 2-associated protein 3 (Gab3), mRNA [NM_181584]	Mm.267056	210710	ENSMUST00000114110	TC1588323
A_52_P547589	3.12E-06	2.3257856	up	24.656961	118.648	-0.5879361	0.629782	NM_012031	chr15:36164380-36164536	Spag1	Mus musculus sperm associated antigen 1 (Spag1), mRNA [NM_012031]	Mm.479206	26942	ENSMUST00000047348	TC1584420
A_52_P555688	0.040226925	1.7672406	up	137.26157	474.73804	1.8090817	2.6305802	NM_178811	chr12:29377382-29376676	Ttc15	Mus musculus tetratricopeptide repeat domain 15 (Ttc15), transcript variant 1, mRNA [NM_178811]	Mm.132006	217449	ENSMUST00000020954	TC1740969
A_52_P242321	0.035890672	2.640561	up	69.86228	339.19354	0.74318886	2.1440334	NM_145584	chr7:121185714-121185773	Spon1	Mus musculus spondin 1, (f-spondin) extracellular matrix protein (Spon1), mRNA [NM_145584]	Mm.334160	233744	ENSMUST00000046687	TC1603871
A_51_P423308	0.003204897	7.8532224	up	69.7506	1019.9001	0.7432596	3.7165444	NM_008342	chr1:72898677-72898736	Igfbp2	Mus musculus insulin-like growth factor binding protein 2 (Igfbp2), mRNA [NM_008342]	Mm.141936	16008	ENSMUST00000080287	NP_744202
A_52_P176409	0.061729137	1.6256464	up	121.89026	401.09323	1.6662296	2.367243	NM_021528	chr5:141001127-141001185	Chst12	Mus musculus carbohydrate sulfotransferase 12 (Chst12), mRNA [NM_021528]	Mm.28934	59031	ENSMUST00000043050	TC1576233
A_52_P117566	2.02E-05	2.585272	up	106.07327	565.56006	1.5116426	2.8819587	NM_001082484	chr3:94323006-94315031	Snx27	Mus musculus sorting nexin family member 27 (Snx27), transcript variant 1, mRNA [NM_001082484]	Mm.28160	76742	ENSMUST00000107281	TC1616277
A_52_P144062	0.01075168	1.550667	up	57.040516	180.0147	0.5972845	1.2301735	NM_211358	chr2:92294808-92294749	Slc35c1	Mus musculus solute carrier family 35, member C1 (Slc35c1), transcript variant 1, mRNA [NM_211358]	Mm.273990	228368	ENSMUST00000051836	TC1574526
A_51_P264468	0.003415228	4.4829636	up	50.51772	435.78488	0.33676496	2.5012178	NM_145975	chr13:55771684-55775330	Ddx46	Mus musculus DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 (Ddx46), mRNA [NM_145975]	Mm.202725	212880	ENSMUST00000091589	TC1574911
A_51_P475244	0.011199676	1.9583621	up	113.17026	440.98563	1.5547215	2.524369	NM_133984	chr9:107230772-107230568	Hemk1	Mus musculus HemK methyltransferase family member 1 (Hemk1), mRNA [NM_133984]	Mm.259467	69536	ENSMUST00000118051	TC1582831
A_51_P124285	0.000145595	19.683422	up	135.89503	5265.5063	1.8001319	6.099041	NM_027280	chr8:91116159-91116218	Nkd1	Mus musculus naked cuticle 1 homolog (Drosophila) (Nkd1), transcript variant 1, mRNA [NM_027280]	Mm.30219	93960	ENSMUST00000034086	TC1579018
A_51_P108051	0.00700224	2.4504018	up	810.90753	3939.9832	4.3850417	5.67806	NM_011874	chr7:28827713-28827513	Psmc4	Mus musculus proteasome (prosome, macropain) 26S subunit, ATPase, 4 (Psmc4), mRNA [NM_011874]	Mm.29582	23996	ENSMUST00000032824	TC1572136
A_52_P89267	0.03081909	2.7855403	up	47.91861	245.89388	0.20258872	1.6805459	BC026208	chr5:134619719-134619778		GATS protein-like 2 Gene [Source:MGI Symbol;Acc:MGI:1933384] [ENSMUST00000016088]	Mm.426767		ENSMUST00000056756	NP_1275277
A_52_P558122	0.011489592	2.8557847	up	61.97316	339.11377	0.6313202	2.1452074	NM_207677	chr7:25988792-25988733	Dedd2	Mus musculus death effector domain-containing DNA binding protein 2 (Dedd2), mRNA [NM_207677]	Mm.280594	67379	ENSMUST00000058702	TC1582616
A_51_P492141	0.000536549	2.6139946	up	55.165417	293.1434	0.5471754	1.9334316	NM_029457	chr16:22040676-22041413	Senp2	Mus musculus SUMO/sentrin specific peptidase 2 (Senp2), transcript variant 1, mRNA [NM_029457]	Mm.297431	75826	ENSMUST00000023561	TC1594824
A_52_P473813	0.00096718	5.5775733	up	134.86655	1601.4711	1.8496925	4.32933		chr11:120208241-120208182		Q6QAQ1_PIG (Q6QAQ1) Cytoskeletal beta actin (Fragment), partial (94%) [TC1660970]				TC1660970
A_52_P135822	0.001449056	3.463992	up	30.451284	217.69945	-0.29357705	1.4988586	BC023378	chr11:77667357-77668202		myosin XVIIIA Gene [Source:MGI Symbol;Acc:MGI:2667185] [ENSMUST00000092884]	Mm.341248		ENSMUST00000092884	TC1620388
A_51_P210591	0.000435699	8.603985	up	58.6611	997.68976	0.5911582	3.6961632	NM_013517	chr8:3682080-3682021	Fcer2a	Mus musculus Fc receptor, IgE, low affinity II, alpha polypeptide (Fcer2a), mRNA [NM_013517]	Mm.1233	14128		TC1583158
A_52_P223618	0.04218967	2.5756416	up	268.0955	1267.1058	2.6762078	4.0411396	NM_026555	chr7:52338652-52338593	Rcn3	Mus musculus reticulocalbin 3, EF-hand calcium binding domain (Rcn3), mRNA [NM_026555]	Mm.29997	52377	ENSMUST00000019683	TC1598843
A_51_P386880	0.000236613	1.8037189	up	1071.9554	3970.7493	4.8438096	5.694784	NM_016737	chr19:7095492-7095433	Stip1	Mus musculus stress-induced phosphoprotein 1 (Stip1), mRNA [NM_016737]	Mm.258633	20867	ENSMUST00000025918	TC1573150
A_51_P219098	0.025241772	1.9265924	up	32.766735	134.11287	-0.18182342	0.76422787	AK005883	chr7:148036775-148036834	Odf3	outer dense fiber of sperm tails 3 Gene [Source:MGI Symbol;Acc:MGI:1916537] [ENSMUST00000106049]	Mm.56404	69287	ENSMUST00000106049	TC1586835
A_51_P314855	0.00111418	1.6896795	up	530.2181	1830.9927	3.8211594	4.577909	NM_001030014	chr15:83377492-83377433	Mcat	Mus musculus malonyl CoA:ACP acyltransferase (mitochondrial) (Mcat), nuclear gene encoding mitochondrial protein, mRNA [NM_001030014]	Mm.37560	223722	ENSMUST00000061882	TC1579693
A_52_P112182	0.056923997	1.934886	up	3100.2322	11474.505	6.269961	7.2222095	S49980	chr2:174167396-174168725	Gnas	stimulatory G protein alpha subunit {clone WC-16} [mice, whole cochlea, mRNA Partial, 356 nt]. [S49980]		14683
A_51_P116601	0.005323928	1.5630405	up	54.389744	176.10034	0.5555291	1.1998843	NM_172447	chr5:5581249-5581190	A330021E22Rik	Mus musculus RIKEN cDNA A330021E22 gene (A330021E22Rik), mRNA [NM_172447]	Mm.319007	207686	ENSMUST00000148347	TC1580891
A_52_P471535	0.006316887	1.7140098	up	95.45127	331.61172	1.3341342	2.1115096	NM_029779	chr16:17139592-17139533	Ccdc116	Mus musculus coiled-coil domain containing 116 (Ccdc116), transcript variant 2, mRNA [NM_029779]	Mm.475763	76872	ENSMUST00000023452	TC1586665
A_52_P11766	0.005140804	2.2830997	up	118.88358	541.92676	1.6288615	2.8198555	NM_001081102	chr5:34237620-34237679	Whsc1	Mus musculus Wolf-Hirschhorn syndrome candidate 1 (human) (Whsc1), transcript variant 1, mRNA [NM_001081102]	Mm.19892	107823	ENSMUST00000141416	TC1579470
A_51_P251154	0.029500388	6.434793	up	220.65306	2804.7058	2.3140643	4.999958	BC016624	chrX:148868817-148868876	Actb	Mus musculus cDNA clone IMAGE:4501052. [BC016624]	Mm.328431	11461		TC1619697
A_52_P90265	0.00787147	3.018328	up	439.09335	2555.079	3.4646034	5.058353	NM_011671	chr7:107645281-107645340	Ucp2	Mus musculus uncodownling protein 2 (mitochondrial, proton carrier) (Ucp2), nuclear gene encoding mitochondrial protein, mRNA [NM_011671]	Mm.171378	22228	ENSMUST00000129324	TC1649114
A_51_P313635	0.000493309	2.397913	up	25.640383	124.94697	-0.5565308	0.70524853	NM_134420	chr9:108814736-108814795	Slc26a6	Mus musculus solute carrier family 26, member 6 (Slc26a6), mRNA [NM_134420]	Mm.45201	171429		TC1604076
A_52_P546228	0.000792634	1.6357201	up	406.05026	1368.4987	3.445985	4.155911	NM_019721	chr14:52916217-52915829	Mettl3	Mus musculus methyltransferase like 3 (Mettl3), mRNA [NM_019721]	Mm.271759	56335	ENSMUST00000111553	TC1576109
A_52_P218883	0.047519635	1.6793685	up	31.769384	111.2324	-0.22711849	0.5208003		chr1:138404203-138404262
A_51_P268563	0.013065328	4.890169	up	67.170334	580.58453	0.6309371	2.9208214	NM_007932	chr2:32537310-32537369	Eng	Mus musculus endoglin (Eng), transcript variant 1, mRNA [NM_007932]	Mm.225297	13805	ENSMUST00000009705	TC1595304
A_51_P468037	0.04050613	1.7529399	up	58.230526	200.41399	0.5754978	1.3852744	NM_026698	chr5:33998045-33997986	Tmem129	Mus musculus transmembrane protein 129 (Tmem129), mRNA [NM_026698]	Mm.479191	68366	ENSMUST00000140931	TC1574659
A_51_P241269	0.004467371	8.588914	up	1092.0819	16718.502	4.652914	7.7553897	NM_009610	chr6:83473179-83472853	Actg2	Mus musculus actin, gamma 2, smooth muscle, enteric (Actg2), mRNA [NM_009610]	Mm.292865	11468	ENSMUST00000152029	TC1590880
A_51_P489633	0.026498383	2.3960233	up	48.192554	219.41573	0.25565162	1.5162935	NM_013514	chr14:71003955-71003896	Epb4.9	Mus musculus erythrocyte protein band 4.9 (Epb4.9), mRNA [NM_013514]	Mm.210863	13829	ENSMUST00000022694	TC1592978
A_52_P197826	0.09788443	2.5181203	up	217.48003	932.6723	2.2722814	3.6046286	NM_010397	chr17:36178484-36178425	H2-T22	Mus musculus histocompatibility 2, T region locus 22 (H2-T22), mRNA [NM_010397]	Mm.195061	15039	ENSMUST00000058801	TC1602054
A_51_P116130	0.003057818	4.923629	up	32.899445	308.2205	-0.29189634	2.0078256	NM_019803	chr10:77107802-77107861	Ube2g2	Mus musculus ubiquitin-conjugating enzyme E2G 2 (Ube2g2), mRNA [NM_019803]	Mm.458125	22213		TC1574318
A_52_P54516	9.98E-05	1.9530511	up	607.3512	2446.2761	4.030517	4.996247	NM_029752	chr5:125935101-125935160	Bri3bp	Mus musculus Bri3 binding protein (Bri3bp), mRNA [NM_029752]	Mm.290720	76809	ENSMUST00000049040	TC1580298
A_51_P240253	0.002442789	3.73301	up	23.189514	169.5081	-0.756187	1.1441523	NM_019662	chr8:107152591-107152532	Rrad	Mus musculus Ras-related associated with diabetes (Rrad), mRNA [NM_019662]	Mm.29467	56437	ENSMUST00000034351	TC1580108
A_51_P303316	0.011956904	1.5207641	up	164.02492	505.95544	2.1176682	2.7224646	NM_008264	chr6:52208915-52208856	Hoxa13	Mus musculus homeobox A13 (Hoxa13), mRNA [NM_008264]	Mm.377086	15398	ENSMUST00000047993	TC1596727
A_52_P90257	0.006857151	1.8983389	up	83.18403	327.19043	1.1663643	2.091102		chr2:26768079-26768138		Q80UT7_MOUSE (Q80UT7) Rpl7a protein (Fragment), partial (47%) [TC1668402]				TC1668402
A_52_P278354	0.0127513	2.424242	up	201.47044	956.07764	2.3608193	3.638353	NM_007557	chr2:172695262-172695203	Bmp7	Mus musculus bone morphogenetic protein 7 (Bmp7), mRNA [NM_007557]	Mm.595	12162	ENSMUST00000009143	TC1581559
A_51_P275658	0.000027861	5.9279656	up	17.478437	211.76115	-1.1033493	1.4641877	NM_016874	chr7:148507018-148500838	Deaf1	Mus musculus deformed epidermal autoregulatory factor 1 (Drosophila) (Deaf1), transcript variant 1, mRNA [NM_016874]	Mm.28392	54006	ENSMUST00000097951	TC1587276
A_52_P533825	0.000176519	2.1504805	up	2303.0251	10141.034	5.942411	7.04707	NM_025365	chr17:47823957-47823898	Tomm6	Mus musculus translocase of outer mitochondrial membrane 6 homolog (yeast) (Tomm6), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA [NM_025365]	Mm.89912	66119	ENSMUST00000113301	TC1774087
A_51_P357759	0.004794921	4.6995354	up	24.656067	239.64241	-0.6495185	1.5829997	NM_008876	chr11:70371189-70371248	Pld2	Mus musculus phospholipase D2 (Pld2), mRNA [NM_008876]	Mm.260177	18806	ENSMUST00000018429	NP_922248
A_51_P338803	0.002061514	10.61417	up	65.57177	1345.1476	0.72057134	4.128491	NR_003278	chr17:039984059-039984118	Rn18s	Mus musculus 18S ribosomal RNA (Rn18s), ribosomal RNA [NR_003278]		19791		TC1575552
A_51_P365138	0.03199361	2.2149692	up	54.484722	231.58565	0.44136605	1.5886526	XM_893565	chr7:119538326-119538385	Micalcl	MICAL C-terminal like Gene [Source:MGI Symbol;Acc:MGI:1918127] [ENSMUST00000033033]	Mm.291129	70877	ENSMUST00000033033	TC1594671
A_52_P380887	0.01776604	1.7594597	up	77.962364	273.98602	1.0218512	1.8369837	NM_153502	chr1:36587597-36587538	Ankrd23	Mus musculus ankyrin repeat domain 23 (Ankrd23), mRNA [NM_153502]	Mm.41421	78321	ENSMUST00000054665	TC1586451
A_51_P322677	0.023230048	2.4352422	up	26.12642	121.52085	-0.6220138	0.6620515	NM_019819	chr11:83862350-83862291	Dusp14	Mus musculus dual specificity phosphatase 14 (Dusp14), mRNA [NM_019819]	Mm.240885	56405	ENSMUST00000108101	TC1577614
A_51_P412010	0.004766839	2.1474197	up	562.6306	2416.2368	3.8758976	4.978502	NM_146124	chr2:91511766-91511825	Arhgap1	Mus musculus Rho GTPase activating protein 1 (Arhgap1), transcript variant 2, mRNA [NM_146124]	Mm.22413	228359	ENSMUST00000111330	TC1749899
A_52_P366842	0.006896001	2.509718	up	116.30184	575.4881	1.5797364	2.9072616	NM_010070	chr6:82981350-82981291	Dok1	Mus musculus docking protein 1 (Dok1), mRNA [NM_010070]	Mm.156	13448	ENSMUST00000089651	TC1578757
A_51_P202512	0.000195821	2.0468063	up	161.23979	679.1724	2.1130698	3.1464443	NM_173182	chr3:27316944-27316885	Fndc3b	Mus musculus fibronectin type III domain containing 3B (Fndc3b), mRNA [NM_173182]	Mm.38832	72007	ENSMUST00000046157	TC1575990
A_51_P265312	0.001580726	2.5783198	up	25.484816	132.7045	-0.5747814	0.7916498	NM_144786	chr2:155316435-155316376	Ggt7	Mus musculus gamma-glutamyltransferase 7 (Ggt7), mRNA [NM_144786]	Mm.41757	207182	ENSMUST00000029131	TC1576439
A_51_P322640	0.002135108	3.924104	up	44.77389	343.51123	0.19122267	2.163586	NM_019577	chr5:136046726-136046667	Ccl24	Mus musculus chemokine (C-C motif) ligand 24 (Ccl24), mRNA [NM_019577]	Mm.31505	56221	ENSMUST00000004936	NP_921295
A_51_P247883	0.022545863	2.2132185	up	205.6829	880.7019	2.3731883	3.519334	NM_007737	chr1:45433680-45433621	Col5a2	Mus musculus collagen, type V, alpha 2 (Col5a2), mRNA [NM_007737]	Mm.10299	12832	ENSMUST00000114615	TC1573197
A_52_P592828	0.016395442	1.8492733	up	52.898914	194.97359	0.457554	1.3445125	NM_001024837	chr10:76753640-76753581	Adarb1	Mus musculus adenosine deaminase, RNA-specific, B1 (Adarb1), transcript variant 2, mRNA [NM_001024837]	Mm.276815	110532	ENSMUST00000095501	TC1610262
A_52_P294572	0.001004161	2.352016	up	16.62725	81.512474	-1.1601406	0.07375733	BC057333	chr12:83094192-83094251	Pcnx	Mus musculus pecanex homolog (Drosophila), mRNA (cDNA clone IMAGE:6830383), partial cds. [BC057333]	Mm.86584	54604		TC1602300
A_52_P940978	0.000468711	3.5181046	up	786.4602	5702.551	4.401321	6.2161193	W15861	chr7:86053214-86053273		mb53g10.r1 Soares mouse p3NMF19.5 Mus musculus cDNA clone IMAGE:333186 5. [W15861]	Mm.391594
A_52_P8174	0.000628518	1.8136134	up	193.79698	724.1948	2.3794498	3.2383168	NM_175639	chr17:72002187-72002804	Wdr43	Mus musculus WD repeat domain 43 (Wdr43), mRNA [NM_175639]	Mm.257762	72515	ENSMUST00000047086	TC1731644
A_51_P445726	0.008441662	3.1329076	up	101.9071	617.8936	1.353837	3.0013392	NM_011095	chr7:3664207-3664148	Lilrb3	Mus musculus leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3 (Lilrb3), mRNA [NM_011095]	Mm.440814	18733	ENSMUST00000049747	TC1579581
A_51_P234308	0.002242273	2.5878382	up	104.89622	560.88446	1.4977244	2.8694718	NM_011284	chr4:132333990-132334049	Rpa2	Mus musculus replication protein A2 (Rpa2), mRNA [NM_011284]	Mm.2870	19891	ENSMUST00000102561	TC1704654
A_51_P346272	0.019554706	1.8724025	up	64.997986	247.51927	0.7704895	1.6753801	NM_178252	chr7:31307670-31307611	Arhgap33	Mus musculus Rho GTPase activating protein 33 (Arhgap33), mRNA [NM_178252]	Mm.190704	233071	ENSMUST00000044338	TC1607731
A_52_P105164	0.000666111	1.8655546	up	416.42734	1585.9459	3.4715698	4.3711743	NM_173748	chr11:6006708-6006649	Nudcd3	Mus musculus NudC domain containing 3 (Nudcd3), mRNA [NM_173748]	Mm.25321	209586	ENSMUST00000135631	TC1594766
A_51_P305532	0.002205398	1.5688921	up	282.64218	920.5708	2.934124	3.5838702	NM_012010	chrX:91441634-91436226	Eif2s3x	Mus musculus eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked (Eif2s3x), mRNA [NM_012010]	Mm.218851	26905	ENSMUST00000050328	TC1672970
A_51_P472153	0.016376873	2.7460415	up	31.915144	175.43047	-0.27876076	1.1785927	NM_011271	chr14:51765036-51764977	Rnase1	Mus musculus ribonuclease, RNase A family, 1 (pancreatic) (Rnase1), mRNA [NM_011271]	Mm.235538	19752	ENSMUST00000080126	TC1572734
A_51_P137419	0.026175328	2.6183987	up	67.36901	342.52805	0.7440791	2.1327639	NM_009977	chr2:150404490-150404549	Cst7	Mus musculus cystatin F (leukocystatin) (Cst7), mRNA [NM_009977]	Mm.12965	13011	ENSMUST00000089200	TC1582960
A_52_P55719	0.009098341	2.8713582	up	79.31608	441.8497	0.9995139	2.5212471	NM_009628	chr2:168007930-168007871	Adnp	Mus musculus activity-dependent neuroprotective protein (Adnp), mRNA [NM_009628]	Mm.201322	11538	ENSMUST00000109196	NP_967344
A_51_P170758	0.000286171	2.1998198	up	213.8184	972.9217	2.5267646	3.66415	NM_153419	chr7:53080837-53080778	Grwd1	Mus musculus glutamate-rich WD repeat containing 1 (Grwd1), mRNA [NM_153419]	Mm.274847	101612	ENSMUST00000131384	TC1723279
A_51_P500135	0.014955268	2.0916862	up	178.40504	755.92523	2.232871	3.2975376	NM_145602	chr8:98238507-98238566	Ndrg4	Mus musculus N-myc upstream regulated gene 4 (Ndrg4), mRNA [NM_145602]	Mm.29846	234593	ENSMUST00000041318	TC1762508
A_52_P544017	0.021294292	1.6670334	up	495.66772	1650.8177	3.6909916	4.4282746	NM_013649	chr9:102801045-102801104	Ryk	Mus musculus receptor-like tyrosine kinase (Ryk), transcript variant 1, mRNA [NM_013649]	Mm.335391	20187	ENSMUST00000035142	NP_056295
A_52_P279368	0.000115967	13.171487	up	28.07573	746.1054	-0.44705582	3.2722905	NM_011441	chr1:4481562-4481503	Sox17	Mus musculus SRY-box containing gene 17 (Sox17), mRNA [NM_011441]	Mm.279103	20671	ENSMUST00000116652	TC1601513
A_51_P100565	0.04191737	1.515183	up	237.46686	723.27466	2.635495	3.234987	U43187	chr11:106016546-106016739	Map3k3	Mus musculus MEK kinase 3, mRNA, partial cds. [U43187]	Mm.27041	26406
A_51_P214087	0.009490041	3.6714115	up	40.76723	282.24905	-0.000699997	1.8756348	NM_007678	chr7:35905361-35905420	Cebpa	Mus musculus CCAAT/enhancer binding protein (C/EBP), alpha (Cebpa), mRNA [NM_007678]	Mm.349667	12606	ENSMUST00000042985	TC1577649
A_52_P677147	8.55E-05	1.5510057	up	781.39374	2494.3362	4.3908286	5.0240326	NM_013768	chr14:55126582-55126523	Prmt5	Mus musculus protein arginine N-methyltransferase 5 (Prmt5), mRNA [NM_013768]	Mm.196585	27374	ENSMUST00000023873	TC1572032
A_52_P408757	0.027233215	3.0038178	up	106.16684	578.3811	1.3281912	2.9149885	NM_010188	chr1:172984188-172984129	Fcgr3	Mus musculus Fc receptor, IgG, low affinity III (Fcgr3), mRNA [NM_010188]	Mm.22119	14131	ENSMUST00000027964	TC1620445
A_51_P262670	0.015688919	4.213058	up	87.26968	656.81647	1.0215462	3.0964139	NM_019547	chr2:172859650-172859709	Rbm38	Mus musculus RNA binding motif protein 38 (Rbm38), mRNA [NM_019547]	Mm.3865	56190	ENSMUST00000029014	TC1680553
A_52_P265811	0.00219373	2.7869277	up	64.103874	359.9493	0.7471201	2.2257957	NM_172297	chr7:16861959-16861900	Ccdc9	Mus musculus coiled-coil domain containing 9 (Ccdc9), transcript variant 2, mRNA [NM_172297]	Mm.218698	243846	ENSMUST00000041010	TC1583284
A_51_P108459	0.003572681	2.0682049	up	69.60007	292.2394	0.8767292	1.9251083	NM_008152	chr12:99514727-99514786	Gpr65	Mus musculus G-protein codownled receptor 65 (Gpr65), mRNA [NM_008152]	Mm.378924	14744	ENSMUST00000075072	TC1587025
A_51_P296755	0.013386196	3.044231	up	86.19107	496.1223	1.0845712	2.690649	NM_010186	chr3:96088199-96088140	Fcgr1	Mus musculus Fc receptor, IgG, high affinity I (Fcgr1), mRNA [NM_010186]	Mm.150	14129	ENSMUST00000029748	TC1581865
A_52_P138096	0.001821108	3.7389898	up	39.72092	299.5543	0.04535246	1.948001	NM_025833	chr5:145042976-145042917	Baiap2l1	Mus musculus BAI1-associated protein 2-like 1 (Baiap2l1), mRNA [NM_025833]	Mm.18814	66898	ENSMUST00000055190	TC1776354
A_52_P278549	0.002172434	4.4564185	up	107.970665	933.2215	1.4488388	3.6047237	NM_010849	chr15:61820925-61820984	Myc	Mus musculus myelocytomatosis oncogene (Myc), transcript variant 1, mRNA [NM_010849]	Mm.2444	17869	ENSMUST00000022971	TC1574039
A_51_P402435	0.039885726	1.6652272	up	512.97186	1691.2135	3.7251904	4.4609094	NM_026508	chr16:4045495-4044692	Trap1	Mus musculus TNF receptor-associated protein 1 (Trap1), mRNA [NM_026508]	Mm.123366	68015	ENSMUST00000006137	TC1736801
A_52_P547021	0.057917606	1.6540827	up	15677.836	50720.91	8.644315	9.370346	NM_009078	chr11:97889229-97889704	Rpl19	Mus musculus ribosomal protein L19 (Rpl19), transcript variant 1, mRNA [NM_009078]	Mm.10247	19921	ENSMUST00000017548	TC1617697
A_51_P192397	0.014241952	2.5997376	up	19.639246	109.13504	-0.9304433	0.4479227	NM_020052	chr7:116944093-116942866	Scube2	Mus musculus signal peptide, CUB domain, EGF-like 2 (Scube2), mRNA [NM_020052]	Mm.40447	56788	ENSMUST00000106729	TC1600465
A_52_P138046	0.017653538	3.9529438	up	37.533604	264.54434	-0.19575763	1.7871698	NM_001010836	chr7:19963011-19963349	Ppp1r13l	Mus musculus protein phosphatase 1, regulatory (inhibitor) subunit 13 like (Ppp1r13l), mRNA [NM_001010836]	Mm.333640	333654	ENSMUST00000047621	TC1585417
A_52_P137765	0.003872956	1.8896605	up	4072.2078	15552.477	6.746371	7.664498	NM_019390	chr3:88287321-88287262	Lmna	Mus musculus lamin A (Lmna), transcript variant 2, mRNA [NM_019390]	Mm.243014	16905	ENSMUST00000036252	TC1613340
A_51_P464992	0.024638284	1.7392569	up	651.02466	2253.3313	4.0773816	4.8758526	NM_181452	chr19:5728476-5728417	Mtvr2	Mus musculus mammary tumor virus receptor 2 (Mtvr2), transcript variant 1, mRNA [NM_181452]	Mm.391142	17826	ENSMUST00000116558	TC1686962
A_51_P176797	0.000818878	2.1587067	up	39.938496	178.69403	0.103931904	1.214099	NM_172397	chr11:106018020-106017961	Limd2	Mus musculus LIM domain containing 2 (Limd2), mRNA [NM_172397]	Mm.21687	67803	ENSMUST00000045923	TC1572500
