Probe Set ID	Unigene(Avadis)	Gene Title	Gene Symbol	Fold change	p-value
217317_s_at	Hs.546642	hypothetical protein LOC283755 /// D15F37 (pseudogene) /// MGC57820 protein	LOC283755 /// MN7 /// MGC57820	-2.2531176	0.014866085
1552684_a_at	Hs.513002	SUMO/sentrin specific protease family member 8	SENP8	-2.2534127	0.0332975
202535_at	Hs.86131	Fas (TNFRSF6)-associated via death domain	FADD	-2.253859	0.006392392
206882_at	Hs.515217	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	SLC1A6	-2.256216	0.03014408
210985_s_at	Hs.369056	nuclear antigen Sp100	SP100	-2.256405	0.029210865
204364_s_at	Hs.368884	chromosome 2 open reading frame 23	C2orf23	-2.2569718	0.048040748
219799_s_at	Hs.179608	dehydrogenase/reductase (SDR family) member 9	DHRS9	-2.2573078	0.039202552
218304_s_at	Hs.477440	oxysterol binding protein-like 11	OSBPL11	-2.2603343	0.009330655
212145_at	Hs.482491	mitochondrial ribosomal protein S27	MRPS27	-2.260356	0.041727416
225936_at	Hs.18949	CREBBP/EP300 inhibitor 2	CRI2	-2.2672515	0.007865482
204899_s_at	Hs.413835	sin3-associated polypeptide, 30kDa	SAP30	-2.267873	0.029408539
218130_at	Hs.163113	hypothetical protein MGC4368	MGC4368	-2.2680595	0.03252591
224247_s_at	Hs.380887	mitochondrial ribosomal protein S10	MRPS10	-2.2681897	0.015414286
223223_at	Hs.275736	ARV1 homolog (yeast)	ARV1	-2.2766259	0.010998227
222663_at	Hs.27021	RIO kinase 2 (yeast)	RIOK2	-2.276739	0.046109643
214880_x_at	Hs.490203	caldesmon 1	CALD1	-2.2767587	0.016023211
212830_at	Hs.494977	EGF-like-domain, multiple 5	EGFL5	-2.278077	0.01980985
225306_s_at	Hs.497598	solute carrier family 25, member 29	SLC25A29	-2.2793894	0.035985682
202609_at	Hs.26139	epidermal growth factor receptor pathway substrate 8	EPS8	-2.280275	0.007873884
215740_at	Hs.490789	Protein tyrosine phosphatase, receptor type, N polypeptide 2	PTPRN2	-2.2805598	0.008361415
225350_s_at	Hs.476280	Hypothetical protein FLJ13456	FLJ13456	-2.2818768	0.015808234
216846_at	Hs.449569	Immunoglobulin light chain variable region (IGVL gene), clone E1-6 /// Immunoglobulin lambda chain mRNA, VJ regions, hybridoma JB32 /// Anti-CD34 Ig light chain variable region /// Ig lambda chain V-region (VL-HUC) /// Hepatitis B surface antigen antibody	IGLJ3 /// IGLC2	-2.2840426	0.043990724
223594_at	Hs.444668	hypothetical protein DKFZp434K2435	DKFZp434K2435	-2.284309	0.000952379
223711_s_at	Hs.13645	thymocyte protein thy28	THY28	-2.2846496	0.031174798
225327_at	Hs.152385	hypothetical protein FLJ10980	FLJ10980	-2.2859235	0.034678828
218174_s_at	Hs.169982	chromosome 10 open reading frame 57	C10orf57	-2.2876184	0.018108228
216693_x_at	Hs.513954	hepatoma-derived growth factor, related protein 3	HDGFRP3	-2.2891028	0.029668475
240339_at	Hs.150895	Cyclin M3	CNNM3	-2.2926128	0.031041352
219622_at	Hs.508720	RAB20, member RAS oncogene family	RAB20	-2.2931151	0.001137017
227065_at	Hs.487458	TRIAD3 protein	TRIAD3	-2.2932718	0.018288393
202441_at	Hs.150087	SPFH domain family, member 1	SPFH1	-2.2962866	0.0486122
226446_at	Hs.42949	hairy and enhancer of split 6 (Drosophila)	HES6	-2.2978208	0.007452977
204003_s_at	Hs.408241	nucleoporin like 2	NUPL2	-2.299436	0.017750654
202190_at	Hs.172865	cleavage stimulation factor, 3 pre-RNA, subunit 1, 50kDa	CSTF1	-2.3002076	0.003008834
219109_at	Hs.471316	sperm associated antigen 16	SPAG16	-2.3028896	0.045513075
227999_at	Hs.527751	PWWP domain containing 2	PWWP2	-2.3045697	0.035777885
229989_at	Hs.98711	hypothetical protein BC006136	LOC91893	-2.3050642	0.02195419
213923_at	Hs.98643	RAP2B, member of RAS oncogene family	RAP2B	-2.3064778	0.003044664
230323_s_at	Hs.504301	transmembrane protein 45B	TMEM45B	-2.306606	0.03627025
225038_s_at	Hs.274430	surfeit 6	SURF6	-2.3140457	0.02182608
209362_at	Hs.286145	SRB7 suppressor of RNA polymerase B homolog (yeast)	SURB7	-2.314934	0.02852126
221637_s_at	Hs.9061	hypothetical protein MGC2477	MGC2477	-2.3151755	0.016590323
221763_at	Hs.413416	jumonji domain containing 1C	JMJD1C	-2.315672	0.020764882
207035_at	Hs.467981	solute carrier family 30 (zinc transporter), member 3	SLC30A3	-2.3163092	0.004690522
44790_s_at	Hs.98117	chromosome 13 open reading frame 18	C13orf18	-2.3193288	0.026276035
221229_s_at	Hs.468026	hypothetical protein FLJ20628 /// hypothetical protein FLJ20628	FLJ20628	-2.3207545	0.02276463
211705_s_at	Hs.38621	sorbin and SH3 domain containing 1 /// sorbin and SH3 domain containing 1	SORBS1	-2.3219233	0.029521385
225255_at	Hs.433439	mitochondrial ribosomal protein L35	MRPL35	-2.3224325	0.043945007
216270_at	Hs.78880	ilvB (bacterial acetolactate synthase)-like	ILVBL	-2.325089	0.045653157
203188_at	Hs.8526	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	B3GNT6	-2.3269885	0.022711102
1554774_at	Hs.476972	MYC induced nuclear antigen	MINA	-2.327415	0.021611994
218783_at	Hs.369285	DKFZP434B168 protein	DKFZP434B168	-2.3278005	0.042270005
210411_s_at	Hs.445066	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	GRIN2B	-2.3285775	0.004251128
219311_at	Hs.236940	chromosome 18 open reading frame 9	C18orf9	-2.3290296	0.001077496
220195_at	Hs.458312	methyl-CpG binding domain protein 5	MBD5	-2.3329456	0.023453515
228061_at	Hs.232296	alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase-like	LOC90693	-2.334704	0.002935223
213609_s_at	Hs.194766	seizure related 6 homolog (mouse)-like	SEZ6L	-2.3431132	0.044326242
227980_at	Hs.530271	HLA complex group 12	HCG12	-2.3442855	0.014771847
202946_s_at	Hs.244590	BTB (POZ) domain containing 3	BTBD3	-2.345228	0.00027408
218970_s_at	Hs.16606	cutC copper transporter homolog (E.coli)	CUTC	-2.3484535	0.017888987
223751_x_at	Hs.120551	toll-like receptor 10	TLR10	-2.3486116	0.001559008
234979_at	Hs.142736	hypothetical protein LOC144233	LOC144233	-2.348992	0.036580753
212758_s_at	Hs.124503	transcription factor 8 (represses interleukin 2 expression)	TCF8	-2.3500223	0.007886642
223535_at	Hs.434289	nudix (nucleoside diphosphate linked moiety X)-type motif 12	NUDT12	-2.3511298	0.020214016
226484_at	Hs.409561	zinc finger protein 651	ZNF651	-2.3514812	0.03404211
219166_at	Hs.231761	chromosome 14 open reading frame 104	C14orf104	-2.3519864	0.04234912
209274_s_at	Hs.449291	HESB like domain containing 2	HBLD2	-2.3523169	0.045231048
226820_at	Hs.524248	FLJ25476 protein	FLJ25476	-2.3539581	0.00838512
227572_at	Hs.486434	Ubiquitin specific protease 30	USP30	-2.3586109	0.023068994
204336_s_at	Hs.422336	regulator of G-protein signalling 19	RGS19	-2.3591194	0.001162271
1552497_a_at	Hs.492348	SLAM family member 6	SLAMF6	-2.359266	0.009953222
223804_s_at	Hs.443081	THUMP domain containing 3	THUMPD3	-2.3612988	0.010065417
203846_at	Hs.209217	tripartite motif-containing 32	TRIM32	-2.3617094	0.018126655
1552691_at	Hs.202605	ADP-ribosylation factor-like 11	ARL11	-2.3626451	0.018517962
1562581_at		hypothetical protein LOC254028	LOC254028	-2.3645744	0.003753857
1554333_at	Hs.513053	DnaJ (Hsp40) homolog, subfamily A, member 4	DNAJA4	-2.3649557	0.002224784
224060_s_at	Hs.440776	CGI-30 protein	CGI-30	-2.3665974	0.019866321
1554193_s_at	Hs.533323	mannosidase, endo-alpha	MANEA	-2.3671336	0.01541228
226386_at	Hs.87385	chromosome 7 open reading frame 30	C7orf30	-2.3677943	0.045403864
235435_at	Hs.104347	2-aminoadipic 6-semialdehyde dehydrogenase	AASDH	-2.3684707	0.019790424
221803_s_at	Hs.449628	nuclear receptor binding factor 2	NRBF2	-2.3692796	0.0043451
210493_s_at	Hs.178121	microfibrillar-associated protein 3-like	MFAP3L	-2.3710864	0.021558749
227948_at	Hs.117835	FYVE, RhoGEF and PH domain containing 4	FGD4	-2.371862	0.016035475
226944_at	Hs.479119	HtrA serine peptidase 3	HTRA3	-2.3731732	0.002929644
226383_at	Hs.502208	Hypothetical protein FLJ38968	FLJ38968	-2.3746057	0.023094794
223285_s_at	Hs.3972	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	ST6GALNAC4	-2.3750463	0.018927775
215739_s_at	Hs.224152	tubulin, gamma complex associated protein 3	TUBGCP3	-2.376789	0.042316113
222511_x_at	Hs.530402	Fas (TNFRSF6) associated factor 1	FAF1	-2.3782103	0.041963026
218414_s_at	Hs.460107	nudE nuclear distribution gene E homolog 1 (A. nidulans)	NDE1	-2.3784292	0.001320408
219062_s_at	Hs.114191	zinc finger, CCHC domain containing 2	ZCCHC2	-2.3790922	0.037224498
238907_at	Hs.289319	Hypothetical protein LOC284323	LOC284323	-2.3845673	0.04942473
210138_at	Hs.368733	regulator of G-protein signalling 20	RGS20	-2.390474	0.015818467
218147_s_at	Hs.297304	glycosyltransferase 8 domain containing 1	GLT8D1	-2.3929155	0.021685805
225109_at	Hs.231883	hypothetical protein FLJ10826	FLJ10826	-2.394117	0.018723767
206666_at	Hs.277937	granzyme K (serine protease, granzyme 3; tryptase II) /// granzyme K (serine protease, granzyme 3; tryptase II)	GZMK	-2.4013047	0.015466197
208848_at	Hs.78989	alcohol dehydrogenase 5 (class III), chi polypeptide	ADH5	-2.4040718	0.034188062
1560776_at	Hs.528884	Similar to CGI-148 protein	LOC201158	-2.4048562	0.021025375
202170_s_at	Hs.524009	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	-2.4053035	0.0410472
1552588_a_at	Hs.246284	hypothetical protein FLJ35802	FLJ35802	-2.4056215	0.03673931
205107_s_at	Hs.449913	ephrin-A4	EFNA4	-2.4071994	0.04599246
225689_at	Hs.12313	hypothetical protein FLJ14566	FLJ14566	-2.4072435	0.002706777
233255_s_at	Hs.288809	basic, immunoglobulin-like variable motif containing	BIVM	-2.4155986	0.037189115
211386_at		hypothetical protein MGC12488	MGC12488	-2.4172108	0.023730364
224326_s_at	Hs.335808	polycomb group ring finger 6 /// polycomb group ring finger 6	PCGF6	-2.4203608	0.00112768
237674_at	Hs.389438	KIAA0590 gene product	KIAA0590	-2.4265094	0.02724754
211919_s_at	Hs.421986	chemokine (C-X-C motif) receptor 4 /// chemokine (C-X-C motif) receptor 4	CXCR4	-2.428576	0.000911841
222130_s_at	Hs.279877	FtsJ homolog 2 (E. coli)	FTSJ2	-2.431552	0.004091395
1570106_at	Hs.368353	Hypothetical protein FLJ32001	FLJ32001	-2.4339433	0.020426786
226007_at	Hs.291079	HESB like domain containing 1	HBLD1	-2.4350944	0.025639161
242088_at	Hs.407709	DRE1 protein	DRE1	-2.435973	0.03752496
213019_at	Hs.167496	RAN binding protein 6	RANBP6	-2.4385962	0.009500969
213063_at	Hs.410913	nuclear protein UKp68	FLJ11806	-2.4446986	0.028911032
229285_at	Hs.518545	ribonuclease L (2,5-oligoisoadenylate synthetase-dependent)	RNASEL	-2.4447448	0.036855828
229238_at	Hs.499607	hypothetical gene supported by AK128660	LOC400566	-2.4469867	0.017519116
226143_at	Hs.462375	retinoic acid induced 1	RAI1	-2.4536874	0.012752504
243358_at		hypothetical protein MGC18216	MGC18216	-2.4583578	0.03977722
205062_x_at	Hs.161000	AT rich interactive domain 4A (RBP1-like)	ARID4A	-2.4631724	0.00694718
227814_at	Hs.385865	WD repeat domain 53	WDR53	-2.4884386	0.019081526
235840_at	Hs.485004	Zinc finger protein 306	ZNF306	-2.489958	0.02469945
225884_s_at	Hs.28921	zinc finger protein 336	ZNF336	-2.4949605	0.017778989
204759_at	Hs.25447	chromosome condensation 1-like	CHC1L	-2.4951437	0.001943464
206211_at	Hs.89546	selectin E (endothelial adhesion molecule 1)	SELE	-2.4956768	0.004326266
32723_at	Hs.172865	cleavage stimulation factor, 3 pre-RNA, subunit 1, 50kDa	CSTF1	-2.500247	0.042339895
53076_at	Hs.455109	xylosylprotein beta 1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)	B4GALT7	-2.500819	0.006529294
1559042_at	Hs.493668	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa	NDUFB6	-2.5106943	0.004421256
209141_at	Hs.462035	ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, C. elegans)	UBE2G1	-2.5129461	0.009884983
212389_at	Hs.280202	SET binding factor 1	SBF1	-2.518367	0.020719908
236570_at	Hs.370303	zinc finger protein 366	ZNF366	-2.5211837	0.009641809
212615_at	Hs.530936	chromodomain helicase DNA binding protein 9	CHD9	-2.5226116	0.004793367
207794_at	Hs.511794	chemokine (C-C motif) receptor 2 /// chemokine (C-C motif) receptor 2	CCR2	-2.5226607	0.014436143
212399_s_at	Hs.373959	vestigial like 4 (Drosophila)	VGLL4	-2.52338	0.025469394
219088_s_at	Hs.11110	zinc finger protein 576	ZNF576	-2.52358	0.006260698
237721_s_at	Hs.127735	ankyrin repeat and SOCS box-containing 4	ASB4	-2.5369263	0.038516358
219263_at	Hs.496542	ring finger protein 128	RNF128	-2.5396678	0.02516163
225391_at	Hs.6815	hypothetical protein BC006130	LOC93622	-2.5416217	0.016925927
218979_at	Hs.284137	chromosome 9 open reading frame 76	C9orf76	-2.545082	0.018790774
1556558_s_at	Hs.535698	hypothetical protein FLJ36665	FLJ36665	-2.5505118	0.011253777
209441_at	Hs.372688	Rho-related BTB domain containing 2	RHOBTB2	-2.5511572	0.015533668
201008_s_at	Hs.533977	thioredoxin interacting protein	TXNIP	-2.5523577	0.012231255
225890_at	Hs.320823	chromosome 20 open reading frame 72	C20orf72	-2.5530539	0.047968492
231850_x_at	Hs.29798	KIAA1712	KIAA1712	-2.5550425	0.040933426
205233_s_at	Hs.477083	platelet-activating factor acetylhydrolase 2, 40kDa	PAFAH2	-2.5609362	0.013335074
219608_s_at	Hs.483772	F-box protein 38	FBXO38	-2.5641015	0.016141659
225040_s_at	Hs.282260	ribulose-5-phosphate-3-epimerase	RPE	-2.5676632	0.029137984
229043_at	Hs.514342	PAP associated domain containing 5	PAPD5	-2.5706306	0.003904364
1559584_a_at	Hs.331095	hypothetical protein FLJ35681	FLJ35681	-2.5732734	0.015518688
229794_at	Hs.390568	zinc finger protein 585A	ZNF585A	-2.573533	0.031926963
1554102_a_at	Hs.190983	hypothetical protein FLJ14624	FLJ14624	-2.5771585	0.03826679
1568971_at	Hs.509499	Chromosome 14 open reading frame 135	C14orf135	-2.5775416	0.03244606
205252_at	Hs.155204	zinc finger protein 174	ZNF174	-2.580262	0.026219783
201287_s_at	Hs.224607	syndecan 1	SDC1	-2.586937	0.017651033
229742_at	Hs.438385	hypothetical LOC145853	LOC145853	-2.6010382	0.03910719
225004_at	Hs.514211	hypothetical protein MGC4251	MGC4251	-2.6062737	0.04734661
225739_at	Hs.406788	RAB11 family interacting protein 4 (class II)	RAB11FIP4	-2.6079104	0.012013247
236915_at	Hs.534112	LOC441054	LOC441054	-2.6094277	0.02538263
202704_at	Hs.531550	transducer of ERBB2, 1	TOB1	-2.610318	0.021791745
207705_s_at	Hs.472347	KIAA0980 protein	KIAA0980	-2.611335	0.001498901
1553960_at	Hs.472854	chromosome 20 open reading frame 161	C20orf161	-2.612374	0.011433315
1554171_at	Hs.522684	zinc finger protein 261	ZNF261	-2.6141944	0.002350307
227182_at	Hs.88417	sushi domain containing 3	SUSD3	-2.6153574	0.025700517
225623_at	Hs.22452	KIAA1737	KIAA1737	-2.6163237	0.018930936
228536_at	Hs.29645	hypothetical protein BC004337	LOC90826	-2.6165686	0.012067067
214560_at	Hs.445466	formyl peptide receptor-like 2	FPRL2	-2.6287026	0.020401038
226800_at	Hs.269768	KIAA1799 protein	KIAA1799	-2.6310842	0.018051999
212798_s_at	Hs.157378	ankyrin repeat and MYND domain containing 2	ANKMY2	-2.634279	0.010751868
218842_at	Hs.437855	hypothetical protein FLJ21908	FLJ21908	-2.6393056	0.03633072
243899_at	Hs.463264	C114 SLIT-like testicular protein	LOC474170	-2.6431568	0.003937473
218935_at	Hs.368808	EH-domain containing 3	EHD3	-2.6541197	0.010026226
237989_at	Hs.401316	Insulin-like growth factor binding protein 1	IGFBP1	-2.6542587	0.04797599
223404_s_at	Hs.107149	chromosome 1 open reading frame 25	C1orf25	-2.6650114	0.029080544
215700_x_at	Hs.6132	copine VI (neuronal)	CPNE6	-2.6749573	0.035204355
1552705_at	Hs.132237	dual specificity phosphatase 19	DUSP19	-2.676353	0.041526124
219008_at	Hs.187823	hypothetical protein FLJ21820	FLJ21820	-2.677179	0.015741073
1555033_a_at	Hs.527061	regulator of G-protein signalling 12	RGS12	-2.6801944	0.0292972
224492_s_at	Hs.526665	zinc finger protein 627 /// zinc finger protein 627	ZNF627	-2.6850228	0.019113617
223232_s_at	Hs.18376	cingulin	CGN	-2.6882734	0.047305528
219289_at	Hs.313917	hypothetical protein FLJ20718	FLJ20718	-2.6895885	0.016913384
238511_at	Hs.458905	similar to FLJ16518 protein	LOC440288	-2.6906612	0.003444691
242714_at	Hs.186486	Mitogen-activated protein kinase kinase kinase 5	MAP3K5	-2.6942568	0.00454002
225372_at	Hs.310897	PP2135 protein	PP2135	-2.7005312	0.002222027
1555230_a_at	Hs.97044	Kv channel interacting protein 2	KCNIP2	-2.7057903	0.041008536
223580_at	Hs.479856	likely ortholog of mouse gene rich cluster, C9 gene	GRCC9	-2.7078402	0.014940651
235970_at	Hs.446201	transcription factor MLR1	MLR1	-2.7094064	0.04510782
219635_at	Hs.287629	zinc finger protein 606	ZNF606	-2.7156215	0.023310617
1555867_at		hypothetical protein LOC200169	LOC200169	-2.7161295	0.019886658
223576_at	Hs.486084	chromosome 6 open reading frame 203	C6orf203	-2.716859	0.021869266
204809_at	Hs.113823	ClpX caseinolytic protease X homolog (E. coli)	CLPX	-2.7194593	0.018994197
218968_s_at	Hs.473082	zinc finger protein 64 homolog (mouse)	ZFP64	-2.7239769	0.019170761
223283_s_at	Hs.284217	serologically defined colon cancer antigen 33	SDCCAG33	-2.7252836	0.019240392
220206_at	Hs.471243	zinc finger, MYM domain containing 1	ZMYM1	-2.7263162	0.046524685
201280_s_at	Hs.481980	disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)	DAB2	-2.734682	0.001679314
233366_at	Hs.165575	F-box protein 4	FBXO4	-2.7373981	0.0203552
205542_at	Hs.61635	six transmembrane epithelial antigen of the prostate	STEAP	-2.7418895	0.02869644
240226_at	Hs.443731	Ubiquitin specific protease 8	USP8	-2.7483258	0.03949661
227726_at	Hs.513804	ring finger protein 166	RNF166	-2.7503977	0.016500209
229431_at	Hs.24422	regulatory factor X-associated protein	RFXAP	-2.7591906	0.002907664
227112_at	Hs.537122	Olfactory receptor, family 6, subfamily M, member 1	OR6M1	-2.760059	0.013140909
207226_at	Hs.534368	histone 1, H2bn	HIST1H2BN	-2.7612047	0.04792796
1558406_a_at	Hs.269591	SLAC2-B	SLAC2-B	-2.7630877	0.006747224
219344_at	Hs.438419	solute carrier family 29 (nucleoside transporters), member 3	SLC29A3	-2.7696214	0.007397524
218827_s_at	Hs.100914	centrosomal protein 192 kDa	Cep192	-2.772034	0.04345366
228460_at	Hs.129268	zinc finger protein 319	ZNF319	-2.7725587	0.0320355
219099_at	Hs.504545	chromosome 12 open reading frame 5	C12orf5	-2.7726216	0.005331013
36030_at	Hs.15243	HOM-TES-103 tumor antigen-like	HOM-TES-103	-2.773565	0.001527015
216472_at	Hs.160324	Intersectin 1 (SH3 domain protein)	ITSN1	-2.7762501	0.014294912
219355_at	Hs.274267	hypothetical protein FLJ10178	FLJ10178	-2.7786493	0.004605719
222799_at	Hs.371722	HSPC049 protein	HSPC049	-2.7824256	0.03823682
205140_at	Hs.47122	fucose-1-phosphate guanylyltransferase	FPGT	-2.7883875	0.031440083
204791_at	Hs.108301	nuclear receptor subfamily 2, group C, member 1	NR2C1	-2.7908494	0.013239517
1556021_at	Hs.439363	hypothetical protein LOC144874	LOC144874	-2.7996652	0.038392205
230252_at	Hs.155538	G protein-coupled receptor 92	GPR92	-2.804011	0.01122679
223181_at	Hs.532835	chromosome 18 open reading frame 55	C18orf55	-2.806362	0.003704194
212981_s_at	Hs.406492	KIAA0738 gene product	KIAA0738	-2.8071494	0.04134699
203482_at	Hs.447458	chromosome 10 open reading frame 6	C10orf6	-2.8085442	0.010610595
232693_s_at	Hs.435535	zinc finger protein 395 /// F-box protein 16	ZNF395 /// FBXO16	-2.8178506	0.012095967
1566889_at	Hs.369592	Thyroid adenoma associated	THADA	-2.8197715	0.033947248
1559580_at	Hs.44277	hypothetical protein MGC14816	MGC14816	-2.8268638	0.003613974
233669_s_at	Hs.516036	tripartite motif-containing 54	TRIM54	-2.8303366	0.003456632
53202_at	Hs.214247	chromosome 7 open reading frame 25	C7orf25	-2.830707	0.022511274
1555197_a_at	Hs.236572	chromosome 21 open reading frame 58	C21orf58	-2.8362052	0.02906048
219539_at	Hs.143818	gem (nuclear organelle) associated protein 6	GEMIN6	-2.8450108	0.01322274
224571_at	Hs.350268	interferon regulatory factor 2 binding protein 2	IRF2BP2	-2.84698	0.04074477
207090_x_at	Hs.116622	zinc finger protein KIAA0961	KIAA0961	-2.8488383	0.016664345
213067_at	Hs.16355	myosin, heavy polypeptide 10, non-muscle	MYH10	-2.8684795	0.030422518
205709_s_at	Hs.444924	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1	CDS1	-2.8684878	0.001833562
219676_at	Hs.288539	zinc finger protein 435	ZNF435	-2.8715284	0.030439058
220560_at	Hs.272100	chromosome 11 open reading frame 21	C11orf21	-2.8799272	0.00195965
230861_at	Hs.454600	DKFZP434L187 protein	DKFZP434L187	-2.8866057	0.016358107
1566979_at	Hs.497417	KIAA0317	KIAA0317	-2.8984041	0.027969647
225139_at	Hs.341716	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	NFATC3	-2.9036624	0.01920921
238871_at	Hs.487188	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	MLLT4	-2.9167047	0.038337156
225792_at	Hs.378836	Hook homolog 1 (Drosophila)	HOOK1	-2.9309087	0.019413223
223799_at	Hs.266782	KIAA1826 protein	KIAA1826	-2.931678	0.028745847
231219_at	Hs.460969	chemokine-like factor super family 1	CKLFSF1	-2.9368076	0.010499511
202163_s_at	Hs.26703	CCR4-NOT transcription complex, subunit 8	CNOT8	-2.9420555	0.024207579
212096_s_at	Hs.7946	mitochondrial tumor suppressor 1	MTUS1	-2.9495032	0.0329933
207950_s_at	Hs.499725	ankyrin 3, node of Ranvier (ankyrin G)	ANK3	-2.9528725	0.025496354
1554173_at	Hs.313343	triggering receptor expressed on myeloid cells 5	TREM5	-2.9640982	0.041472904
238355_at	Hs.282901	RNA-binding region (RNP1, RRM) containing 2	RNPC2	-2.968678	0.045369882
203306_s_at	Hs.423163	solute carrier family 35 (CMP-sialic acid transporter), member A1	SLC35A1	-2.9689054	0.03463544
223809_at	Hs.440890	regulator of G-protein signalling 18	RGS18	-2.9692166	0.035644226
226782_at	Hs.507945	solute carrier family 25, member 30	SLC25A30	-2.9696703	0.028019138
1568658_at	Hs.140617	hypothetical gene supported by AK075484; BC014578	LOC339804	-2.9731016	0.023463864
216876_s_at	Hs.41724	interleukin 17 (cytotoxic T-lymphocyte-associated serine esterase 8)	IL17	-2.97344	0.013059534
224873_s_at	Hs.128201	mitochondrial ribosomal protein S25	MRPS25	-2.9855132	0.021271477
218631_at	Hs.23918	arginine vasopressin-induced 1	AVPI1	-2.9897614	0.008071458
228291_s_at	Hs.187635	chromosome 20 open reading frame 19	C20orf19	-3.0083048	0.032269187
212949_at	Hs.308045	barren homolog (Drosophila)	BRRN1	-3.01087	0.024617756
217078_s_at	Hs.9688	CD300A antigen	CD300A	-3.0120683	0.03173033
227967_at	Hs.533898	tubulin, gamma complex associated protein 5	TUBGCP5	-3.0121934	0.013185425
209684_at	Hs.472270	Ras and Rab interactor 2	RIN2	-3.0162344	0.027548319
1556698_a_at	Hs.386796	hypothetical protein LOC285513	LOC285513	-3.0277898	0.03897353
204092_s_at	Hs.250822	serine/threonine kinase 6	STK6	-3.0387893	0.014627349
219494_at	Hs.30561	RAD54 homolog B (S. cerevisiae)	RAD54B	-3.0405736	0.018552836
231099_at	Hs.24030	Solute carrier family 31 (copper transporters), member 2	SLC31A2	-3.0444496	0.010773229
218133_s_at	Hs.145284	NIF3 NGG1 interacting factor 3-like 1 (S. pombe)	NIF3L1	-3.0566037	0.014925553
204957_at	Hs.432948	origin recognition complex, subunit 5-like (yeast)	ORC5L	-3.060004	0.009654919
1554544_a_at	Hs.501262	Myelin basic protein	MBP	-3.060165	0.007941617
209357_at	Hs.82071	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	CITED2	-3.077856	0.015354981
1553640_at	Hs.353115	chromosome 8 open reading frame 21	C8orf21	-3.0877259	0.04923123
226559_at	Hs.529857	immediate early response 5-like	IER5L	-3.1066241	0.024114281
211121_s_at	Hs.103854	docking protein 1, 62kDa (downstream of tyrosine kinase 1)	DOK1	-3.115209	0.008280656
226630_at	Hs.437941	chromosome 14 open reading frame 106	C14orf106	-3.1311138	0.025630204
238600_at	Hs.479066	multiple coiled-coil GABABR1-binding protein	MARLIN1	-3.1561134	0.04141868
244398_x_at	Hs.524767	hypothetical protein MGC27466	MGC27466	-3.16035	0.040044043
220255_at	Hs.302003	Fanconi anemia, complementation group E	FANCE	-3.1613684	0.003866624
200865_at	Hs.516023	eukaryotic translation initiation factor 3, subunit 5 epsilon, 47kDa	EIF3S5	-3.1618195	0.028894577
235121_at	Hs.467326	zinc finger protein 542	ZNF542	-3.1833754	0.018595973
219713_at	Hs.190207	carbohydrate kinase-like	CARKL	-3.1940167	0.013435421
209687_at	Hs.522891	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	CXCL12	-3.1941428	0.019071423
217953_at	Hs.348921	PHD finger protein 3	PHF3	-3.1947663	0.019240169
218897_at	Hs.439991	hypothetical protein MGC10993	MGC10993	-3.2073827	0.003022918
1558076_at	Hs.285055	hypothetical protein DKFZp564C0469	DKFZp564C0469	-3.2362845	0.016111657
221864_at	Hs.460617	hypothetical protein MGC13024	MGC13024	-3.2431552	0.000747626
226093_at	Hs.130934	DCP1 decapping enzyme homolog B (S. cerevisiae)	DCP1B	-3.254732	0.012924878
229859_at	Hs.353214	Intercellular adhesion molecule 3	ICAM3	-3.259905	0.014620717
204674_at	Hs.124922	lymphoid-restricted membrane protein	LRMP	-3.2772336	0.037789736
206393_at	Hs.523403	troponin I, skeletal, fast	TNNI2	-3.2819674	0.023157027
235339_at	Hs.446217	SET domain, bifurcated 2	SETDB2	-3.2895164	0.023179717
221846_s_at	Hs.274408	CASK interacting protein 2	CASKIN2	-3.2964346	0.03483615
226490_at	Hs.486596	NHS-like 1	NHSL1	-3.296704	0.012761743
230032_at	Hs.60772	O-sialoglycoprotein endopeptidase-like 1	OSGEPL1	-3.3079891	0.02579131
235450_at	Hs.536850	F-box and leucine-rich repeat protein 4	FBXL4	-3.3110447	0.025514912
225432_s_at	Hs.488051	CSRP2 binding protein	CSRP2BP	-3.3135853	0.032258745
229215_at	Hs.152475	achaete-scute complex-like 2 (Drosophila)	ASCL2	-3.3311055	0.04090893
