Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_013412	RABL2A	up	2501618	0.147395964	8.912632723	2.194431209	0.034898284	0.752955921	-3.956668873	NM_013412 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// NM_001003789 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// NM_007081 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// NM_007082 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// NM_003090 // SNRPA1 // small nuclear ribonucleoprotein polypeptide A // 15q26.3 // 6627 /// ENST00000393167 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// ENST00000356653 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000395598 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000354869 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000395595 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000393166 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// ENST00000337788 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// ENST00000254193 // SNRPA1 // small nuclear ribonucleoprotein polypeptide A // 15q26.3 // 6627 /// AF095351 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// BC014879 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// BC022816 // SNRPA1 // small nuclear ribonucleoprotein polypeptide A // 15q26.3 // 6627 /// ENST00000395593 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000393165 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// ENST00000395590 // RABL2B // RAB, member of RAS oncogene family-like 2B // 22q13.33 // 11158 /// ENST00000376439 // RABL2A // RAB, member of RAS oncogene family-like 2A // 2q13 // 11159 /// ENST00000272567 // LOC652595 // similar to U2 small nuclear ribonucleoprotein A (U2 snRNP-A) // --- // 652595 /// ENST00000272567 // SNRPA1 // small nuclear ribonucleoprotein polypeptide A // 15q26.3 // 6627
NM_002766	PRPSAP1	down	3771513	-0.158470916	9.620374268	-2.194346007	0.034904914	0.752955921	-3.956829839	NM_002766 // PRPSAP1 // phosphoribosyl pyrophosphate synthetase-associated protein 1 // 17q24-q25 // 5635 /// ENST00000324684 // PRPSAP1 // phosphoribosyl pyrophosphate synthetase-associated protein 1 // 17q24-q25 // 5635 /// AK131332 // PRPSAP1 // phosphoribosyl pyrophosphate synthetase-associated protein 1 // 17q24-q25 // 5635
NM_019007	ARMCX6	down	4015838	-0.145549497	9.414190629	-2.193652732	0.034958895	0.752955921	-3.958139413	NM_019007 // ARMCX6 // armadillo repeat containing, X-linked 6 // Xq21.33-q22.3 // 54470 /// NM_001009584 // ARMCX6 // armadillo repeat containing, X-linked 6 // Xq21.33-q22.3 // 54470 /// ENST00000361910 // ARMCX6 // armadillo repeat containing, X-linked 6 // Xq21.33-q22.3 // 54470 /// ENST00000395128 // ARMCX6 // armadillo repeat containing, X-linked 6 // Xq21.33-q22.3 // 54470 /// AK097018 // ARMCX6 // armadillo repeat containing, X-linked 6 // Xq21.33-q22.3 // 54470
NM_012237	SIRT2	up	3861689	0.145055874	7.66718732	2.193631102	0.034960581	0.752955921	-3.958180267	NM_012237 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933 /// NM_030593 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933 /// ENST00000249396 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933 /// ENST00000392081 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933 /// ENST00000358931 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933 /// AK131390 // SIRT2 // sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae) // 19q13 // 22933
NM_020832	ZNF687	up	2358855	0.111615062	7.944022588	2.1934417	0.034975342	0.752955921	-3.958537985	NM_020832 // ZNF687 // zinc finger protein 687 // 1q21.2 // 57592 /// ENST00000324048 // ZNF687 // zinc finger protein 687 // 1q21.2 // 57592 /// ENST00000336715 // ZNF687 // zinc finger protein 687 // 1q21.2 // 57592 /// ENST00000368879 // ZNF687 // zinc finger protein 687 // 1q21.2 // 57592 /// AB037862 // ZNF687 // zinc finger protein 687 // 1q21.2 // 57592
NM_001531	MR1	up	2370317	0.210707042	8.694933451	2.19246591	0.035051479	0.753219284	-3.960380563	NM_001531 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140 /// ENST00000367580 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140 /// U22963 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140 /// ENST00000367579 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140 /// ENST00000282990 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140 /// ENST00000367578 // MR1 // major histocompatibility complex, class I-related // 1q25.3 // 3140
NM_001771	CD22	up	3830353	0.26690843	5.525879642	2.192253158	0.035068099	0.753219284	-3.960782221	NM_001771 // CD22 // CD22 molecule // 19q13.1 // 933 /// ENST00000085219 // CD22 // CD22 molecule // 19q13.1 // 933 /// ENST00000341773 // CD22 // CD22 molecule // 19q13.1 // 933 /// ENST00000270311 // CD22 // CD22 molecule // 19q13.1 // 933 /// AK026467 // CD22 // CD22 molecule // 19q13.1 // 933
NM_001005164	OR52E2	up	3360350	0.144627425	3.939584992	2.191719034	0.035109855	0.753251335	-3.961790472	NM_001005164 // OR52E2 // olfactory receptor, family 52, subfamily E, member 2 // 11p15.4 // 119678 /// ENST00000321522 // OR52E2 // olfactory receptor, family 52, subfamily E, member 2 // 11p15.4 // 119678
NM_152636	METT5D1	down	3324713	-0.230699401	8.549712415	-2.190243712	0.03522542	0.754021968	-3.96457444	NM_152636 // METT5D1 // methyltransferase 5 domain containing 1 // 11p14.1 // 196074 /// NM_001113528 // METT5D1 // methyltransferase 5 domain containing 1 // 11p14.1 // 196074 /// ENST00000303459 // METT5D1 // methyltransferase 5 domain containing 1 // 11p14.1 // 196074 /// BC030997 // METT5D1 // methyltransferase 5 domain containing 1 // 11p14.1 // 196074 /// ENST00000379199 // METT5D1 // methyltransferase 5 domain containing 1 // 11p14.1 // 196074
NM_004233	CD83	up	2895841	0.150733702	6.883313091	2.189841608	0.035256976	0.754021968	-3.965332978	NM_004233 // CD83 // CD83 molecule // 6p23 // 9308 /// NM_001040280 // CD83 // CD83 molecule // 6p23 // 9308 /// ENST00000379153 // CD83 // CD83 molecule // 6p23 // 9308 /// BC030830 // CD83 // CD83 molecule // 6p23 // 9308 /// ENST00000379148 // LOC100128517 // hypothetical protein LOC100128517 // 6p23 // 100128517 /// AK126772 // LOC100128517 // hypothetical protein LOC100128517 // 6p23 // 100128517
NM_014941	MORC2	down	3957589	-0.122770168	8.265628471	-2.189717908	0.035266689	0.754021968	-3.965566307	NM_014941 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// ENST00000215862 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// BC019257 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// ENST00000397641 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880
NM_004705	PRKRIR	down	3382596	-0.346534279	7.957784686	-2.187228328	0.035462675	0.757151741	-3.970260179	NM_004705 // PRKRIR // protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) // 11q13.5 // 5612 /// ENST00000260045 // PRKRIR // protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) // 11q13.5 // 5612 /// AF081567 // PRKRIR // protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) // 11q13.5 // 5612
NM_032012	C9orf5	down	3219682	-0.15300474	9.758904496	-2.186635317	0.035509501	0.757151741	-3.971377656	NM_032012 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731 /// NM_001099734 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731 /// ENST00000374587 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731 /// ENST00000374586 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731 /// AF153415 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731 /// ENST00000223608 // C9orf5 // chromosome 9 open reading frame 5 // 9q31 // 23731
NM_001105562	UBE4B	up	2319560	0.121243849	9.708639027	2.185944637	0.035564109	0.757151741	-3.972678896	NM_001105562 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// NM_006048 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// ENST00000343090 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// ENST00000253251 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// AF043117 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// ENST00000377157 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277 /// ENST00000377153 // UBE4B // ubiquitination factor E4B (UFD2 homolog, yeast) // 1p36.3 // 10277
NM_001009894	C12orf29	down	3425108	-0.200605391	8.171346963	-2.185140617	0.035627772	0.757151741	-3.97419328	NM_001009894 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 91298 /// ENST00000356891 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 91298 /// BC092422 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 91298 /// ENST00000393195 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 91298 /// ENST00000332476 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 91298
NM_001040443	PHF11	down	3489481	-0.238593679	8.397404161	-2.185004896	0.035638528	0.757151741	-3.974448873	NM_001040443 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131 /// NM_001040444 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131 /// ENST00000357596 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131 /// ENST00000378319 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131 /// ENST00000378315 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131 /// AK225986 // PHF11 // PHD finger protein 11 // 13q14.3 // 51131
NM_020886	USP28	down	3391816	-0.168726694	7.74628026	-2.184685706	0.035663837	0.757151741	-3.975049928	NM_020886 // USP28 // ubiquitin specific peptidase 28 // 11q23 // 57646 /// ENST00000003302 // USP28 // ubiquitin specific peptidase 28 // 11q23 // 57646 /// AF266283 // USP28 // ubiquitin specific peptidase 28 // 11q23 // 57646 /// ENST00000260188 // USP28 // ubiquitin specific peptidase 28 // 11q23 // 57646
NM_203472	SELS	down	3642137	-0.176147388	8.563370613	-2.183706241	0.035741599	0.757151741	-3.976893915	NM_203472 // SELS // selenoprotein S // 15q26.3 // 55829 /// NM_018445 // SELS // selenoprotein S // 15q26.3 // 55829 /// ENST00000398226 // SELS // selenoprotein S // 15q26.3 // 55829 /// AF328864 // SELS // selenoprotein S // 15q26.3 // 55829 /// ENST00000254188 // SELS // selenoprotein S // 15q26.3 // 55829 /// AK097011 // SELS // selenoprotein S // 15q26.3 // 55829
NM_000133	F9	up	3993075	0.141566122	4.031545659	2.183613165	0.035748996	0.757151741	-3.97706911	NM_000133 // F9 // coagulation factor IX (plasma thromboplastic component, Christmas disease, hemophilia B) // Xq27.1-q27.2 // 2158 /// ENST00000218099 // F9 // coagulation factor IX (plasma thromboplastic component, Christmas disease, hemophilia B) // Xq27.1-q27.2 // 2158 /// ENST00000394090 // F9 // coagulation factor IX (plasma thromboplastic component, Christmas disease, hemophilia B) // Xq27.1-q27.2 // 2158 /// BC109214 // F9 // coagulation factor IX (plasma thromboplastic component, Christmas disease, hemophilia B) // Xq27.1-q27.2 // 2158
NM_181802	UBE2C	down	3887049	-0.376251083	9.040639825	-2.182541768	0.035834244	0.757151741	-3.979085397	NM_181802 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// NM_007019 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// NM_181799 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// NM_181800 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// NM_181801 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// NM_181803 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000356455 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000372579 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000335046 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000352551 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000372568 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// ENST00000243893 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065 /// BC032677 // UBE2C // ubiquitin-conjugating enzyme E2C // 20q13.12 // 11065
NM_032900	ARHGAP19	down	3302177	-0.29244562	6.212252033	-2.182456226	0.035841059	0.757151741	-3.979246349	NM_032900 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000358531 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// AK090447 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986
NM_198261	RSRC2	down	3475717	-0.296485558	8.474314559	-2.181868379	0.035887917	0.757151741	-3.980352284	NM_198261 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// NM_198262 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// NM_023012 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// ENST00000344591 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// ENST00000331738 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// ENST00000392442 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// BC067773 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// AB212664 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117 /// ENST00000354654 // RSRC2 // arginine/serine-rich coiled-coil 2 // 12q24.31 // 65117
NM_173076	ABCA12	up	2598145	0.15372391	4.694128878	2.18173272	0.035898738	0.757151741	-3.980607473	NM_173076 // ABCA12 // ATP-binding cassette, sub-family A (ABC1), member 12 // 2q34 // 26154 /// NM_015657 // ABCA12 // ATP-binding cassette, sub-family A (ABC1), member 12 // 2q34 // 26154 /// ENST00000272895 // ABCA12 // ATP-binding cassette, sub-family A (ABC1), member 12 // 2q34 // 26154 /// ENST00000389661 // ABCA12 // ATP-binding cassette, sub-family A (ABC1), member 12 // 2q34 // 26154 /// AY219711 // ABCA12 // ATP-binding cassette, sub-family A (ABC1), member 12 // 2q34 // 26154
#VALUE!	#VALUE!	up	3920066	0.265983547	5.173602366	2.179281398	0.036094778	0.760183281	-3.985216597	---
NM_013236	ATXN10	down	3948754	-0.179807545	10.32079619	-2.177511677	0.036236899	0.760183281	-3.988541718	NM_013236 // ATXN10 // ataxin 10 // 22q13.31 // 25814 /// ENST00000252934 // ATXN10 // ataxin 10 // 22q13.31 // 25814 /// BC007508 // ATXN10 // ataxin 10 // 22q13.31 // 25814 /// ENST00000396011 // ATXN10 // ataxin 10 // 22q13.31 // 25814
NM_002687	PNN	down	3533435	-0.184966704	7.270947934	-2.177477761	0.036239627	0.760183281	-3.988605423	NM_002687 // PNN // pinin, desmosome associated protein // 14q21.1 // 5411 /// ENST00000216832 // PNN // pinin, desmosome associated protein // 14q21.1 // 5411 /// AK292579 // PNN // pinin, desmosome associated protein // 14q21.1 // 5411
NM_024057	NUP37	down	3468261	-0.283755166	8.601990589	-2.176071304	0.036352937	0.760183281	-3.991246529	NM_024057 // NUP37 // nucleoporin 37kDa // 12q23.2 // 79023 /// ENST00000251074 // NUP37 // nucleoporin 37kDa // 12q23.2 // 79023 /// BC000861 // NUP37 // nucleoporin 37kDa // 12q23.2 // 79023
NM_020786	PDP2	down	3664952	-0.1751136	7.700102549	-2.175709261	0.036382156	0.760183281	-3.991926183	NM_020786 // PDP2 // pyruvate dehydrogenase phosphatase isoenzyme 2 // 16q22.1 // 57546 /// ENST00000311765 // PDP2 // pyruvate dehydrogenase phosphatase isoenzyme 2 // 16q22.1 // 57546 /// BC028030 // PDP2 // pyruvate dehydrogenase phosphatase isoenzyme 2 // 16q22.1 // 57546
NM_153812	PHF13	down	2318398	-0.138793335	8.195049414	-2.175295447	0.036415579	0.760183281	-3.992702919	NM_153812 // PHF13 // PHD finger protein 13 // 1p36.31 // 148479 /// ENST00000377648 // PHF13 // PHD finger protein 13 // 1p36.31 // 148479 /// BC038516 // PHF13 // PHD finger protein 13 // 1p36.31 // 148479
NM_018099	MLSTD1	down	3409605	-0.178388857	6.455298146	-2.175163632	0.036426231	0.760183281	-3.992950315	NM_018099 // MLSTD1 // male sterility domain containing 1 // 12p11.22 // 55711 /// ENST00000182377 // MLSTD1 // male sterility domain containing 1 // 12p11.22 // 55711 /// BC022267 // MLSTD1 // male sterility domain containing 1 // 12p11.22 // 55711
NM_015004	EXOSC7	up	2620410	0.146495068	7.696470863	2.174302362	0.036495898	0.760183281	-3.994566507	NM_015004 // EXOSC7 // exosome component 7 // 3p21.31 // 23016 /// ENST00000265564 // EXOSC7 // exosome component 7 // 3p21.31 // 23016 /// AK130053 // EXOSC7 // exosome component 7 // 3p21.31 // 23016
NM_013268	LGALS13	up	3833183	0.195973293	4.624898077	2.173646216	0.036549053	0.760183281	-3.995797456	NM_013268 // LGALS13 // lectin, galactoside-binding, soluble, 13 (galectin 13) // 19q13.1 // 29124 /// ENST00000221797 // LGALS13 // lectin, galactoside-binding, soluble, 13 (galectin 13) // 19q13.1 // 29124 /// BC066304 // LGALS13 // lectin, galactoside-binding, soluble, 13 (galectin 13) // 19q13.1 // 29124 /// ENST00000392053 // LGALS13 // lectin, galactoside-binding, soluble, 13 (galectin 13) // 19q13.1 // 29124 /// AK023628 // LOC199725 // hypothetical protein LOC199725 // 19q13.2 // 199725
NM_005840	SPRY3	up	3996915	0.13620598	5.581941785	2.173644671	0.036549178	0.760183281	-3.995800353	NM_005840 // SPRY3 // sprouty homolog 3 (Drosophila) // Xq28 and Yq12 // 10251 /// ENST00000302805 // SPRY3 // sprouty homolog 3 (Drosophila) // Xq28 and Yq12 // 10251 /// ENST00000369437 // SPRY3 // sprouty homolog 3 (Drosophila) // Xq28 and Yq12 // 10251 /// AK289543 // SPRY3 // sprouty homolog 3 (Drosophila) // Xq28 and Yq12 // 10251
NM_001031827	BOLA2	down	3686992	-0.117723774	10.58795684	-2.173519531	0.036559324	0.760183281	-3.996035087	NM_001031827 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// NM_001039182 // BOLA2B // bolA homolog 2B (E. coli) // 16p11.2 // 654483 /// NR_002593 // SLC7A5P1 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 5 pseudogene 1 // 16p11.2 // 81893 /// ENST00000305321 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// ENST00000305321 // BOLA2B // bolA homolog 2B (E. coli) // 16p11.2 // 654483 /// ENST00000330978 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// ENST00000330978 // BOLA2B // bolA homolog 2B (E. coli) // 16p11.2 // 654483 /// BC071656 // IMAA // SLC7A5 pseudogene // 16p12.2 // 387254 /// BC063703 // LOC595101 // PI-3-kinase-related kinase SMG-1 pseudogene // 16p11.2 // 595101 /// AF271775 // LOC440354 // PI-3-kinase-related kinase SMG-1 pseudogene // 16p11.2 // 440354 /// NR_002594 // IMAA // SLC7A5 pseudogene // 16p12.2 // 387254 /// ENST00000338271 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// ENST00000338271 // BOLA2B // bolA homolog 2B (E. coli) // 16p11.2 // 654483 /// ENST00000380616 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// ENST00000380616 // BOLA2B // bolA homolog 2B (E. coli) // 16p11.2 // 654483 /// ENST00000337787 // DKFZp547E087 // hypothetical gene LOC283846 // 18p11.21 // 283846 /// ENST00000330588 // DKFZp547E087 // hypothetical gene LOC283846 // 18p11.21 // 283846 /// AK027255 // BOLA2 // bolA homolog 2 (E. coli) // 16p11.2 // 552900 /// NR_002453 // LOC595101 // PI-3-kinase-related kinase SMG-1 pseudogene // 16p11.2 // 595101 /// ENST00000309865 // LOC440354 // PI-3-kinase-related kinase SMG-1 pseudogene // 16p11.2 // 440354 /// ENST00000381448 // LOC440345 // hypothetical protein LOC440345 // 16p12.1 // 440345 /// ENST00000308347 // LOC440345 // hypothetical protein LOC440345 // 16p12.1 // 440345 /// ENST00000380594 // LOC440354 // PI-3-kinase-related kinase SMG-1 pseudogene // 16p11.2 // 440354 /// BC055086 // LOC641298 // PI-3-kinase-related kinase SMG-1 // 16p12.2 // 641298
NM_006793	PRDX3	down	3309383	-0.192029922	9.901969994	-2.172933844	0.03660684	0.760183281	-3.997133569	NM_006793 // PRDX3 // peroxiredoxin 3 // 10q25-q26 // 10935 /// NM_014098 // PRDX3 // peroxiredoxin 3 // 10q25-q26 // 10935 /// ENST00000298510 // PRDX3 // peroxiredoxin 3 // 10q25-q26 // 10935 /// ENST00000356951 // PRDX3 // peroxiredoxin 3 // 10q25-q26 // 10935 /// BC021691 // PRDX3 // peroxiredoxin 3 // 10q25-q26 // 10935
NM_016053	CCDC53	down	3468225	-0.244193419	7.417279678	-2.172933631	0.036606858	0.760183281	-3.997133968	NM_016053 // CCDC53 // coiled-coil domain containing 53 // 12q23.2 // 51019 /// ENST00000240079 // CCDC53 // coiled-coil domain containing 53 // 12q23.2 // 51019 /// AF151874 // CCDC53 // coiled-coil domain containing 53 // 12q23.2 // 51019
NM_000359	TGM1	up	3558043	0.195899906	6.294102408	2.172571752	0.036636244	0.760183281	-3.997812578	NM_000359 // TGM1 // transglutaminase 1 (K polypeptide epidermal type I, protein-glutamine-gamma-glutamyltransferase) // 14q11.2 // 7051 /// ENST00000206765 // TGM1 // transglutaminase 1 (K polypeptide epidermal type I, protein-glutamine-gamma-glutamyltransferase) // 14q11.2 // 7051 /// BC034699 // TGM1 // transglutaminase 1 (K polypeptide epidermal type I, protein-glutamine-gamma-glutamyltransferase) // 14q11.2 // 7051
NM_001786	CDC2	down	3248289	-0.716684721	8.02910226	-2.17237803	0.036651984	0.760183281	-3.998175817	NM_001786 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// NM_033379 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// ENST00000373811 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// ENST00000307250 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// ENST00000395284 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// ENST00000373809 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// ENST00000316629 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983 /// BC107750 // CDC2 // cell division cycle 2, G1 to S and G2 to M // 10q21.1 // 983
NM_006275	SFRS6	down	3886050	-0.128995534	9.893786229	-2.170724012	0.036786618	0.761667342	-4.001276201	NM_006275 // SFRS6 // splicing factor, arginine/serine-rich 6 // 20q12-q13.1 // 6431 /// ENST00000244020 // SFRS6 // splicing factor, arginine/serine-rich 6 // 20q12-q13.1 // 6431 /// U30828 // SFRS6 // splicing factor, arginine/serine-rich 6 // 20q12-q13.1 // 6431 /// ENST00000328748 // SFRS6 // splicing factor, arginine/serine-rich 6 // 20q12-q13.1 // 6431
NM_000318	PXMP3	down	3141346	-0.21174711	8.521200582	-2.170499038	0.036804965	0.761667342	-4.001697769	NM_000318 // PXMP3 // peroxisomal membrane protein 3, 35kDa (Zellweger syndrome) // 8q21.1 // 5828 /// NM_001079867 // PXMP3 // peroxisomal membrane protein 3, 35kDa (Zellweger syndrome) // 8q21.1 // 5828 /// ENST00000357039 // PXMP3 // peroxisomal membrane protein 3, 35kDa (Zellweger syndrome) // 8q21.1 // 5828 /// M86852 // PXMP3 // peroxisomal membrane protein 3, 35kDa (Zellweger syndrome) // 8q21.1 // 5828
NM_203390	RBM12B	down	3144760	-0.216414878	8.211662438	-2.169588631	0.03687929	0.762273076	-4.003403395	NM_203390 // RBM12B // RNA binding motif protein 12B // 8q22.1 // 389677 /// ENST00000399300 // RBM12B // RNA binding motif protein 12B // 8q22.1 // 389677 /// BC039260 // RBM12B // RNA binding motif protein 12B // 8q22.1 // 389677 /// ENST00000329529 // RBM12B // RNA binding motif protein 12B // 8q22.1 // 389677
NM_031940	TM2D2	down	3132333	-0.267226492	8.745724091	-2.169142924	0.036915726	0.762273076	-4.00423822	NM_031940 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// NM_001024380 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// NM_001024381 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// NM_078473 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// ENST00000397070 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// ENST00000316221 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877 /// BC004878 // TM2D2 // TM2 domain containing 2 // 8p11.23 // 83877
#VALUE!	#VALUE!	down	3729237	-0.167794822	6.267141527	-2.168220395	0.036991244	0.762885053	-4.005965742	---
NM_203488	ACYP1	down	3572263	-0.208469811	5.770007547	-2.167443603	0.037054938	0.762885053	-4.007419928	NM_203488 // ACYP1 // acylphosphatase 1, erythrocyte (common) type // 14q24.3 // 97 /// NM_001107 // ACYP1 // acylphosphatase 1, erythrocyte (common) type // 14q24.3 // 97 /// ENST00000238618 // C17orf13 // chromosome 17 open reading frame 13 // 17p13.3 // 53393 /// ENST00000238618 // ACYP1 // acylphosphatase 1, erythrocyte (common) type // 14q24.3 // 97 /// ENST00000357971 // C17orf13 // chromosome 17 open reading frame 13 // 17p13.3 // 53393 /// ENST00000357971 // ACYP1 // acylphosphatase 1, erythrocyte (common) type // 14q24.3 // 97 /// X84194 // ACYP1 // acylphosphatase 1, erythrocyte (common) type // 14q24.3 // 97
