Probe ID	Gene Symbol	Description	CM/ES Fold change	CM/EB Fold change	FH/ES Fold change	FH/EB Fold change	AH/ES Fold change	AH/EB Fold change
2360520	ACOT7	acyl-CoA thioesterase 7	-9.98	-2.82	-7.23	-2.04	-18.07	-5.1
360309	SLC7A8	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	-9.91	-4.75	-5.7	-2.74	-8.41	-4.03
360133	C9orf140	chromosome 9 open reading frame 140	-9.89	-2.61	-8.04	-2.12	-538.88	-141.93
870349	LOC284757	hypothetical protein LOC284757	-9.82	-3.03	-0.01	0	-0.01	0
3930475	ESCO2	establishment of cohesion 1 homolog 2 (S. cerevisiae)	-9.81	-2.02	-3.43	-0.71	-84.28	-17.33
7400088	C8orf4	chromosome 8 open reading frame 4	-9.8	-7.23	-0.16	-0.12	-0.1	-0.07
270053	SULT4A1	Sulfotransferase family 4A, member 1	-9.79	-10.28	-4.54	-4.77	-45.22	-47.51
1570615	GLDN	gliomedin	-9.77	-18.37	-1.94	-3.65	-0.14	-0.26
5570152	SH3GL2	SH3-domain GRB2-like 2	-9.76	-6.24	-2.7	-1.72	-1.09	-0.69
7380328	SIGIRR	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	-9.75	-3.19	-4.57	-1.49	-2.93	-0.96
2630524	ADCK2	aarF domain containing kinase 2	-9.71	-6.47	-4.09	-2.72	-2.85	-1.9
7160482	SUHW4	suppressor of hairy wing homolog 4 (Drosophila)	-9.71	-4.01	-0.02	-0.01	-0.03	-0.01
5890273	CNTNAP2	contactin associated protein-like 2	-9.71	-21.28	-4.66	-10.21	-49.03	-107.45
7330730	TSPYL5	TSPY-like 5	-9.7	-2.46	0	0	0	0
3850685	CAPN13	calpain 13	-9.7	-3.97	-8.24	-3.37	-153.83	-63
2470291	FKBP2	FK506 binding protein 2, 13kDa	-9.65	-2.78	-8.72	-2.51	-62.83	-18.09
7050092	TINAGL1	tubulointerstitial nephritis antigen-like 1	-9.65	-5.78	-0.16	-0.1	-0.1	-0.06
380112	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	-9.62	-2.35	-3.36	-0.82	-4.95	-1.21
2030615	PLK1	polo-like kinase 1 (Drosophila)	-9.57	-2.92	-10.73	-3.27	-842.41	-257
2810487	SELV	selenoprotein V	-9.56	-3.94	-20.03	-8.26	-25.69	-10.6
7330646	PODXL2	podocalyxin-like 2	-9.55	-5.93	-7.05	-4.37	-10.98	-6.81
160424	BAIAP2L2	BAI1-associated protein 2-like 2	-9.51	-3.49	-10	-3.67	-20.26	-7.43
460010	VPS53	vacuolar protein sorting 53 (S. cerevisiae)	-9.46	-2.28	-1.61	-0.39	-205.73	-49.52
6420433	NUAK2	NUAK family, SNF1-like kinase, 2	-9.42	-7.12	-39.8	-30.08	-203.43	-153.76
5720441	NPL	N-acetylneuraminate pyruvate lyase (dihydrodipicolinate synthase)	-9.4	-10.68	-0.34	-0.39	-1.7	-1.93
990592	TRERF1	transcriptional regulating factor 1	-9.37	-4.3	-5.43	-2.49	-11.79	-5.41
6480364	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	-9.37	-2.07	-6.81	-1.51	-12.95	-2.87
2350441	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	-9.36	-7.91	-1.42	-1.2	-6.06	-5.13
6180475	GRHL3	grainyhead-like 3 (Drosophila)	-9.34	-9.31	-2.36	-2.35	-201.11	-200.44
5890470	MARVELD3	MARVEL domain containing 3	-9.33	-2.22	-861.78	-205.4	-861.78	-205.4
60609	PSRC1	proline/serine-rich coiled-coil 1	-9.31	-3.76	-7.76	-3.13	-102.09	-41.25
610068	FLJ14001	NOL1/NOP2/Sun domain family, member 7	-9.31	-6.04	-4.75	-3.08	-62.62	-40.62
380131	KIAA0773	KIAA0773 gene product	-9.3	-6.7	-4.37	-3.15	-6.77	-4.88
6660176	NPY	neuropeptide Y	-9.28	-96.92	-0.75	-7.87	-84.31	-880.64
3610598	SLC43A2	solute carrier family 43, member 2	-9.26	-4.74	-3.51	-1.8	-4.43	-2.27
2570356	RHBDF2	rhomboid 5 homolog 2 (Drosophila)	-9.25	-3.26	-2.41	-0.85	-2.5	-0.88
4040309	KIAA1914	KIAA1914	-9.22	-49.32	-0.31	-1.66	-0.62	-3.31
4610767	PCSK9	proprotein convertase subtilisin/kexin type 9	-9.2	-6.26	-8.08	-5.5	-6.3	-4.28
2060132	ASB15	ankyrin repeat and SOCS box-containing 15	-9.18	-4.77	-0.47	-0.24	-0.08	-0.04
6220392	TMPRSS2	transmembrane protease, serine 2	-9.13	-3.2	-443.57	-155.2	-54.93	-19.22
3940050	EHD2	EH-domain containing 2	-9.11	-8.98	-0.46	-0.45	-0.51	-0.5
5720162	GALNT10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10)	-9.1	-51.17	-9.1	-51.17	-2.87	-16.12
6510112	KLF4	Kruppel-like factor 4 (gut)	-9.09	-3.08	-0.26	-0.09	-0.19	-0.06
670189	CDH3	cadherin 3, type 1, P-cadherin (placental)	-9.07	-5.93	-100.18	-65.47	-846.76	-553.42
5490189	MAL2	mal, T-cell differentiation protein 2	-9.07	-4.27	-25.78	-12.12	-30.9	-14.53
6270452	OR5K1	olfactory receptor, family 5, subfamily K, member 1	-9.05	-8.78	-7.16	-6.95	-0.21	-0.2
2600520	MBP	myelin basic protein	-9.03	-5.58	-1.21	-0.75	-0.37	-0.23
6900220	KIAA1274	KIAA1274	-8.99	-3.35	-2.71	-1.01	-3.65	-1.36
7560121	SC5DL	sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, fungal)-like	-8.98	-23.11	-8.98	-23.11	-2.43	-6.26
4260026	PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	-8.97	-2.55	-19.47	-5.54	-24.2	-6.88
2190671	DEPDC6	DEP domain containing 6	-8.89	-6.04	-2.67	-1.81	-1.91	-1.29
2710026	HNRPU	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	-8.88	-11.2	-3.15	-3.98	-2.46	-3.11
1030189	EPB41L2	erythrocyte membrane protein band 4.1-like 2	-8.86	-5.05	-1.09	-0.62	-1.36	-0.77
6590037	MOXD1	monooxygenase, DBH-like 1	-8.84	-4.42	-1.68	-0.84	-4.38	-2.19
20202	FAM64A	family with sequence similarity 64, member A	-8.84	-3.83	-10.19	-4.42	-776.62	-336.52
620014	TPST2	tyrosylprotein sulfotransferase 2	-8.81	-4.34	-4.74	-2.33	-3.06	-1.51
7040746	CCL18	chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)	-8.8	-75.49	-0.32	-2.73	-0.13	-1.1
1470132	CBR3	carbonyl reductase 3	-8.79	-2.5	-1.52	-0.43	-0.84	-0.24
380349	SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	-8.79	-2.09	-3.21	-0.76	-14.73	-3.5
6860195	HIST1H4F	histone 1, H4f	-8.74	-3.4	-43.12	-16.75	-27.05	-10.51
7560162	CA5B	carbonic anhydrase VB, mitochondrial	-8.74	-7.35	-3.57	-3.01	-3.89	-3.27
5960538	VMD2L2	vitelliform macular dystrophy 2-like 2	-8.73	-2.68	-15.02	-4.6	-5.57	-1.71
3780433	CGN	cingulin	-8.72	-7.42	-7.8	-6.63	-49.18	-41.83
1710524	ELMO3	engulfment and cell motility 3	-8.72	-2.97	-11.42	-3.89	-8.31	-2.83
4250767	C20orf129	family with sequence similarity 83, member D	-8.68	-2.64	-4.77	-1.45	-221.94	-67.45
6860274	ADARB2	adenosine deaminase, RNA-specific, B2 (RED2 homolog rat)	-8.68	-40.14	-12.82	-59.27	-22.75	-105.18
2570114	TMEM125	transmembrane protein 125	-8.68	-2.78	-43.33	-13.87	-284.54	-91.09
1710059	ZNF215	zinc finger protein 215	-8.66	-5.35	-16.48	-10.18	-4.11	-2.54
1260332	UST	uronyl-2-sulfotransferase	-8.66	-8.77	-3.01	-3.05	-6.11	-6.19
5220386	SGNE1	secretogranin V (7B2 protein)	-8.65	-4.39	-6.39	-3.25	-122.86	-62.4
5310192	EGLN3	egl nine homolog 3 (C. elegans)	-8.65	-2.66	-0.66	-0.2	-0.56	-0.17
4390438	AIM1	absent in melanoma 1	-8.64	-2.41	-4.31	-1.2	-3.64	-1.02
380487	LOC285016	hypothetical protein LOC285016	-8.62	-2.5	-2.64	-0.77	-4.01	-1.16
6130594	PLAUR	plasminogen activator, urokinase receptor	-8.61	-3.29	-3.19	-1.22	-13.64	-5.21
4010609	TSPAN32	tetraspanin 32	-8.61	-3.29	-0.57	-0.22	-0.48	-0.18
2710424	PLEKHF1	pleckstrin homology domain containing, family F (with FYVE domain) member 1	-8.58	-3.54	-1.48	-0.61	-0.51	-0.21
630471	PRSS8	protease, serine, 8 (prostasin)	-8.58	-8.29	-96.12	-92.92	-592.12	-572.39
3870221	CDON	Cdon homolog (mouse)	-8.56	-18.61	-1.15	-2.49	-1.94	-4.22
5860333	F3	coagulation factor III (thromboplastin, tissue factor)	-8.52	-20.51	-0.31	-0.75	-0.14	-0.33
5310184	FGD3	FYVE, RhoGEF and PH domain containing 3	-8.5	-20.95	-0.31	-0.76	-0.27	-0.67
2230576	KCNB1	potassium voltage-gated channel, Shab-related subfamily, member 1	-8.5	-6.31	-0.43	-0.32	-0.67	-0.5
3520092	ADAMTSL1	ADAMTS-like 1	-8.49	-2.4	-1.42	-0.4	-87.18	-24.59
2750528	C1orf24	synonyms: NIBAN, FLJ38228; isoform 2 is encoded by transcript variant 2; cell growth inhibiting protein 39; Homo sapiens chromosome 1 open reading frame 24 (C1orf24), transcript variant 2, mRNA.	-8.44	-3.1	-0.12	-0.04	-0.06	-0.02
5490435	TCF7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)	-8.44	-3.63	-3.46	-1.49	-7.44	-3.2
4890360	BLNK	B-cell linker	-8.41	-2.43	-0.11	-0.03	-1.81	-0.52
5690088	MGC3101	dysbindin (dystrobrevin binding protein 1) domain containing 1	-8.39	-2.57	-15.79	-4.84	-17.04	-5.22
1740022	BARHL1	BarH-like 1 (Drosophila)	-8.39	-1072.14	-0.13	-16.73	-3.33	-425.65
4760458	PLP1	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	-8.39	-15.3	-1.93	-3.51	-1.46	-2.66
3130274	RAD51	RAD51 homolog (RecA homolog, E. coli) (S. cerevisiae)	-8.38	-2.81	-49.62	-16.66	-843.77	-283.23
6660707	KIF3C	kinesin family member 3C	-8.34	-4.28	-5.7	-2.92	-134.82	-69.21
670474	CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)	-8.33	-5.55	-21.25	-14.16	-156.15	-104.05
2600369	ACOT7	acyl-CoA thioesterase 7	-8.32	-2.61	-0.27	-0.09	-8.32	-2.61
3310022	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast)	-8.3	-2.26	-12.42	-3.39	-18.27	-4.98
2640292	LOC136306	hypothetical protein LOC136306	-8.28	-3.41	-2.2	-0.91	-40.43	-16.67
6040767	ACPP	acid phosphatase, prostate	-8.28	-4.55	-373.98	-205.58	-850.11	-467.31
4570494	BCL2L12	BCL2-like 12 (proline rich)	-8.24	-3.39	-14.54	-5.98	-268.94	-110.67
1110307	GRHL2	grainyhead-like 2 (Drosophila)	-8.2	-6.29	-155.96	-119.55	-6.98	-5.35
5820379	LCE2D	late cornified envelope 2D	-8.2	-36.96	-0.59	-2.67	-0.61	-2.75
990072	MXRA5	matrix-remodelling associated 5	-8.17	-28.08	-0.08	-0.29	-0.27	-0.92
5860162	C6orf168	chromosome 6 open reading frame 168	-8.16	-4.42	-72.95	-39.53	-809.65	-438.73
5700070	VGLL3	vestigial like 3 (Drosophila)	-8.16	-10.25	-0.04	-0.05	-0.16	-0.21
6620292	HNRPA1	heterogeneous nuclear ribonucleoprotein A1	-8.15	-3.05	-8.91	-3.34	-148.28	-55.55
780402	HMHA1	histocompatibility (minor) HA-1	-8.15	-4.63	-3.53	-2.01	-4.46	-2.53
4900373	SKP2	S-phase kinase-associated protein 2 (p45)	-8.14	-2.31	-39.31	-11.14	-342.91	-97.15
6270427	BTN3A3	butyrophilin, subfamily 3, member A3	-8.11	-33.77	-0.12	-0.48	-0.06	-0.23
4860307	ATP5G2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)	-8.08	-3.56	-3.03	-1.34	-4.57	-2.01
5870743	HLA-DMB	major histocompatibility complex, class II, DM beta	-8.06	-6.77	-0.39	-0.33	-0.16	-0.14
5420161	SLC44A4	solute carrier family 44, member 4	-8.03	-11.56	-99.99	-143.97	-15.61	-22.47
7570612	RCOR2	REST corepressor 2	-8.01	-5.18	-7.01	-4.54	-10.82	-7
2350333	SCG2	secretogranin II (chromogranin C)	-7.99	-19.65	-3.38	-8.3	-146.28	-359.55
5490437	KIF17	kinesin family member 17	-7.98	-2.14	-4.71	-1.26	-2.66	-0.71
5360221	MTL5	metallothionein-like 5, testis-specific (tesmin)	-7.98	-4.44	-3.43	-1.91	-34.55	-19.22
4220435	OAS3	2-5-oligoadenylate synthetase 3, 100kDa	-7.97	-7.1	-0.71	-0.63	-0.22	-0.2
1090482	DKFZP564J102	DKFZP564J102 protein	-7.93	-2.2	-1.56	-0.43	-0.37	-0.1
5220037	FLJ37078	-7.92	-4.77	-8.61	-5.19	-2.29	-1.38
6840706	RAD54L	RAD54-like (S. cerevisiae)	-7.88	-2.98	-8.25	-3.12	-750.99	-283.63
1470709	TLE1	transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	-7.87	-6.67	-3.31	-2.8	-5.85	-4.96
730129	PTMA	prothymosin, alpha (gene sequence 28)	-7.87	-2.39	-6.65	-2.02	-8.55	-2.6
6130112	C9orf100	synonyms: FLJ14642, MGC44886, RP11-331F9.7; Homo sapiens chromosome 9 open reading frame 100 (C9orf100), mRNA.	-7.87	-3.19	-60.8	-24.69	-49.13	-19.95
7570403	MID1IP1	MID1 interacting protein 1 (gastrulation specific G12-like (zebrafish))	-7.86	-3.46	-8.84	-3.89	-2.77	-1.22
7160040	PRIM1	primase, polypeptide 1, 49kDa	-7.86	-2.66	-11.92	-4.03	-32.21	-10.89
6510161	SP110	SP110 nuclear body protein	-7.86	-5.04	-0.39	-0.25	-0.39	-0.25
7550224	COTL1	coactosin-like 1 (Dictyostelium)	-7.85	-5.88	-7.88	-5.9	-83.68	-62.72
5090026	CLTCL1	clathrin, heavy polypeptide-like 1	-7.84	-4.33	-2.75	-1.52	-2.11	-1.17
7330653	GSG2	germ cell associated 2 (haspin)	-7.83	-2.9	-7.66	-2.84	-242.36	-89.9
2320292	TUBB4	tubulin, beta 4	-7.79	-3.33	-18.74	-8	-70.23	-30
6060368	C1orf94	chromosome 1 open reading frame 94	-7.79	-2.33	-8.64	-2.58	-8.67	-2.59
730725	SYT17	synaptotagmin XVII	-7.79	-16.05	-1.26	-2.59	-3.01	-6.2
3710601	TCEAL2	transcription elongation factor A (SII)-like 2	-7.78	-5.53	-11.22	-7.97	-22.79	-16.19
1190102	WIF1	WNT inhibitory factor 1	-7.78	-34.58	-0.2	-0.88	-0.5	-2.21
1170307	IL2RB	interleukin 2 receptor, beta	-7.76	-22.13	-0.73	-2.07	-1.43	-4.07
1240487	PLA2G3	phospholipase A2, group III	-7.76	-3.96	-1033.51	-526.87	-879.4	-448.3
7380291	DIDO1	death inducer-obliterator 1	-7.75	-2.24	-2.5	-0.72	-3.7	-1.07
4540010	C20orf103	chromosome 20 open reading frame 103	-7.74	-8.65	-2.19	-2.45	-51.3	-57.32
6550204	KCNK1	potassium channel, subfamily K, member 1	-7.71	-5.09	-4.93	-3.26	-1.27	-0.84
5050241	PRKCQ	protein kinase C, theta	-7.67	-2.28	-6.42	-1.9	-9.38	-2.78
4490324	QTRTD1	queuine tRNA-ribosyltransferase domain containing 1	-7.65	-4.04	-7.61	-4.02	-144.92	-76.61
5360687	RAMP3	receptor (calcitonin) activity modifying protein 3	-7.64	-2.93	-0.17	-0.06	-0.09	-0.03
7160102	FLJ34922	schlafen family member 11	-7.64	-3.39	-0.14	-0.06	-0.09	-0.04
2850161	FGFR2	fibroblast growth factor receptor 2	-7.63	-61.44	-2.39	-19.27	-3.42	-27.57
5720020	CIT	citron (rho-interacting, serine/threonine kinase 21)	-7.61	-4.14	-4.06	-2.21	-16.43	-8.94
5570431	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	-7.56	-12.75	-0.14	-0.23	-0.08	-0.14
4590255	DLGAP1	discs, large (Drosophila) homolog-associated protein 1	-7.54	-7.14	-17.97	-17.02	-3.26	-3.08
630619	ZNF659	zinc finger protein 659	-7.54	-22.9	-0.16	-0.48	-0.21	-0.64
2650079	ACTB	actin, beta	-7.51	-4.87	-3.17	-2.05	-7.77	-5.03
990301	CATSPER2	cation channel, sperm associated 2	-7.51	-3.93	-2.91	-1.52	-45.07	-23.58
5260736	MYT1	myelin transcription factor 1	-7.47	-38.98	-2.45	-12.77	-5.99	-31.25
4780722	TLE3	transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)	-7.47	-3.77	-10.58	-5.33	-12.49	-6.3
3180390	SIM2	single-minded homolog 2 (Drosophila)	-7.45	-12.84	-1.68	-2.9	-18.29	-31.52
6380524	FNDC6	fibronectin type III domain containing 6	-7.42	-3.69	-9.16	-4.55	-6.69	-3.32
3850113	ARHGAP28	Rho GTPase activating protein 28	-7.37	-8.24	-9.57	-10.7	-518.6	-579.78
4220014	STEAP1	six transmembrane epithelial antigen of the prostate 1	-7.34	-3.37	-40.4	-18.57	-13.04	-5.99
2750114	ZDHHC22	zinc finger, DHHC-type containing 22	-7.32	-2.53	-7.56	-2.61	-6.58	-2.27
3140139	RGS16	regulator of G-protein signalling 16	-7.28	-13.59	-1.52	-2.83	-3.23	-6.03
3180242	KIF15	kinesin family member 15	-7.26	-7.59	-7.06	-7.37	-208.6	-217.93
6550064	U2AF1L4	transmembrane protein 149	-7.26	-4.5	-2.46	-1.53	-6.05	-3.75
4280156	CDCA7L	cell division cycle associated 7-like	-7.24	-2.01	-2.09	-0.58	-3.44	-0.96
1740349	PLAU	plasminogen activator, urokinase	-7.23	-3.34	-4.53	-2.09	-2.93	-1.35
7200709	PHF17	PHD finger protein 17	-7.22	-4.2	-1.95	-1.13	-4.29	-2.49
1940612	RCC1	regulator of chromosome condensation 1	-7.21	-2.94	-9.15	-3.73	-69.75	-28.44
2710193	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	-7.21	-3.21	-4.98	-2.22	-8.5	-3.79
540670	RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	-7.18	-10.7	-0.12	-0.18	-0.09	-0.14
2850450	MANEAL	mannosidase, endo-alpha-like	-7.17	-3.79	-77.94	-41.15	-277.31	-146.42
990095	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	-7.14	-17.48	-2.49	-6.09	-8.88	-21.74
4780477	KCND1	potassium voltage-gated channel, Shal-related subfamily, member 1	-7.09	-4.89	-3.83	-2.64	-103.08	-71.1
6220736	RGS10	regulator of G-protein signalling 10	-7.08	-6.08	-2.23	-1.92	-6.18	-5.3
3400564	WDHD1	WD repeat and HMG-box DNA binding protein 1	-7.07	-2.68	-12.33	-4.68	-16.03	-6.09
4060605	CD44	CD44 molecule (Indian blood group)	-7.06	-4.46	-1.53	-0.97	-1.9	-1.2
3840451	BAIAP2L1	BAI1-associated protein 2-like 1	-7.06	-4.72	-20.55	-13.73	-38.16	-25.5
4570754	ARRDC2	arrestin domain containing 2	-7.02	-2.68	-0.6	-0.23	-0.82	-0.31
1980706	TGFBI	transforming growth factor, beta-induced, 68kDa	-7.01	-9.77	-0.8	-1.11	-1.73	-2.4
6550132	HOXB8	homeobox B8	-7	-95.69	-171.52	-2343.56	-171.52	-2343.56
1110053	POU2F2	POU domain, class 2, transcription factor 2	-6.99	-8.03	-2.43	-2.79	-3.54	-4.07
3180270	SLC1A1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	-6.97	-3.35	-66.01	-31.75	-66.01	-31.75
1820291	FLNA	filamin A, alpha (actin binding protein 280)	-6.97	-2.57	-3.41	-1.26	-3.16	-1.17
5390369	PROCR	protein C receptor, endothelial (EPCR)	-6.95	-2.59	-1.96	-0.73	-5.6	-2.08
520520	OLFML2B	olfactomedin-like 2B	-6.94	-8.07	-0.19	-0.22	-1.29	-1.5
5810754	SLC26A5	solute carrier family 26, member 5 (prestin)	-6.92	-33.63	-3.14	-15.23	-0.76	-3.68
4120301	CAPN12	calpain 12	-6.92	-5.47	-6.34	-5.02	-55.27	-43.75
1450524	ACSM3	acyl-CoA synthetase medium-chain family member 3	-6.9	-4.02	-5.43	-3.16	-4	-2.33
3990259	PPP2R2B	protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), beta isoform	-6.9	-4.11	-2.88	-1.72	-18.55	-11.05
840064	LOC285989	zinc finger protein 789	-6.88	-4.35	-182.41	-115.44	-24.34	-15.4
5290634	DPEP2	dipeptidase 2	-6.85	-3.52	-0.04	-0.02	-0.03	-0.01
7320189	FES	feline sarcoma oncogene	-6.82	-4.04	-0.65	-0.38	-0.96	-0.57
1190204	CDCA2	cell division cycle associated 2	-6.82	-2.24	-4.75	-1.56	-3.83	-1.26
270068	CDCA7	cell division cycle associated 7	-6.79	-3.38	-7.66	-3.81	-75.66	-37.67
5490411	PQLC3	PQ loop repeat containing 3	-6.79	-3.75	-2.36	-1.31	-1.44	-0.8
2490411	ANKRD29	ankyrin repeat domain 29	-6.75	-6.78	-0.07	-0.07	-0.03	-0.03
430128	LOC57228	small trans-membrane and glycosylated protein	-6.75	-4.13	-2.18	-1.33	-3.48	-2.13
150082	SLC44A1	solute carrier family 44, member 1	-6.74	-4.88	-4.12	-2.98	-6.39	-4.63
6650722	LOC401410	hypothetical LOC401410	-6.73	-15.63	-17.96	-41.7	-0.21	-0.49
5360019	POU5F1	POU domain, class 5, transcription factor 1	-6.7	-2.26	-1.87	-0.63	-4.25	-1.43
2570255	TRIM38	tripartite motif-containing 38	-6.7	-16.18	-0.45	-1.1	-0.41	-0.99
3990615	LAMC2	laminin, gamma 2	-6.7	-3.91	-2.55	-1.49	-3.38	-1.97
3130048	PCDH8	protocadherin 8	-6.69	-115.93	-14.19	-246.03	-14.19	-246.03
940722	LAMA1	laminin, alpha 1	-6.68	-8.52	-39.92	-50.94	-613.86	-783.3
4060438	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	-6.66	-2.41	-5.07	-1.83	-2.64	-0.95
1850132	SALL2	sal-like 2 (Drosophila)	-6.66	-2.59	-11.81	-4.59	-46.03	-17.9
3870072	OIP5	Opa interacting protein 5	-6.64	-2.21	-11.06	-3.69	-634.17	-211.58
4050246	LOC317671	Rieske (Fe-S) domain containing	-6.62	-2.07	-1.4	-0.44	-1.51	-0.47
6040601	CTH	cystathionase (cystathionine gamma-lyase)	-6.61	-3.36	-6.62	-3.37	-19.44	-9.89
5050136	CDT1	chromatin licensing and DNA replication factor 1	-6.61	-2.01	-8.31	-2.52	-539	-163.53
3840113	GABRP	gamma-aminobutyric acid (GABA) A receptor, pi	-6.6	-125.79	-3.38	-64.34	-36.06	-686.82
1710687	PRRX2	paired related homeobox 2	-6.59	-6.15	-2.98	-2.78	-7.44	-6.94
6590433	TMEM92	transmembrane protein 92	-6.59	-5.24	-7.28	-5.8	-3.72	-2.96
4900187	RASIP1	Ras interacting protein 1	-6.58	-2.75	-0.4	-0.17	-0.46	-0.19
6180709	CNTN2	contactin 2 (axonal)	-6.58	-113.32	-0.72	-12.35	-8.64	-148.84
5490739	CACNG4	calcium channel, voltage-dependent, gamma subunit 4	-6.55	-14.76	-9.14	-20.58	-11.34	-25.55
2970682	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	-6.55	-2.81	-6.15	-2.64	-2.6	-1.12
7000619	ISG20	interferon stimulated exonuclease gene 20kDa	-6.54	-2.96	-1.51	-0.69	-1.45	-0.66
7380528	PHF6	PHD finger protein 6	-6.54	-76.61	-1.4	-16.35	-0.16	-1.88
1190348	TAB3	mitogen-activated protein kinase kinase kinase 7 interacting protein 3	-6.52	-8.96	-9.6	-13.2	-41.17	-56.6
2640703	IFIT1L	interferon-induced protein with tetratricopeptide repeats 1-like	-6.52	-35.17	-0.01	-0.04	-0.4	-2.17
2370343	CDC25C	cell division cycle 25C	-6.51	-2.7	-11.72	-4.86	-632.86	-262.4
2810433	CSEN	Kv channel interacting protein 3, calsenilin	-6.49	-4.87	-0.59	-0.44	-0.66	-0.5
4060364	FBN1	fibrillin 1	-6.48	-8.99	-0.12	-0.17	-0.3	-0.42
4250138	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	-6.47	-3.33	-2.31	-1.19	-0.72	-0.37
6290402	SEMA5B	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	-6.46	-5.83	-0.62	-0.56	-1.78	-1.6
5360204	KIAA1970	glutamyl-tRNA synthetase 2 (mitochondrial)(putative)	-6.46	-2.43	-7.57	-2.85	-3.46	-1.3
6860347	WBSCR27	Williams Beuren syndrome chromosome region 27	-6.45	-2.95	-12.15	-5.56	-66.02	-30.2
2030243	FLJ42289	FLJ42289 protein	-6.45	-3.07	-1.39	-0.66	-133.94	-63.78
1260551	JAM2	junctional adhesion molecule 2	-6.45	-3.32	-0.64	-0.33	-0.36	-0.18
5340059	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	-6.44	-3.33	-4	-2.07	-5.84	-3.01
5720592	TNIP3	TNFAIP3 interacting protein 3	-6.44	-4.86	-12.88	-9.72	-2.55	-1.92
5340209	FGF2	fibroblast growth factor 2 (basic)	-6.43	-3.09	-3.64	-1.75	-24.4	-11.75
1170544	SLIT1	slit homolog 1 (Drosophila)	-6.42	-382.06	-1.36	-81.04	-6.42	-382.06
5670082	TRIM6	tripartite motif-containing 6	-6.41	-12.44	-1.73	-3.36	-0.1	-0.2
6770095	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	-6.41	-2.58	-7.76	-3.12	-13.97	-5.62
4920494	C9orf100	synonyms: FLJ14642, MGC44886, RP11-331F9.7; Homo sapiens chromosome 9 open reading frame 100 (C9orf100), mRNA.	-6.4	-2.8	-8.06	-3.53	-275.6	-120.76
4810494	S100A3	S100 calcium binding protein A3	-6.37	-3.38	-12.56	-6.66	-7.47	-3.96
3400360	SHMT1	serine hydroxymethyltransferase 1 (soluble)	-6.37	-3.97	-5.58	-3.48	-5.32	-3.32
2510047	SLITRK5	SLIT and NTRK-like family, member 5	-6.36	-23.71	-1.68	-6.28	-177.35	-661.71
4830086	SLC38A5	solute carrier family 38, member 5	-6.35	-2.78	-2.41	-1.06	-2.82	-1.23
5720243	CFD	complement factor D (adipsin)	-6.34	-3.6	-0.91	-0.52	-0.02	-0.01
7610253	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	-6.34	-2.22	-8.64	-3.03	-30.9	-10.82
6940524	PDE5A	phosphodiesterase 5A, cGMP-specific	-6.33	-5.65	-1.12	-1	-0.9	-0.81
460072	CDCA5	cell division cycle associated 5	-6.32	-2.19	-9.18	-3.18	-111.15	-38.46
