Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1431166_at	Chd1	chromodomain helicase DNA binding protein 1	2.0213807	up	1.5650864	up	1.2915456	up
1437920_at	Epha5	Eph receptor A5	2.0196621	up	1.040892	up	1.9403186	up
1457237_at	Mbnl2	Muscleblind-like 2	2.0191102	up	1.1719851	up	1.722812	up
1424683_at	1810015C04Rik	RIKEN cDNA 1810015C04 gene	2.0181262	up	1.5730509	down	3.174615	up
1435385_at	Tshz2	teashirt zinc finger family member 2	2.0180452	up	1.9448231	up	1.0376496	up
1416157_at	Vcl	vinculin	2.0168095	up	1.1319015	up	1.7817888	up
1428826_at	Nr6a1	nuclear receptor subfamily 6, group A, member 1	2.01663	up	1.671381	up	1.2065651	up
1445463_at	Npepps	aminopeptidase puromycin sensitive	2.0165386	up	1.588571	up	1.2694042	up
1455799_at	Rorb	RAR-related orphan receptor beta	2.016033	up	1.2697964	up	1.587682	up
1439889_at	Scn8a	sodium channel, voltage-gated, type VIII, alpha	2.0157964	up	1.013906	down	2.043828	up
1420523_at	Ccdc50	coiled-coil domain containing 50	2.0153313	up	1.1953752	up	1.6859404	up
1453944_at	5430435K18Rik	RIKEN cDNA 5430435K18 gene	2.0144455	up	1.4558755	down	2.9327817	up
1453447_at	1700109H08Rik	RIKEN cDNA 1700109H08 gene	2.0143018	up	1.5284246	up	1.317894	up
1459045_at	Golim4	golgi integral membrane protein 4	2.0134542	up	1.2391008	up	1.6249316	up
1436337_at	4930420K17Rik	RIKEN cDNA 4930420K17 gene	2.0130298	up	1.701736	up	1.1829273	up
1436229_at	D1Ertd53e	DNA segment, Chr 1, ERATO Doi 53, expressed	2.0125706	up	1.5267383	up	1.3182158	up
1442381_at			2.0120523	up	1.9253563	up	1.0450286	up
1452858_at	Elavl1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)	2.0109277	up	1.5895363	up	1.2651032	up
1434283_at	LOC100044968	similar to modulator recognition factor 2	2.0094726	up	1.1037638	up	1.8205638	up
1441491_at	A330068G13Rik	RIKEN cDNA A330068G13 gene	2.007211	up	1.9297272	up	1.0401528	up
1456605_at	Cebpd	CCAAT/enhancer binding protein (C/EBP), delta	2.0070746	up	1.2980824	up	1.5461843	up
1459530_at			2.0069118	up	1.2129096	up	1.6546259	up
1434224_at	Tbl2	transducin (beta)-like 2	2.006196	up	1.2458335	up	1.6103243	up
1449583_at	Pcdhb20	protocadherin beta 20	2.0060408	up	1.8496706	up	1.0845395	up
1457582_at	Uty	Ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome	2.0046992	up	1.9613276	up	1.0221134	up
1459397_at	Arih1	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)	2.0033422	up	1.8685459	up	1.0721396	up
1423313_at	Pde7a	phosphodiesterase 7A	2.0032337	up	1.663725	up	1.2040654	up
1445198_at	Utx	ubiquitously transcribed tetratricopeptide repeat gene, X chromosome	2.0031257	up	1.8154386	up	1.1033838	up
1436371_at	Recql	RecQ protein-like	2.0030775	up	1.56993	up	1.2759024	up
1418387_at	Mphosph8	M-phase phosphoprotein 8	2.0013156	up	1.5654349	up	1.2784406	up
1458742_at	Lphn3	latrophilin 3	2.0010161	up	1.2658666	up	1.580748	up
1455660_at	Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	12.9224415	down	1.0067453	down	12.835859	down
1456379_x_at	Dner	delta/notch-like EGF-related receptor	12.878554	down	1.2298279	up	15.838405	down
1424234_s_at	Meox2	mesenchyme homeobox 2	10.998697	down	1.1030774	down	9.9709215	down
1449360_at	Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	9.034904	down	1.0674256	up	9.644088	down
1419662_at	Ogn	osteoglycin	8.309471	down	1.8929302	down	4.389739	down
1424233_at	Meox2	mesenchyme homeobox 2	8.286901	down	1.1465223	down	7.2278585	down
1419663_at	Ogn	osteoglycin	7.406383	down	1.8955238	down	3.9073014	down
1421326_at	Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	7.2949753	down	1.0549881	down	6.9147468	down
1418061_at	Ltbp2	latent transforming growth factor beta binding protein 2	7.1794105	down	1.5188937	down	4.7267365	down
1456532_at	Pdgfd	platelet-derived growth factor, D polypeptide	6.7653894	down	1.6768293	down	4.034632	down
1424797_a_at	Pitx2	paired-like homeodomain transcription factor 2	6.5640197	down	1.7731063	down	3.7019892	down
1427512_a_at	Lama3	laminin, alpha 3	6.4571176	down	1.629776	down	3.9619668	down
1453586_at	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	6.417105	down	1.0587833	down	6.06083	down
1450939_at	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	6.3571296	down	1.1059725	up	7.0308113	down
1453304_s_at	Ly6e	lymphocyte antigen 6 complex, locus E	5.75873	down	1.4960752	down	3.8492248	down
1418649_at	Egln3	EGL nine homolog 3 (C. elegans)	5.5498686	down	1.2451154	down	4.4573126	down
1426319_at	Pdgfd	platelet-derived growth factor, D polypeptide	5.480558	down	1.5276667	down	3.5875354	down
1417301_at	Fzd6	frizzled homolog 6 (Drosophila)	4.9133487	down	1.0790247	down	4.553509	down
1417852_x_at	Clca1	chloride channel calcium activated 1	4.8507633	down	1.0131905	down	4.7876124	down
1433933_s_at	Slco2b1	solute carrier organic anion transporter family, member 2b1	4.8458776	down	1.5748237	down	3.0770922	down
1447707_s_at	Pde2a	phosphodiesterase 2A, cGMP-stimulated	4.842018	down	1.1758755	up	5.6936107	down
1419332_at	Egfl6	EGF-like-domain, multiple 6	4.760512	down	1.2632753	down	3.7683887	down
1448470_at	Fbp1	fructose bisphosphatase 1	4.68997	down	1.642471	down	2.8554358	down
1444052_at		Transcribed locus	4.659288	down	1.8382318	up	8.564852	down
1419613_at	Col7a1	collagen, type VII, alpha 1	4.6103525	down	1.4587308	down	3.1605234	down
1438251_x_at	Htra1	HtrA serine peptidase 1	4.59699	down	1.6545886	down	2.7783282	down
1433583_at	Zfp365	zinc finger protein 365	4.4912386	down	1.6794267	down	2.6742687	down
1421007_at	Col4a6	collagen, type IV, alpha 6	4.4346275	down	1.6893532	down	2.6250448	down
1460356_at	Esam1	endothelial cell-specific adhesion molecule	4.431903	down	1.4387865	up	6.376563	down
1425809_at	Fabp4	fatty acid binding protein 4, adipocyte	4.413315	down	1.0917751	down	4.04233	down
1418063_at	Kera	keratocan	4.399977	down	1.8325571	up	8.063209	down
1454834_at	Nfib	nuclear factor I/B	4.390694	down	1.9624219	down	2.2373853	down
1449145_a_at	Cav1	caveolin, caveolae protein 1	4.3426747	down	1.3460037	down	3.2263472	down
1418849_x_at	Aqp7	aquaporin 7	4.3393755	down	1.47308	down	2.945784	down
1418511_at	Dpt	dermatopontin	4.3334455	down	1.9850112	down	2.1830835	down
1440173_x_at	Selp	selectin, platelet	4.2965813	down	1.5336558	up	6.5894766	down
1436656_at	BC062109	cDNA sequence BC062109	4.289041	down	1.5074466	down	2.8452353	down
1430388_a_at	Sulf2	sulfatase 2	4.2167125	down	1.6497046	down	2.556041	down
1455224_at	Angptl1	angiopoietin-like 1	4.184508	down	1.4250137	down	2.936469	down
1439260_a_at	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3	4.173076	down	1.1734152	down	3.5563507	down
1427054_s_at	Abi3bp	ABI gene family, member 3 (NESH) binding protein	4.148804	down	1.0250816	up	4.2528625	down
1442025_a_at		Transcribed locus, strongly similar to NP_001028496.1 zinc finger and BTB domain containing 16 [Mus musculus]	4.147406	down	1.9356483	down	2.1426444	down
1420943_at	Zfp185	zinc finger protein 185	4.1395426	down	1.3789982	down	3.001848	down
1433428_x_at	Tgm2	transglutaminase 2, C polypeptide	4.1165347	down	1.4324894	up	5.8968925	down
1450065_at	Adcy7	adenylate cyclase 7	4.1084013	down	1.2378266	down	3.3190439	down
1422860_at	Nts	neurotensin	3.9271708	down	1.1227753	down	3.4977355	down
1421571_a_at	LOC100041546 /// LOC100045833 /// Ly6c1 /// Ly6c2	lymphocyte antigen 6 complex, locus C1 /// similar to Lymphocyte antigen 6C precursor (Ly-6C) /// lymphocyte antigen 6 complex, locus C2	3.9092252	down	1.460715	up	5.7102637	down
1442187_at	Bdkrb2	Bradykinin receptor, beta 2	3.8677795	down	1.1158998	down	3.4660635	down
1420715_a_at	Pparg	peroxisome proliferator activated receptor gamma	3.8669107	down	1.4422706	down	2.6811266	down
1450078_at	Nrk	Nik related kinase	3.8518362	down	1.7103211	down	2.2521129	down
1437277_x_at	Tgm2	transglutaminase 2, C polypeptide	3.8199468	down	1.4045725	up	5.365392	down
1437956_at	Pik3r6	phosphoinositide-3-kinase, regulatory subunit 6	3.806653	down	1.813726	down	2.0988028	down
1423358_at	Ece2	endothelin converting enzyme 2	3.804106	down	1.9831233	down	1.9182398	down
1446659_at		Transcribed locus	3.747742	down	1.8479745	down	2.028027	down
1450496_a_at	2810433K01Rik	RIKEN cDNA 2810433K01 gene	3.717852	down	1.3649861	down	2.723729	down
1419486_at	Foxc1	forkhead box C1	3.6826432	down	1.2883892	down	2.8583314	down
1448950_at	Il1r1	interleukin 1 receptor, type I	3.661946	down	1.6745777	down	2.1867878	down
1450297_at	Il6	interleukin 6	3.6588187	down	1.201661	down	3.0448012	down
1420664_s_at	Procr	protein C receptor, endothelial	3.6524186	down	1.3592155	down	2.6871521	down
1455900_x_at	Tgm2	transglutaminase 2, C polypeptide	3.6507018	down	1.3461751	up	4.914484	down
1433485_x_at	Gpr56	G protein-coupled receptor 56	3.615681	down	1.8088228	down	1.9989138	down
1420944_at	Zfp185	zinc finger protein 185	3.6117878	down	1.0717938	up	3.8710916	down
1429273_at	Bmper	BMP-binding endothelial regulator	3.58427	down	1.0991381	down	3.260982	down
1417023_a_at	Fabp4	fatty acid binding protein 4, adipocyte	3.5694103	down	1.1320138	down	3.1531508	down
1416293_at	Nfib	nuclear factor I/B	3.5628047	down	1.9026321	down	1.8725662	down
1425658_at	Cd109	CD109 antigen	3.536433	down	1.1753873	down	3.0087385	down
1416121_at	Lox	lysyl oxidase	3.5340943	down	1.8517638	down	1.9085016	down
1420558_at	Selp	selectin, platelet	3.5308356	down	1.4365047	up	5.0720615	down
1455837_at	Trim36	tripartite motif-containing 36	3.4945688	down	1.6119457	down	2.1679194	down
1449937_at	Pp11r	placental protein 11 related	3.4908228	down	1.4510187	down	2.4057739	down
1451174_at	Lrrc33	leucine rich repeat containing 33	3.4894598	down	1.3848714	down	2.5196996	down
1434756_at	5430421B17	hypothetical protein 5430421B17	3.4881973	down	1.1855667	down	2.9422193	down
1450607_s_at	Ucn2	urocortin 2	3.466805	down	1.4978685	down	2.314492	down
1434102_at	Nfib	nuclear factor I/B	3.4656777	down	1.6262885	down	2.131035	down
1450734_at	Sec16b	SEC16 homolog B (S. cerevisiae)	3.4574707	down	1.903487	down	1.8163879	down
1422974_at	Nt5e	5 nucleotidase, ecto	3.4558024	down	1.609813	down	2.1467106	down
1423570_at	Abcg1	ATP-binding cassette, sub-family G (WHITE), member 1	3.418792	down	1.0450822	down	3.271314	down
1456662_at	LOC546058	hypothetical protein LOC546058	3.4026878	down	1.500742	down	2.267337	down
1427427_at	Ryr3	ryanodine receptor 3	3.3814287	down	1.7565837	down	1.925003	down
1437052_s_at	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3	3.3645873	down	1.2299212	down	2.7356122	down
1452324_at	Pvt1	plasmacytoma variant translocation 1	3.35402	down	1.0107023	down	3.3185043	down
1432179_x_at	2810433K01Rik	RIKEN cDNA 2810433K01 gene	3.3472664	down	1.5829155	down	2.114621	down
1452050_at	Camk1d	calcium/calmodulin-dependent protein kinase ID	3.3413823	down	1.7439507	down	1.9159843	down
1426851_a_at	Nov	nephroblastoma overexpressed gene	3.2891624	down	1.3146552	down	2.50192	down
1418383_at	Apcdd1	adenomatosis polyposis coli down-regulated 1	3.2859676	down	1.0001029	up	3.2863057	down
1458458_at	Slfn5	schlafen 5	3.282814	down	1.0963001	up	3.5989492	down
1416194_at	Cyp4b1	cytochrome P450, family 4, subfamily b, polypeptide 1	3.2812703	down	1.6495444	down	1.989198	down
1428547_at	Nt5e	5 nucleotidase, ecto	3.2800639	down	1.6476412	down	1.9907633	down
1427053_at	Abi3bp	ABI gene family, member 3 (NESH) binding protein	3.2734265	down	1.1024894	up	3.608918	down
1456087_at	Nfia	nuclear factor I/A	3.2701218	down	1.9886712	down	1.6443753	down
1436346_at	Cd109	CD109 antigen	3.2701173	down	1.3192543	down	2.478762	down
1423319_at	Hhex	hematopoietically expressed homeobox	3.254967	down	1.1951424	up	3.8901489	down
1438558_x_at	Foxq1	forkhead box Q1	3.2400963	down	1.0776156	up	3.4915788	down
1436399_s_at	Nrk	Nik related kinase	3.2250228	down	1.792043	down	1.7996349	down
1422642_at	Cdc42ep3	CDC42 effector protein (Rho GTPase binding) 3	3.21686	down	1.4688022	down	2.190125	down
1452348_s_at	Ifi203 /// Ifi204 /// Ifi205 /// LOC100040462 /// LOC192690 /// LOC640890 /// Mnda	interferon activated gene 203 /// interferon activated gene 204 /// similar to interferon activated gene 205 /// interferon activated gene 205 /// myeloid cell nuclear differentiation antigen /// similar to Interferon-activatable protein 205 (IFI-205) (D3 protein) /// similar to interferon-activatable protein	3.2163525	down	1.871267	down	1.7188101	down
1428105_at	Tpx2	TPX2, microtubule-associated protein homolog (Xenopus laevis)	3.207689	down	1.5151643	down	2.1170568	down
1454659_at	Dctd	dCMP deaminase	3.2012336	down	1.7534047	down	1.8257244	down
1424824_at	Slain1	SLAIN motif family, member 1	3.1993628	down	1.2207851	down	2.6207418	down
1417429_at	Fmo1	flavin containing monooxygenase 1	3.198287	down	1.1955298	up	3.8236473	down
1443906_at	Cd55	CD55 antigen	3.1885698	down	1.4041587	down	2.2708044	down
1444003_at	Lincr	lung-inducible neuralized-related C3HC4 RING domain protein	3.1758347	down	1.5579863	up	4.9479065	down
1416200_at	Il33	interleukin 33	3.1540766	down	1.4141989	down	2.2302923	down
1452968_at	Cthrc1	collagen triple helix repeat containing 1	3.1402266	down	1.4644	down	2.1443775	down
1416693_at	Foxc2	forkhead box C2	3.1090348	down	1.7604592	down	1.7660362	down
1452384_at	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3	3.1068587	down	1.0915494	down	2.8462834	down
1415931_at	Igf2	insulin-like growth factor 2	3.1051288	down	1.5190665	down	2.0441031	down
1421072_at	Irx5	Iroquois related homeobox 5 (Drosophila)	3.1029224	down	1.6858017	down	1.8406214	down
1418187_at	Ramp2	receptor (calcitonin) activity modifying protein 2	3.099517	down	1.1623236	up	3.602642	down
1416761_at	Hsd11b2	hydroxysteroid 11-beta dehydrogenase 2	3.0965755	down	1.7757603	down	1.7438025	down
1421163_a_at	Nfia	nuclear factor I/A	3.088623	down	1.7645723	down	1.7503524	down
1449274_at	2310038H17Rik	RIKEN cDNA 2310038H17 gene	3.0823534	down	1.8389899	down	1.6761123	down
1439514_at	A930004D18Rik	RIKEN cDNA A930004D18 gene	3.0745466	down	1.4604319	down	2.1052308	down
1458659_at	LOC100039175 /// LOC100039246 /// Plac9	placenta specific 9 /// similar to Placenta specific 9	3.0623949	down	1.7936146	down	1.7073872	down
1421403_at	Pi15	peptidase inhibitor 15	3.0529087	down	1.7422829	down	1.7522464	down
1436512_at	Arl4c /// LOC632433	ADP-ribosylation factor-like 4C /// similar to ADP-ribosylation factor-like protein 7	3.0519795	down	1.5436497	down	1.9771193	down
1450700_at	Cdc42ep3	CDC42 effector protein (Rho GTPase binding) 3	3.050916	down	1.1718117	down	2.603589	down
1456307_s_at	Adcy7	adenylate cyclase 7	3.0446522	down	1.0708495	down	2.843212	down
1426852_x_at	Nov	nephroblastoma overexpressed gene	3.0361743	down	1.2885257	down	2.3563163	down
1429403_x_at	Glt8d2	glycosyltransferase 8 domain containing 2	3.0359168	down	1.969181	down	1.5417155	down
1418084_at	Nrp1	neuropilin 1	3.034242	down	1.4519657	down	2.0897477	down
1450883_a_at	Cd36	CD36 antigen	3.034144	down	1.1213346	up	3.40229	down
1418675_at	Osmr	oncostatin M receptor	3.02263	down	1.0252752	up	3.0990274	down
1441946_at	Itih5	inter-alpha (globulin) inhibitor H5	2.9817767	down	1.8220975	down	1.6364528	down
1416468_at	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	2.9750056	down	1.8585334	down	1.6007277	down
1430700_a_at	Pla2g7	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	2.965825	down	1.2206094	down	2.4297903	down
1444075_at	Filip1	filamin A interacting protein 1	2.9607182	down	1.8667846	down	1.5859989	down
1460000_at	Shisa3	shisa homolog 3 (Xenopus laevis)	2.9600081	down	1.5700139	down	1.8853387	down
1459060_at		Transcribed locus	2.9584224	down	1.7070786	down	1.7330323	down
1433408_a_at	Mcm10	minichromosome maintenance deficient 10 (S. cerevisiae)	2.9512298	down	1.8663418	down	1.5812912	down
1429005_at	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	2.9451687	down	1.9250201	down	1.5299418	down
1443250_at	Rgs2	regulator of G-protein signaling 2	2.9339533	down	1.8643284	down	1.573732	down
1417327_at	Cav2	caveolin 2	2.933033	down	1.0292592	down	2.8496544	down
1424010_at	Mfap4	microfibrillar-associated protein 4	2.9301965	down	1.7874553	down	1.6393118	down
1422540_at	Fbln1	fibulin 1	2.927866	down	1.7348381	down	1.6876882	down
1417985_at	Nrarp	Notch-regulated ankyrin repeat protein	2.904102	down	1.5952537	down	1.8204641	down
1423294_at	Mest	mesoderm specific transcript	2.903788	down	1.5094471	down	1.9237429	down
1450886_at	Gsg2	germ cell-specific gene 2	2.896597	down	1.6992528	down	1.7046298	down
1441969_at	Trim36	tripartite motif-containing 36	2.8938887	down	1.8683954	down	1.548863	down
1435554_at	Tmcc3	transmembrane and coiled coil domains 3	2.8880498	down	1.726034	down	1.6732289	down
1426258_at	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	2.8868701	down	1.6838764	down	1.7144192	down
1424596_s_at	Lmcd1	LIM and cysteine-rich domains 1	2.8683758	down	1.5004357	down	1.9116951	down
1416296_at	Il2rg	interleukin 2 receptor, gamma chain	2.8585653	down	1.5746608	down	1.815353	down
1424612_at	Npal2	NIPA-like domain containing 2	2.8584397	down	1.3777708	down	2.0746844	down
1436037_at	Cerkl /// Itga4	integrin alpha 4 /// ceramide kinase-like	2.8573353	down	1.6424434	down	1.7396857	down
1418468_at	Anxa11 /// LOC100039484 /// LOC100039503	annexin A11 /// similar to Annexin A11	2.8550744	down	1.3306586	down	2.14561	down
1429969_at	4833403J16Rik	RIKEN cDNA 4833403J16 gene	2.8509848	down	1.368935	up	3.9028127	down
1434210_s_at	Lrig1	leucine-rich repeats and immunoglobulin-like domains 1	2.8462257	down	1.9261589	down	1.4776692	down
1452202_at	Pde2a	phosphodiesterase 2A, cGMP-stimulated	2.839365	down	1.4138725	down	2.0082185	down
1438439_at	Gpr171	G protein-coupled receptor 171	2.8340256	down	1.7459899	down	1.6231626	down
1426454_at	Arhgdib	Rho, GDP dissociation inhibitor (GDI) beta	2.8316412	down	1.5344236	down	1.8454103	down
1421153_at	Loxl4	lysyl oxidase-like 4	2.8272848	down	1.7111614	down	1.6522608	down
1423805_at	Dab2	disabled homolog 2 (Drosophila)	2.8271387	down	1.7343684	down	1.6300682	down
1431540_at	4930511E03Rik	RIKEN cDNA 4930511E03 gene	2.82215	down	1.9933995	down	1.4157473	down
1434149_at	Tcf4	transcription factor 4	2.8208618	down	1.3017039	down	2.1670535	down
1452040_a_at	Cdca3	cell division cycle associated 3	2.8151727	down	1.4493086	down	1.9424247	down
1430415_at	Phf6	PHD finger protein 6	2.81345	down	1.8974539	down	1.48275	down
1458755_at		Transcribed locus, weakly similar to XP_001056129.1 PREDICTED: hypothetical protein [Rattus norvegicus]	2.8088386	down	1.8077558	down	1.553771	down
1425189_a_at	Mrpl15	mitochondrial ribosomal protein L15	2.7923965	down	1.6044774	down	1.7403775	down
1418110_a_at	Inpp5d	inositol polyphosphate-5-phosphatase D	2.7911935	down	1.9708382	down	1.4162469	down
1440244_at	Erg	Avian erythroblastosis virus E-26 (v-ets) oncogene related	2.7906373	down	1.6780719	up	4.68289	down
1449389_at	Tal1	T-cell acute lymphocytic leukemia 1	2.7893867	down	1.4480002	down	1.9263717	down
1429159_at	Itih5	inter-alpha (globulin) inhibitor H5	2.7790475	down	1.364695	down	2.0363874	down
1448878_at	Mxd3	Max dimerization protein 3	2.775448	down	1.8550534	down	1.4961554	down
1429402_at	Glt8d2	glycosyltransferase 8 domain containing 2	2.7664518	down	1.9553745	down	1.4147938	down
1423166_at	Cd36	CD36 antigen	2.7616248	down	1.1086764	up	3.061748	down
1417500_a_at	Tgm2	transglutaminase 2, C polypeptide	2.7612593	down	1.2489867	up	3.4487765	down
1447830_s_at	Rgs2	regulator of G-protein signaling 2	2.7585695	down	1.2456354	down	2.2145882	down
1454867_at	Mn1	meningioma 1	2.7583754	down	1.8963671	down	1.4545578	down
1418156_at	Kcne4	potassium voltage-gated channel, Isk-related subfamily, gene 4	2.7496266	down	1.6897885	down	1.6272018	down
1454788_at	Arl4c /// LOC632433	ADP-ribosylation factor-like 4C /// similar to ADP-ribosylation factor-like protein 7	2.7324445	down	1.5724338	down	1.7377167	down
1445860_at	Tspan11	tetraspanin 11	2.7244482	down	1.7191496	down	1.5847652	down
1421194_at	Cerkl /// Itga4	integrin alpha 4 /// ceramide kinase-like	2.7231865	down	1.5891162	down	1.7136484	down
1440015_at		Transcribed locus	2.7214165	down	1.2023706	down	2.2633758	down
1425370_a_at	Erg	avian erythroblastosis virus E-26 (v-ets) oncogene related	2.7145615	down	1.1424493	up	3.1012487	down
1417581_at	Dhodh	dihydroorotate dehydrogenase	2.7122648	down	1.2945077	down	2.0952094	down
1431450_at	4930444P10Rik	RIKEN cDNA 4930444P10 gene	2.7081861	down	1.711393	down	1.5824455	down
1452004_at	Calca	calcitonin/calcitonin-related polypeptide, alpha	2.697748	down	1.8871286	down	1.4295518	down
1441547_at			2.6976225	down	1.6286355	down	1.6563697	down
1433311_at	D530031A16Rik	RIKEN cDNA D530031A16 gene	2.6851707	down	1.3269141	down	2.0236206	down
1423135_at	Thy1	thymus cell antigen 1, theta	2.675243	down	1.5267022	down	1.7523017	down
1441506_at	Dcn	decorin	2.6634893	down	1.9598316	down	1.3590399	down
1421321_a_at	Net1	neuroepithelial cell transforming gene 1	2.6620123	down	1.9482733	down	1.3663446	down
1435825_at	Acvrl1	activin A receptor, type II-like 1	2.661308	down	1.0720581	down	2.4824288	down
1436186_at	E2f8	E2F transcription factor 8	2.6587691	down	1.2765172	down	2.0828307	down
1423714_at	Asf1b	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)	2.6581435	down	1.8847247	down	1.4103616	down
1422628_at	4632417K18Rik	RIKEN cDNA 4632417K18 gene	2.656537	down	1.8091161	down	1.4684172	down
1448944_at	Nrp1	neuropilin 1	2.6488943	down	1.3217115	down	2.0041394	down
1417092_at	Pthr1	parathyroid hormone receptor 1	2.6407235	down	1.9945381	down	1.3239775	down
1421421_at	Angptl1	angiopoietin-like 1	2.6373503	down	1.2507188	down	2.1086674	down
1417359_at	Mfap2	microfibrillar-associated protein 2	2.637148	down	1.720477	down	1.5328004	down
1445492_at		Transcribed locus	2.6268015	down	1.4270144	down	1.8407674	down
1444586_at			2.622017	down	1.2739854	down	2.0581214	down
1425518_at	Rapgef4	Rap guanine nucleotide exchange factor (GEF) 4	2.6135743	down	1.2593573	down	2.0753238	down
1418648_at	Egln3	EGL nine homolog 3 (C. elegans)	2.611454	down	1.2304685	down	2.122325	down
1428014_at	Hist1h4a /// Hist1h4b /// Hist1h4c /// Hist1h4d /// Hist1h4f /// Hist1h4h /// Hist1h4i /// Hist1h4j /// Hist1h4k /// Hist1h4m /// Hist2h4 /// Hist4h4 /// LOC100041230	histone cluster 1, H4h /// histone cluster 2, H4 /// histone cluster 1, H4c /// histone cluster 1, H4d /// histone cluster 1, H4f /// histone cluster 1, H4i /// histone cluster 1, H4j /// histone cluster 1, H4k /// histone cluster 1, H4m /// histone cluster 4, H4 /// histone cluster 1, H4a /// histone cluster 1, H4b /// similar to histone H4	2.6101973	down	1.4265655	down	1.8297071	down
1451263_a_at	Fabp4	fatty acid binding protein 4, adipocyte	2.6089551	down	1.1255381	down	2.3179626	down
1460242_at	Cd55	CD55 antigen	2.6072423	down	1.5074346	down	1.7295892	down
1440425_at			2.6015296	down	1.7640855	down	1.4747185	down
1453410_at	Angptl4	angiopoietin-like 4	2.601117	down	1.2668529	down	2.0532115	down
1446383_at			2.5977054	down	1.5432334	down	1.6832875	down
1435940_at	Dclk1	doublecortin-like kinase 1	2.5958164	down	1.3110015	up	3.403119	down
1452590_a_at	LOC100039175 /// LOC100039246 /// Plac9	placenta specific 9 /// similar to Placenta specific 9	2.5942712	down	1.7993038	down	1.4418194	down
1423326_at	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	2.5922034	down	1.0955429	down	2.3661358	down
1438676_at	Mpa2l	macrophage activation 2 like	2.58662	down	1.2410967	up	3.2102456	down
1454674_at	Fez1	fasciculation and elongation protein zeta 1 (zygin I)	2.5809073	down	1.424515	down	1.8117795	down
1436363_a_at	Nfix	nuclear factor I/X	2.5807347	down	1.7099307	down	1.5092629	down
1423493_a_at	Nfix	nuclear factor I/X	2.577328	down	1.9330919	down	1.3332672	down
1451031_at	Sfrp4	secreted frizzled-related protein 4	2.5630207	down	1.7152792	down	1.4942294	down
1447510_at	C530014P21Rik	RIKEN cDNA C530014P21 gene	2.5621514	down	1.7258326	down	1.4845886	down
1447602_x_at	Sulf2	sulfatase 2	2.5619025	down	1.3833648	down	1.8519356	down
1446346_at		Transcribed locus, moderately similar to NP_891550.1 ADAM metallopeptidase with thrombospondin type 1 motif, 9 preproprotein [Homo sapiens]	2.5608752	down	1.5141474	down	1.6912986	down
1418030_at	Slco3a1	solute carrier organic anion transporter family, member 3a1	2.5599349	down	1.2582736	down	2.0344818	down
1441687_at	Wnt4	wingless-related MMTV integration site 4	2.55988	down	1.8771349	down	1.3637167	down
1429294_at	Trip13	thyroid hormone receptor interactor 13	2.559175	down	1.3654009	down	1.8743029	down
1425848_a_at	Dusp26	dual specificity phosphatase 26 (putative)	2.5586376	down	1.2376195	down	2.0673862	down
1419194_s_at	Gmfg	glia maturation factor, gamma	2.5560422	down	1.7277825	down	1.4793773	down
1425847_a_at	B230120H23Rik	RIKEN cDNA B230120H23 gene	2.5556297	down	1.8089346	down	1.4127818	down
1415687_a_at	Psap	prosaposin	2.5535743	down	1.8221984	down	1.4013702	down
1434130_at	Lhfpl2	lipoma HMGIC fusion partner-like 2	2.5509539	down	1.9079862	down	1.3369875	down
1449431_at	Trpc6	transient receptor potential cation channel, subfamily C, member 6	2.5508356	down	1.0400667	up	2.6530392	down
1455180_at	AA407270	expressed sequence AA407270	2.5505137	down	1.0749748	up	2.741738	down
1450079_at	Nrk	Nik related kinase	2.5481107	down	1.7083741	down	1.4915413	down
1444596_at	Pax7	paired box gene 7	2.5480247	down	1.3517482	down	1.8849845	down
1419247_at	Rgs2	regulator of G-protein signaling 2	2.5356574	down	1.2036185	down	2.1066954	down
1419403_at	BC017612	cDNA sequence BC017612	2.534427	down	1.8669621	down	1.3575139	down
